NO_OF_FRAMES	740
NO_OF_CAMERAS	16
NO_OF_MARKERS	70
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-07-08, 11:39:23.814	10092.39355540
DATA_INCLUDED	3D
MARKER_NAMES	RKneeIn_A	RKneeIn_B	RKneeOut_A	RKneeOut_B	LKneeIn_B	HeadFront_B	HeadFront_A	LKneeIn_A	HeadL_A	HeadL_B	HeadR_A	HeadR_B	Chest_A	Chest_B	WaistLFront_A	WaistLFront_B	WaistRFront_A	WaistRFront_B	LShoulderTop_A	LShoulderTop_B	RShoulderTop_A	RShoulderTop_B	SpineThoracic2_A	SpineThoracic2_B	SpineThoracic12_A	SpineThoracic12_B	WaistL_A	WaistL_B	WaistR_A	WaistR_B	WaistBack_A	WaistBack_B	LHeelBack_A	LHeelBack_B	RHeelBack_A	RHeelBack_B	LAnkleOut_A	LAnkleOut_B	RAnkleOut_A	RAnkleOut_B	LForefoot2_A	RForefoot2_A	LForefoot2_B	RForefoot2_B	LForefoot5_A	RForefoot5_A	LForefoot5_B	RForefoot5_B	LHand2_A	LHand2_B	RHand2_A	RHand2_B	LWristIn_A	LWristIn_B	RWristIn_A	RWristIn_B	LWristOut_A	RWristOut_A	LWristOut_B	RWristOut_B	LElbowIn_A	LElbowIn_B	RElbowIn_A	RElbowIn_B	LElbowOut_A	LElbowOut_B	RElbowOut_A	RElbowOut_B	LKneeOut_A	LKneeOut_B
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Mixed	Measured	Measured	Measured
Frame	Time	SMPTE	RKneeIn_A X	RKneeIn_A Y	RKneeIn_A Z	RKneeIn_B X	RKneeIn_B Y	RKneeIn_B Z	RKneeOut_A X	RKneeOut_A Y	RKneeOut_A Z	RKneeOut_B X	RKneeOut_B Y	RKneeOut_B Z	LKneeIn_B X	LKneeIn_B Y	LKneeIn_B Z	HeadFront_B X	HeadFront_B Y	HeadFront_B Z	HeadFront_A X	HeadFront_A Y	HeadFront_A Z	LKneeIn_A X	LKneeIn_A Y	LKneeIn_A Z	HeadL_A X	HeadL_A Y	HeadL_A Z	HeadL_B X	HeadL_B Y	HeadL_B Z	HeadR_A X	HeadR_A Y	HeadR_A Z	HeadR_B X	HeadR_B Y	HeadR_B Z	Chest_A X	Chest_A Y	Chest_A Z	Chest_B X	Chest_B Y	Chest_B Z	WaistLFront_A X	WaistLFront_A Y	WaistLFront_A Z	WaistLFront_B X	WaistLFront_B Y	WaistLFront_B Z	WaistRFront_A X	WaistRFront_A Y	WaistRFront_A Z	WaistRFront_B X	WaistRFront_B Y	WaistRFront_B Z	LShoulderTop_A X	LShoulderTop_A Y	LShoulderTop_A Z	LShoulderTop_B X	LShoulderTop_B Y	LShoulderTop_B Z	RShoulderTop_A X	RShoulderTop_A Y	RShoulderTop_A Z	RShoulderTop_B X	RShoulderTop_B Y	RShoulderTop_B Z	SpineThoracic2_A X	SpineThoracic2_A Y	SpineThoracic2_A Z	SpineThoracic2_B X	SpineThoracic2_B Y	SpineThoracic2_B Z	SpineThoracic12_A X	SpineThoracic12_A Y	SpineThoracic12_A Z	SpineThoracic12_B X	SpineThoracic12_B Y	SpineThoracic12_B Z	WaistL_A X	WaistL_A Y	WaistL_A Z	WaistL_B X	WaistL_B Y	WaistL_B Z	WaistR_A X	WaistR_A Y	WaistR_A Z	WaistR_B X	WaistR_B Y	WaistR_B Z	WaistBack_A X	WaistBack_A Y	WaistBack_A Z	WaistBack_B X	WaistBack_B Y	WaistBack_B Z	LHeelBack_A X	LHeelBack_A Y	LHeelBack_A Z	LHeelBack_B X	LHeelBack_B Y	LHeelBack_B Z	RHeelBack_A X	RHeelBack_A Y	RHeelBack_A Z	RHeelBack_B X	RHeelBack_B Y	RHeelBack_B Z	LAnkleOut_A X	LAnkleOut_A Y	LAnkleOut_A Z	LAnkleOut_B X	LAnkleOut_B Y	LAnkleOut_B Z	RAnkleOut_A X	RAnkleOut_A Y	RAnkleOut_A Z	RAnkleOut_B X	RAnkleOut_B Y	RAnkleOut_B Z	LForefoot2_A X	LForefoot2_A Y	LForefoot2_A Z	RForefoot2_A X	RForefoot2_A Y	RForefoot2_A Z	LForefoot2_B X	LForefoot2_B Y	LForefoot2_B Z	RForefoot2_B X	RForefoot2_B Y	RForefoot2_B Z	LForefoot5_A X	LForefoot5_A Y	LForefoot5_A Z	RForefoot5_A X	RForefoot5_A Y	RForefoot5_A Z	LForefoot5_B X	LForefoot5_B Y	LForefoot5_B Z	RForefoot5_B X	RForefoot5_B Y	RForefoot5_B Z	LHand2_A X	LHand2_A Y	LHand2_A Z	LHand2_B X	LHand2_B Y	LHand2_B Z	RHand2_A X	RHand2_A Y	RHand2_A Z	RHand2_B X	RHand2_B Y	RHand2_B Z	LWristIn_A X	LWristIn_A Y	LWristIn_A Z	LWristIn_B X	LWristIn_B Y	LWristIn_B Z	RWristIn_A X	RWristIn_A Y	RWristIn_A Z	RWristIn_B X	RWristIn_B Y	RWristIn_B Z	LWristOut_A X	LWristOut_A Y	LWristOut_A Z	RWristOut_A X	RWristOut_A Y	RWristOut_A Z	LWristOut_B X	LWristOut_B Y	LWristOut_B Z	RWristOut_B X	RWristOut_B Y	RWristOut_B Z	LElbowIn_A X	LElbowIn_A Y	LElbowIn_A Z	LElbowIn_B X	LElbowIn_B Y	LElbowIn_B Z	RElbowIn_A X	RElbowIn_A Y	RElbowIn_A Z	RElbowIn_B X	RElbowIn_B Y	RElbowIn_B Z	LElbowOut_A X	LElbowOut_A Y	LElbowOut_A Z	LElbowOut_B X	LElbowOut_B Y	LElbowOut_B Z	RElbowOut_A X	RElbowOut_A Y	RElbowOut_A Z	RElbowOut_B X	RElbowOut_B Y	RElbowOut_B Z	LKneeOut_A X	LKneeOut_A Y	LKneeOut_A Z	LKneeOut_B X	LKneeOut_B Y	LKneeOut_B Z	
2346	23.45000	00:56:42:18	-1904.306	786.308	329.429	1956.673	1182.173	390.618	-2015.312	712.293	381.556	1941.025	1314.624	403.441	2123.250	956.262	388.066	1818.833	1134.907	1380.547	-1798.369	1061.706	1359.538	-1777.789	1240.615	355.890	-1910.900	1127.039	1294.082	1933.783	1049.458	1311.801	-1839.370	928.720	1287.258	1927.546	1247.145	1331.547	-1788.953	1009.945	956.198	1874.607	1136.045	1035.348	-1917.250	1153.370	686.852	2114.486	1020.475	840.723	-1995.812	932.677	671.299	2079.502	1294.521	811.290	-1831.851	1141.421	1072.935	1904.461	1052.973	1146.571	-1837.904	879.045	1069.263	1862.929	1233.952	1143.758	-1980.152	1017.286	1123.750	2024.211	1166.716	1206.675	-2042.681	1026.937	1027.801	2104.033	1185.736	1128.711	-2052.767	1228.741	785.515	2164.179	1014.915	914.421	-2118.039	936.559	767.104	2096.044	1318.254	880.670	-2091.603	1051.019	901.561	2171.623	1191.615	1016.749	-1872.791	1529.433	33.709	2412.980	790.781	114.825	-2219.550	841.382	38.299	2178.855	1283.886	41.635	-1802.928	1540.457	91.845	2340.302	741.913	172.784	-2189.427	758.347	68.581	2089.096	1335.523	106.071	-1644.923	1490.731	37.812	-2072.379	672.929	32.198	2180.755	699.854	19.374	1904.255	1295.052	41.737	-1667.529	1539.072	39.124	-2132.788	649.254	18.470	2248.665	652.336	18.682	1941.470	1351.599	24.291	-1567.774	1377.022	771.356	1619.409	783.001	883.484	-1481.760	864.849	808.330	1424.117	1305.736	870.060	-1610.178	1358.043	839.274	1707.170	808.023	838.274	-1531.185	900.385	869.940	1484.925	1273.858	860.090	-1578.745	1305.620	763.308	-1533.836	910.798	769.331	1690.761	726.139	884.508	1502.602	1371.183	861.563	-1747.604	1238.286	856.202	1884.124	880.278	933.815	-1731.475	915.716	850.128	1693.803	1268.055	946.352	-1807.252	1296.084	783.348	1867.589	809.004	1009.768	-1767.207	833.722	787.744	1690.564	1370.898	980.469	-1764.718	1355.082	422.450	2167.741	825.878	435.363
2347	23.46000	00:56:42:18	-1904.728	779.525	330.645	1956.783	1181.790	390.217	-2017.554	706.375	381.276	1941.643	1314.178	403.509	2124.472	953.749	387.083	1820.547	1131.965	1380.598	-1798.793	1051.761	1355.105	-1776.845	1234.320	358.343	-1911.669	1117.401	1291.018	1935.622	1046.635	1311.890	-1838.625	919.539	1280.814	1929.446	1244.263	1331.903	-1790.860	1003.209	949.549	1877.000	1133.929	1034.603	-1922.317	1148.542	685.142	2114.708	1017.923	840.081	-2000.132	928.698	668.547	2080.559	1292.226	811.622	-1832.246	1133.134	1069.124	1906.790	1049.558	1145.090	-1835.921	873.844	1063.017	1864.527	1232.978	1142.714	-1979.639	1008.738	1119.839	2026.047	1163.976	1206.505	-2043.352	1018.861	1025.646	2106.052	1182.898	1128.173	-2058.136	1222.921	783.869	2164.800	1012.051	913.594	-2122.753	930.652	764.124	2097.472	1315.789	880.784	-2094.997	1043.777	899.927	2173.377	1188.674	1015.963	-1873.963	1519.914	35.045	2415.758	784.742	115.802	-2218.460	842.491	38.583	2178.857	1283.870	41.388	-1804.291	1532.082	92.859	2341.131	737.997	173.252	-2189.238	758.259	68.645	2089.273	1335.429	105.976	-1645.726	1483.930	37.600	-2072.350	672.208	32.202	2181.427	701.404	19.238	1904.293	1295.079	41.795	-1668.975	1531.738	38.752	-2133.155	649.007	18.419	2247.754	651.947	18.487	1941.511	1351.642	24.298	-1570.898	1381.746	745.877	1634.481	776.678	867.877	-1471.713	879.188	780.121	1433.238	1308.922	854.789	-1606.364	1363.740	818.889	1724.866	805.319	825.033	-1518.314	907.301	848.618	1494.069	1276.135	847.888	-1580.735	1310.407	740.860	-1530.643	922.275	748.914	1707.689	722.209	869.105	1514.343	1372.295	847.985	-1740.423	1238.253	851.432	1895.124	879.905	927.265	-1717.914	917.166	846.982	1699.757	1267.225	940.654	-1805.785	1294.405	784.252	1879.342	806.042	1001.153	-1757.297	834.939	785.476	1697.565	1370.453	972.671	-1765.556	1349.284	424.450	2167.407	823.026	434.771
2348	23.47000	00:56:42:19	-1905.766	773.989	331.049	1956.768	1181.312	389.859	-2018.046	701.597	381.102	1942.259	1313.752	403.757	2125.679	951.077	385.909	1822.397	1128.930	1380.671	-1799.183	1042.448	1350.383	-1775.901	1227.923	360.985	-1912.172	1108.265	1286.820	1938.082	1042.802	1312.479	-1837.762	911.121	1273.910	1931.477	1241.205	1332.432	-1792.420	997.678	942.541	1879.400	1131.800	1034.225	-1927.273	1143.938	683.259	2114.926	1015.319	839.519	-2006.636	921.797	664.992	2082.239	1289.296	811.653	-1831.598	1125.887	1064.526	1909.054	1045.658	1143.862	-1833.081	869.655	1056.456	1866.310	1232.097	1141.907	-1978.209	1001.119	1115.697	2028.110	1161.020	1206.421	-2043.333	1011.416	1023.430	2108.170	1179.822	1127.669	-2063.513	1217.390	781.928	2165.271	1008.973	912.819	-2127.497	925.131	761.249	2099.394	1313.742	880.642	-2097.974	1037.018	898.496	2175.188	1185.409	1015.299	-1874.664	1510.796	36.997	2418.679	778.261	116.942	-2216.500	843.320	38.772	2178.914	1283.829	41.265	-1804.990	1523.875	94.160	2341.863	733.608	173.607	-2188.094	758.285	68.729	2089.400	1335.363	105.835	-1646.181	1476.870	37.366	-2072.380	671.202	32.265	2182.212	703.165	19.042	1904.302	1295.134	41.809	-1669.924	1524.406	38.598	-2133.384	648.843	18.429	2246.798	651.324	18.535	1941.528	1351.679	24.286	-1575.285	1387.008	723.381	1650.377	770.813	852.651	-1464.420	894.946	753.261	1443.272	1312.311	840.199	-1604.976	1368.175	800.134	1740.977	803.541	813.409	-1507.184	914.270	827.136	1503.707	1277.776	836.184	-1585.247	1316.137	720.284	-1529.180	935.040	729.895	1725.192	718.555	854.157	1525.828	1373.976	835.492	-1734.903	1237.714	844.619	1906.044	879.287	920.893	-1711.667	920.812	840.817	1706.417	1266.349	935.264	-1803.760	1292.196	783.999	1891.036	803.099	992.996	-1747.799	837.670	782.320	1705.162	1370.167	965.036	-1766.038	1343.331	426.422	2167.036	820.069	434.138
2349	23.48000	00:56:42:19	-1905.388	768.066	332.067	1956.740	1180.675	389.576	-2019.130	696.682	380.437	1942.872	1313.241	404.131	2126.832	948.352	384.768	1824.391	1125.785	1380.781	-1799.368	1033.803	1345.342	-1774.625	1221.142	363.519	-1912.124	1099.963	1281.719	1940.155	1039.558	1312.804	-1836.626	903.461	1266.623	1933.768	1237.942	1332.990	-1792.838	993.524	935.286	1881.860	1129.494	1033.966	-1932.345	1139.506	681.067	2115.068	1012.466	839.046	-2011.065	917.875	662.660	2083.570	1286.736	812.022	-1830.404	1119.732	1059.133	1911.671	1041.377	1142.792	-1829.458	866.569	1049.507	1868.235	1231.108	1141.348	-1975.871	994.507	1111.246	2030.371	1157.848	1206.329	-2042.845	1003.360	1020.693	2110.415	1176.482	1126.996	-2068.735	1212.248	779.624	2165.649	1005.692	912.243	-2132.258	920.179	758.381	2101.287	1311.108	880.715	-2100.587	1030.523	897.128	2177.002	1181.907	1014.575	-1874.483	1501.601	39.423	2421.570	771.347	118.069	-2213.932	844.508	38.969	2178.971	1283.750	41.039	-1805.032	1516.177	95.630	2342.626	729.208	174.583	-2186.589	758.735	68.659	2089.591	1335.196	105.740	-1645.979	1469.850	37.233	-2072.319	670.121	32.292	2182.965	705.059	18.795	1904.328	1295.172	41.823	-1670.101	1517.144	39.027	-2133.790	648.725	18.333	2245.617	650.678	18.831	1941.550	1351.714	24.249	-1581.373	1392.466	705.415	1666.661	765.396	838.006	-1461.456	911.637	727.761	1454.414	1315.783	826.525	-1606.205	1372.022	783.662	1757.524	801.779	802.246	-1499.557	924.866	806.110	1514.048	1279.571	825.048	-1590.943	1320.433	702.446	-1529.587	948.250	711.493	1743.018	715.367	840.072	1538.330	1375.600	823.039	-1729.459	1235.795	837.346	1918.002	878.024	914.793	-1705.752	923.061	836.120	1713.616	1265.899	929.546	-1801.974	1288.894	781.367	1902.788	800.175	985.274	-1739.568	841.865	778.333	1713.839	1369.948	957.565	-1766.504	1336.910	428.336	2166.614	817.051	433.323
2350	23.49000	00:56:42:19	-1905.238	764.266	332.935	1956.777	1179.860	389.294	-2020.166	692.181	379.658	1943.435	1312.857	404.426	2127.723	945.561	383.660	1826.577	1122.531	1381.053	-1799.193	1025.735	1339.902	-1773.360	1214.248	365.895	-1911.278	1092.513	1275.794	1942.449	1036.043	1313.175	-1835.176	896.462	1258.993	1936.267	1234.504	1333.539	-1793.949	990.522	926.803	1884.248	1127.089	1034.093	-1937.326	1135.266	678.465	2115.016	1009.401	838.568	-2015.870	913.329	660.472	2084.617	1283.010	812.251	-1828.515	1114.831	1052.815	1914.528	1036.743	1142.049	-1825.083	864.452	1041.921	1870.470	1229.772	1140.797	-1972.712	988.894	1106.763	2032.878	1154.361	1206.164	-2041.415	997.026	1018.390	2112.832	1172.881	1126.324	-2073.750	1207.476	777.017	2165.887	1002.228	911.477	-2136.907	915.656	755.841	2103.280	1308.334	880.791	-2102.730	1024.355	895.818	2178.873	1178.032	1013.721	-1873.310	1492.989	41.919	2424.433	764.197	118.967	-2211.113	845.757	38.584	2179.024	1283.656	40.877	-1804.265	1507.655	98.420	2343.174	724.767	174.650	-2184.763	759.103	68.254	2089.838	1334.950	105.656	-1644.893	1463.009	37.284	-2072.393	669.009	32.166	2183.899	707.094	18.589	1904.339	1295.197	41.858	-1669.256	1510.134	39.838	-2133.916	648.660	18.423	2244.534	650.051	19.194	1941.558	1351.730	24.240	-1587.880	1396.824	690.988	1683.309	760.388	824.008	-1461.138	925.845	707.793	1466.678	1319.187	813.868	-1610.199	1375.444	769.474	1774.235	800.086	792.092	-1495.153	938.670	787.868	1525.225	1281.463	814.350	-1596.578	1323.940	687.963	-1531.223	960.177	694.651	1761.117	712.517	827.109	1551.815	1377.037	811.017	-1725.436	1232.648	828.678	1928.809	877.510	909.982	-1700.975	931.318	829.418	1721.608	1265.603	923.809	-1801.552	1284.688	776.126	1915.072	797.574	977.966	-1732.967	847.153	772.933	1723.190	1370.102	950.542	-1766.585	1330.587	430.501	2166.201	814.032	432.132
2351	23.50000	00:56:42:19	-1905.003	760.115	334.229	1956.980	1178.942	388.989	-2021.258	688.258	378.622	1944.103	1312.415	404.677	2128.739	942.946	382.384	1828.966	1119.090	1381.531	-1798.333	1018.191	1334.049	-1771.534	1207.275	367.513	-1909.533	1085.891	1269.306	1944.724	1032.444	1313.665	-1833.186	890.178	1250.696	1938.921	1230.867	1334.179	-1794.142	988.752	917.946	1886.695	1124.464	1034.433	-1941.991	1131.238	675.611	2114.908	1006.206	838.201	-2020.877	908.963	657.805	2086.385	1279.916	812.166	-1826.159	1111.057	1045.377	1917.558	1031.814	1141.656	-1819.924	863.610	1033.953	1873.255	1228.347	1140.183	-1968.752	984.029	1101.977	2035.536	1150.629	1206.006	-2039.132	991.385	1015.929	2115.428	1169.018	1125.583	-2078.608	1202.764	773.900	2166.098	998.539	910.853	-2141.204	911.562	753.260	2105.302	1305.312	880.899	-2104.154	1018.723	894.526	2180.770	1173.867	1012.821	-1871.130	1484.889	44.328	2427.282	757.254	119.395	-2207.011	847.697	38.652	2179.061	1283.566	40.735	-1802.145	1499.983	100.470	2344.045	720.648	175.034	-2182.862	759.452	67.766	2090.084	1334.670	105.606	-1642.726	1456.524	37.486	-2072.427	668.065	32.145	2184.938	709.098	18.513	1904.379	1295.230	41.858	-1667.269	1503.464	40.941	-2134.076	648.683	18.554	2243.615	649.511	19.566	1941.594	1351.768	24.248	-1593.391	1398.959	679.578	1700.397	755.545	811.021	-1461.720	939.435	692.994	1479.926	1322.673	802.059	-1616.128	1377.855	757.675	1791.083	798.473	782.692	-1494.352	955.416	772.588	1537.331	1283.422	804.116	-1602.053	1326.968	676.904	-1533.155	969.566	679.551	1779.464	709.977	815.451	1566.613	1378.578	799.343	-1723.626	1229.815	819.479	1939.932	877.304	905.685	-1698.707	939.296	821.288	1730.608	1265.449	918.116	-1802.974	1280.404	768.334	1928.019	795.269	971.111	-1728.033	853.042	765.844	1733.637	1370.376	944.071	-1766.556	1324.288	432.733	2165.772	811.057	430.727
2352	23.51000	00:56:42:20	-1905.147	756.320	334.926	1957.286	1177.818	388.574	-2022.599	684.555	377.366	1944.786	1311.701	404.949	2129.581	940.482	380.979	1831.609	1115.487	1382.170	-1796.642	1011.401	1327.323	-1771.991	1200.333	370.310	-1906.838	1080.165	1262.476	1947.187	1028.677	1314.218	-1830.370	884.848	1241.596	1941.761	1227.048	1334.996	-1793.131	987.809	908.806	1889.063	1121.554	1034.943	-1946.597	1127.490	672.107	2114.836	1002.822	837.807	-2025.370	905.147	655.041	2087.927	1276.795	812.136	-1824.154	1108.026	1037.009	1920.545	1026.571	1141.327	-1814.167	863.859	1025.281	1876.194	1226.583	1139.717	-1964.236	979.533	1096.806	2038.435	1146.587	1205.851	-2036.318	986.034	1013.069	2118.256	1164.771	1124.732	-2083.718	1197.484	771.001	2166.279	994.584	910.245	-2144.933	907.721	750.830	2107.224	1301.944	881.041	-2104.948	1013.180	892.893	2182.843	1169.443	1011.873	-1867.932	1477.300	46.242	2429.945	750.943	119.199	-2204.715	848.775	38.331	2179.025	1283.572	40.611	-1799.177	1492.391	102.237	2345.191	716.446	174.860	-2181.392	759.634	67.286	2090.271	1334.446	105.607	-1639.638	1449.908	37.718	-2072.371	667.134	32.286	2186.111	710.872	18.497	1904.391	1295.299	41.915	-1664.250	1496.949	42.282	-2135.240	648.778	18.193	2242.546	650.380	19.133	1941.608	1351.824	24.231	-1596.814	1398.495	671.148	1717.620	750.809	799.328	-1461.880	953.620	681.416	1494.121	1326.347	790.942	-1622.406	1378.580	748.659	1807.330	798.258	774.949	-1496.354	972.655	759.634	1550.139	1285.530	794.593	-1605.803	1325.889	669.106	-1535.222	977.591	666.571	1798.087	707.466	804.997	1582.401	1379.917	788.006	-1726.383	1228.373	811.747	1951.269	877.808	901.774	-1698.791	947.759	811.735	1740.608	1265.301	912.737	-1806.288	1276.075	758.359	1941.499	793.105	964.931	-1724.668	858.174	757.697	1745.176	1370.690	937.742	-1766.623	1317.514	434.803	2165.497	808.320	428.858
2353	23.52000	00:56:42:20	-1905.480	752.845	335.496	1957.698	1176.443	388.209	-2023.980	680.942	376.053	1945.535	1310.567	405.272	2131.137	938.485	378.886	1834.466	1111.631	1382.906	-1793.745	1005.491	1320.300	-1771.971	1193.940	372.266	-1903.669	1075.416	1255.557	1949.829	1024.646	1314.884	-1826.749	880.262	1232.292	1944.722	1223.034	1335.647	-1791.789	988.036	898.582	1891.311	1118.380	1035.576	-1950.678	1124.104	668.444	2114.888	999.102	837.333	-2029.586	901.338	651.939	2089.483	1273.582	812.181	-1822.194	1105.721	1027.995	1923.352	1021.106	1140.923	-1808.011	864.608	1016.141	1879.317	1224.550	1139.283	-1959.372	975.446	1091.322	2041.546	1142.312	1205.645	-2033.163	980.895	1009.805	2121.183	1160.193	1123.840	-2087.526	1193.584	768.251	2166.483	990.321	909.475	-2147.787	904.053	748.670	2109.118	1298.210	881.150	-2105.195	1007.904	891.069	2184.995	1164.703	1010.763	-1864.231	1469.517	47.650	2432.667	745.399	118.401	-2203.404	849.336	38.296	2179.112	1283.566	40.630	-1795.302	1485.105	103.179	2346.601	712.836	174.318	-2180.612	759.549	66.662	2090.472	1334.288	105.588	-1635.832	1443.451	37.845	-2072.708	666.758	32.031	2187.396	712.381	18.766	1904.432	1295.340	41.967	-1660.710	1490.647	43.538	-2137.781	649.070	16.930	2242.043	650.320	19.108	1941.612	1351.871	24.203	-1598.823	1395.451	665.369	1735.614	746.118	788.334	-1463.067	970.694	671.544	1509.213	1330.392	780.429	-1627.995	1376.814	741.671	1823.995	797.189	767.519	-1500.235	989.588	748.766	1563.580	1287.854	785.384	-1608.848	1322.368	663.916	-1538.585	989.962	655.412	1817.029	704.922	795.359	1598.947	1381.062	777.161	-1732.101	1227.341	803.494	1963.540	877.623	898.280	-1700.819	954.973	801.170	1750.924	1265.025	907.737	-1811.272	1272.448	746.945	1955.268	791.052	959.470	-1722.565	862.616	748.426	1757.691	1370.933	931.907	-1766.803	1311.303	436.749	2165.338	805.813	426.626
2354	23.53000	00:56:42:20	-1906.167	749.659	335.803	1958.208	1174.882	387.905	-2025.095	677.270	375.147	1946.792	1308.803	405.679	2135.169	937.241	375.471	1837.435	1107.610	1383.708	-1789.644	1000.739	1312.896	-1772.944	1187.686	374.173	-1899.131	1071.449	1248.108	1952.621	1020.460	1315.573	-1821.841	876.817	1222.535	1947.852	1218.837	1336.375	-1790.154	989.037	887.882	1893.590	1115.020	1036.315	-1954.499	1121.102	664.513	2115.022	995.261	836.703	-2033.042	897.970	648.667	2090.927	1270.214	812.300	-1820.553	1104.102	1018.335	1925.875	1015.445	1140.838	-1801.752	865.541	1006.631	1883.115	1222.578	1138.820	-1954.553	971.448	1085.593	2044.917	1137.771	1205.440	-2029.768	976.831	1006.403	2124.319	1155.196	1122.897	-2091.013	1189.729	765.533	2166.906	985.820	908.805	-2149.781	900.369	746.339	2110.597	1294.470	881.552	-2105.012	1002.700	888.930	2187.311	1159.653	1009.632	-1860.390	1461.430	48.188	2435.198	740.585	116.923	-2203.087	849.329	38.533	2179.144	1283.601	40.497	-1792.056	1477.551	104.143	2347.933	710.100	173.089	-2180.642	759.150	66.392	2090.639	1334.126	105.544	-1631.089	1437.753	38.158	-2074.054	666.629	31.121	2188.631	713.661	18.997	1904.454	1295.447	42.060	-1657.114	1484.876	44.265	-2137.969	649.026	16.861	2241.748	650.309	19.085	1941.609	1351.942	24.167	-1624.404	1401.726	654.237	1753.779	740.944	778.724	-1467.295	991.678	662.442	1525.103	1334.856	770.341	-1639.722	1372.201	729.066	1840.747	795.681	760.881	-1505.754	1006.179	739.878	1577.612	1290.524	776.662	-1622.728	1316.459	650.168	-1543.666	1004.583	645.419	1836.209	702.504	786.643	1616.702	1381.772	766.431	-1740.569	1224.976	793.000	1976.325	876.967	895.283	-1705.390	960.400	789.748	1759.983	1264.014	903.849	-1818.715	1266.559	734.440	1968.878	789.004	954.771	-1720.931	866.453	738.354	1770.765	1371.007	926.566	-1767.187	1305.345	438.225	2165.365	803.606	423.848
2355	23.54000	00:56:42:20	-1907.177	746.609	335.759	1958.640	1173.048	387.587	-2025.019	673.781	375.028	1948.491	1305.546	406.033	2137.173	935.747	373.128	1840.585	1103.336	1384.538	-1784.189	997.259	1305.090	-1773.854	1182.024	375.781	-1893.699	1068.156	1240.603	1955.381	1016.109	1316.363	-1815.612	874.347	1212.948	1951.198	1214.424	1337.282	-1788.709	990.486	877.206	1896.274	1111.420	1036.900	-1958.001	1118.563	660.499	2115.272	991.030	836.101	-2035.741	895.155	644.911	2092.338	1266.279	812.607	-1821.200	1103.847	1008.923	1928.862	1009.673	1140.249	-1795.735	866.079	997.093	1887.397	1220.586	1138.299	-1949.603	967.285	1079.549	2048.497	1132.996	1205.329	-2026.435	971.550	1002.111	2127.622	1149.899	1121.938	-2094.417	1186.037	762.945	2167.334	981.013	907.946	-2150.990	896.457	743.934	2112.622	1289.899	881.898	-2104.592	997.628	886.327	2189.834	1154.313	1008.544	-1857.096	1453.121	48.206	2437.707	736.689	115.000	-2203.433	849.074	38.771	2179.203	1283.681	40.376	-1789.142	1470.417	104.023	2349.531	707.613	171.705	-2181.005	758.466	66.328	2090.704	1333.929	105.457	-1627.593	1432.785	37.778	-2074.199	666.615	31.161	2189.730	714.618	19.488	1904.523	1295.472	42.106	-1654.025	1479.845	43.913	-2137.988	648.923	16.819	2241.707	650.384	19.096	1941.637	1351.983	24.162	-1634.781	1404.899	636.052	1772.327	735.563	770.095	-1474.656	1016.285	655.729	1541.415	1339.893	760.675	-1660.856	1379.866	709.601	1857.535	793.831	754.715	-1514.155	1024.698	732.722	1592.183	1293.417	768.059	-1643.730	1332.288	629.846	-1551.230	1021.605	637.831	1856.800	700.513	777.592	1635.092	1382.908	756.361	-1748.875	1224.079	780.419	1989.397	875.922	892.433	-1710.903	964.559	778.776	1773.364	1264.835	898.566	-1832.933	1262.181	724.490	1982.627	787.346	950.608	-1719.706	870.316	727.526	1784.028	1370.933	921.734	-1767.704	1299.916	439.349	2165.602	801.602	420.934
