NO_OF_FRAMES	287
NO_OF_CAMERAS	16
NO_OF_MARKERS	41
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-07-07, 11:43:37.424	11577.76636880
DATA_INCLUDED	3D
MARKER_NAMES	Federico_HeadFront	Federico_HeadL	Federico_HeadR	Federico_Chest	Federico_WaistLFront	Federico_WaistRFront	Federico_LShoulderTop	Federico_RShoulderTop	Federico_SpineThoracic2	Federico_SpineThoracic12	Federico_WaistBack	Federico_WaistL	Federico_WaistR	Federico_LThighFrontLow	Federico_RThighFrontLow	Federico_LKneeOut	Federico_LKneeIn	Federico_RKneeOut	Federico_RKneeIn	Federico_LShinFrontHigh	Federico_RShinFrontHigh	Federico_LHeelBack	Federico_RHeelBack	Federico_LAnkleOut	Federico_RAnkleOut	Federico_LForefoot2	Federico_RForefoot2	Federico_LForefoot5	Federico_RForefoot5	Federico_LHand2	Federico_RHand2	Federico_LWristIn	Federico_RWristIn	Federico_LWristOut	Federico_RWristOut	Federico_LArm	Federico_RArm	Federico_LElbowIn	Federico_RElbowIn	Federico_LElbowOut	Federico_RElbowOut
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Mixed	Measured	Measured
Frame	Time	SMPTE	Federico_HeadFront X	Federico_HeadFront Y	Federico_HeadFront Z	Federico_HeadL X	Federico_HeadL Y	Federico_HeadL Z	Federico_HeadR X	Federico_HeadR Y	Federico_HeadR Z	Federico_Chest X	Federico_Chest Y	Federico_Chest Z	Federico_WaistLFront X	Federico_WaistLFront Y	Federico_WaistLFront Z	Federico_WaistRFront X	Federico_WaistRFront Y	Federico_WaistRFront Z	Federico_LShoulderTop X	Federico_LShoulderTop Y	Federico_LShoulderTop Z	Federico_RShoulderTop X	Federico_RShoulderTop Y	Federico_RShoulderTop Z	Federico_SpineThoracic2 X	Federico_SpineThoracic2 Y	Federico_SpineThoracic2 Z	Federico_SpineThoracic12 X	Federico_SpineThoracic12 Y	Federico_SpineThoracic12 Z	Federico_WaistBack X	Federico_WaistBack Y	Federico_WaistBack Z	Federico_WaistL X	Federico_WaistL Y	Federico_WaistL Z	Federico_WaistR X	Federico_WaistR Y	Federico_WaistR Z	Federico_LThighFrontLow X	Federico_LThighFrontLow Y	Federico_LThighFrontLow Z	Federico_RThighFrontLow X	Federico_RThighFrontLow Y	Federico_RThighFrontLow Z	Federico_LKneeOut X	Federico_LKneeOut Y	Federico_LKneeOut Z	Federico_LKneeIn X	Federico_LKneeIn Y	Federico_LKneeIn Z	Federico_RKneeOut X	Federico_RKneeOut Y	Federico_RKneeOut Z	Federico_RKneeIn X	Federico_RKneeIn Y	Federico_RKneeIn Z	Federico_LShinFrontHigh X	Federico_LShinFrontHigh Y	Federico_LShinFrontHigh Z	Federico_RShinFrontHigh X	Federico_RShinFrontHigh Y	Federico_RShinFrontHigh Z	Federico_LHeelBack X	Federico_LHeelBack Y	Federico_LHeelBack Z	Federico_RHeelBack X	Federico_RHeelBack Y	Federico_RHeelBack Z	Federico_LAnkleOut X	Federico_LAnkleOut Y	Federico_LAnkleOut Z	Federico_RAnkleOut X	Federico_RAnkleOut Y	Federico_RAnkleOut Z	Federico_LForefoot2 X	Federico_LForefoot2 Y	Federico_LForefoot2 Z	Federico_RForefoot2 X	Federico_RForefoot2 Y	Federico_RForefoot2 Z	Federico_LForefoot5 X	Federico_LForefoot5 Y	Federico_LForefoot5 Z	Federico_RForefoot5 X	Federico_RForefoot5 Y	Federico_RForefoot5 Z	Federico_LHand2 X	Federico_LHand2 Y	Federico_LHand2 Z	Federico_RHand2 X	Federico_RHand2 Y	Federico_RHand2 Z	Federico_LWristIn X	Federico_LWristIn Y	Federico_LWristIn Z	Federico_RWristIn X	Federico_RWristIn Y	Federico_RWristIn Z	Federico_LWristOut X	Federico_LWristOut Y	Federico_LWristOut Z	Federico_RWristOut X	Federico_RWristOut Y	Federico_RWristOut Z	Federico_LArm X	Federico_LArm Y	Federico_LArm Z	Federico_RArm X	Federico_RArm Y	Federico_RArm Z	Federico_LElbowIn X	Federico_LElbowIn Y	Federico_LElbowIn Z	Federico_RElbowIn X	Federico_RElbowIn Y	Federico_RElbowIn Z	Federico_LElbowOut X	Federico_LElbowOut Y	Federico_LElbowOut Z	Federico_RElbowOut X	Federico_RElbowOut Y	Federico_RElbowOut Z	
1810	18.09000	00:58:24:10	2033.680	1013.352	1694.488	2140.467	928.212	1578.447	2137.578	1116.205	1601.044	1998.114	1025.919	1311.040	2073.271	898.237	994.915	2008.743	1126.234	1003.107	2124.976	908.886	1425.144	2098.820	1152.071	1435.152	2225.458	1041.604	1402.427	2243.124	1044.685	1172.598	2224.493	1079.136	1023.186	2164.381	883.807	1004.653	2074.781	1206.755	1000.472	2073.837	891.101	586.569	1908.018	1100.829	635.731	2222.007	909.796	461.535	2112.976	1021.708	460.887	1966.991	1190.228	498.579	1992.720	1034.910	494.895	2152.120	911.084	357.075	1898.817	1123.797	428.138	2351.070	1089.165	39.497	2087.429	1122.668	24.975	2345.334	998.456	73.789	2019.724	1183.140	52.976	2211.898	909.052	34.464	1860.170	1092.082	35.010	2258.714	895.783	27.826	1859.071	1144.981	23.564	1668.344	890.312	1537.199	1664.781	1135.515	1532.474	1678.606	953.213	1492.639	1639.550	1096.847	1476.229	1617.524	890.126	1442.426	1619.796	1189.689	1499.419	1984.999	840.025	1276.354	1941.034	1274.792	1318.632	1844.258	935.777	1279.160	1816.566	1173.829	1307.613	1847.093	831.528	1322.654	1800.858	1268.125	1379.583
1811	18.10000	00:58:24:10	2031.982	1012.791	1698.978	2138.889	927.513	1583.115	2135.923	1115.537	1605.450	1996.289	1024.529	1315.361	2072.031	898.042	999.198	2006.633	1125.804	1007.702	2123.157	908.776	1429.408	2096.587	1147.568	1440.223	2223.514	1041.087	1407.538	2242.020	1044.900	1178.084	2222.917	1079.053	1028.025	2163.102	883.245	1009.322	2073.018	1206.018	1005.745	2079.101	894.226	590.962	1914.575	1100.632	636.412	2227.820	912.323	466.263	2118.712	1025.404	465.904	1975.349	1191.422	500.260	2001.859	1036.045	495.961	2157.061	913.712	362.766	1906.940	1124.731	430.048	2351.623	1087.912	42.331	2087.304	1123.055	25.608	2345.880	997.207	75.673	2020.148	1183.542	53.407	2212.021	908.751	34.501	1860.083	1092.140	34.988	2258.824	895.431	27.821	1858.123	1144.436	23.644	1660.797	879.908	1550.172	1652.908	1136.610	1548.995	1671.970	943.813	1506.787	1629.686	1099.662	1489.811	1612.668	881.908	1453.726	1612.142	1193.196	1512.675	1982.035	839.957	1284.249	1936.446	1273.741	1330.115	1838.929	933.480	1292.241	1810.340	1171.988	1321.891	1844.863	828.115	1332.890	1797.327	1266.800	1395.559
1812	18.11000	00:58:24:11	2030.276	1012.004	1703.122	2137.167	926.702	1587.248	2134.076	1114.823	1609.405	1994.711	1023.000	1318.851	2070.816	898.079	1002.624	2004.297	1125.426	1011.434	2121.369	908.607	1433.246	2094.102	1147.136	1445.386	2221.445	1040.814	1412.198	2240.875	1045.145	1183.775	2221.557	1079.248	1031.731	2161.928	882.657	1013.342	2070.953	1205.292	1010.407	2083.956	897.228	594.666	1921.078	1100.533	636.604	2233.009	914.532	470.714	2123.795	1028.810	470.523	1983.124	1192.880	501.614	2010.485	1036.768	496.658	2161.447	916.160	367.800	1914.841	1125.543	431.729	2352.359	1086.606	45.081	2087.166	1123.341	26.266	2346.595	996.030	77.524	2020.378	1183.878	53.988	2212.132	908.402	34.638	1859.988	1092.204	34.949	2258.999	895.022	27.857	1858.416	1144.927	23.572	1653.932	869.144	1563.091	1643.585	1138.922	1565.315	1667.461	933.708	1519.139	1622.927	1102.855	1502.735	1609.174	872.506	1464.089	1606.499	1196.701	1524.969	1979.569	840.145	1290.242	1932.606	1273.339	1340.675	1834.645	929.674	1303.259	1805.526	1171.937	1332.877	1843.055	824.023	1343.076	1794.405	1266.593	1409.321
1813	18.12000	00:58:24:11	2028.417	1010.948	1706.712	2135.288	925.860	1590.725	2131.914	1114.072	1612.972	1993.188	1021.899	1321.768	2069.954	898.160	1005.633	2001.800	1125.002	1014.534	2119.735	908.468	1436.634	2092.008	1145.853	1449.672	2219.454	1040.691	1416.078	2239.422	1045.880	1188.632	2220.174	1079.542	1034.818	2161.082	882.313	1016.836	2068.598	1204.470	1014.419	2088.302	900.044	598.107	1927.354	1100.423	636.379	2237.616	916.731	474.681	2128.488	1032.016	474.487	1990.095	1194.373	502.430	2018.713	1037.419	497.107	2165.501	918.470	372.492	1922.536	1126.266	433.039	2353.028	1085.189	47.779	2087.006	1123.535	27.002	2347.403	994.867	79.470	2020.723	1184.114	54.770	2212.207	907.929	34.821	1859.885	1092.226	34.897	2259.194	894.594	27.845	1858.569	1145.085	23.506	1648.629	858.730	1575.499	1637.189	1140.995	1580.973	1664.395	923.456	1529.472	1618.742	1105.970	1514.737	1607.256	861.964	1473.711	1603.033	1199.947	1536.351	1977.661	837.587	1296.324	1929.362	1273.487	1349.987	1831.360	924.578	1312.503	1801.594	1173.050	1342.231	1841.581	818.884	1352.192	1792.374	1267.236	1420.872
1814	18.13000	00:58:24:11	2026.167	1009.590	1709.709	2133.293	924.999	1593.618	2129.422	1113.014	1616.113	1991.619	1020.858	1324.059	2069.292	897.969	1007.988	1999.402	1124.433	1017.069	2118.281	908.388	1439.617	2089.844	1144.382	1453.314	2217.627	1040.615	1419.270	2237.439	1046.694	1192.105	2218.665	1080.027	1037.997	2160.555	882.276	1019.817	2066.013	1203.937	1017.424	2092.085	902.572	601.048	1933.174	1100.395	635.935	2241.757	919.007	478.418	2132.829	1035.029	478.154	1996.325	1195.991	503.119	2026.588	1038.045	497.590	2169.247	920.671	376.680	1929.844	1126.935	434.151	2353.788	1082.967	50.359	2086.829	1123.685	27.852	2348.101	993.603	81.330	2021.282	1184.268	55.633	2212.221	907.445	34.966	1859.711	1092.282	34.876	2259.390	894.034	27.897	1858.470	1145.184	23.412	1644.571	848.589	1587.504	1632.641	1142.369	1595.458	1662.172	913.834	1537.912	1616.633	1108.867	1525.787	1606.802	850.238	1482.156	1601.598	1202.897	1546.813	1976.215	834.133	1301.828	1927.181	1274.184	1358.371	1827.279	918.789	1321.286	1798.570	1175.179	1351.196	1840.849	813.051	1359.137	1791.190	1268.536	1430.738
1815	18.14000	00:58:24:11	2023.443	1008.081	1712.021	2131.250	923.905	1595.902	2126.707	1112.005	1618.967	1989.912	1020.423	1326.018	2068.838	897.539	1010.183	1997.462	1123.741	1019.432	2116.980	908.230	1442.164	2087.798	1143.040	1456.425	2215.867	1040.528	1422.136	2235.294	1047.241	1194.659	2216.928	1080.759	1041.025	2160.371	882.589	1022.436	2063.199	1203.651	1019.541	2095.284	904.679	603.603	1938.515	1100.437	635.244	2245.423	921.299	481.605	2136.838	1037.771	481.425	2001.856	1197.591	503.674	2035.441	1038.934	497.207	2172.717	922.842	380.546	1936.655	1127.506	435.094	2354.439	1081.510	52.791	2086.611	1123.648	29.091	2348.805	992.279	82.746	2021.747	1184.298	56.456	2212.196	906.971	35.086	1859.518	1092.287	34.821	2259.537	893.439	27.918	1858.440	1145.210	23.358	1641.245	838.757	1598.671	1629.771	1143.202	1608.699	1661.915	903.327	1544.962	1615.516	1111.507	1534.490	1608.233	836.522	1490.211	1602.132	1205.377	1556.983	1975.338	830.118	1305.861	1925.802	1275.538	1365.321	1825.271	911.986	1326.180	1796.573	1178.031	1358.975	1841.054	806.692	1364.262	1790.670	1270.463	1438.745
1816	18.15000	00:58:24:12	2020.280	1006.539	1713.632	2128.921	922.923	1597.918	2123.645	1110.947	1621.291	1989.047	1019.277	1328.241	2068.567	896.880	1012.109	1995.799	1122.845	1021.442	2115.689	907.878	1443.937	2086.028	1141.992	1458.996	2214.260	1040.374	1424.630	2233.493	1047.844	1196.831	2214.993	1081.704	1043.803	2160.196	882.945	1024.608	2060.365	1203.367	1021.096	2098.306	906.279	605.687	1943.412	1100.625	634.440	2248.769	923.482	484.593	2140.269	1039.818	484.394	2006.782	1199.164	504.055	2042.548	1039.712	497.352	2176.199	924.856	383.867	1942.789	1128.103	436.125	2355.218	1080.163	55.035	2086.372	1123.564	30.118	2349.576	990.926	84.302	2021.996	1184.311	57.254	2212.278	906.671	35.066	1859.293	1092.280	34.769	2259.722	892.851	27.940	1858.316	1145.231	23.266	1639.729	829.045	1608.556	1629.325	1144.801	1619.410	1663.183	892.829	1550.208	1616.318	1114.202	1542.415	1611.256	823.836	1497.271	1603.457	1207.641	1566.111	1975.087	826.275	1308.186	1924.968	1277.584	1370.950	1825.129	904.461	1328.425	1794.985	1181.760	1365.127	1842.001	799.918	1368.142	1790.981	1272.873	1445.771
1817	18.16000	00:58:24:12	2016.733	1005.006	1714.621	2126.347	921.954	1599.384	2120.389	1109.875	1623.168	1987.120	1018.378	1328.504	2068.475	896.078	1013.775	1994.404	1121.767	1023.093	2114.493	907.266	1445.145	2084.418	1141.134	1461.016	2212.760	1040.274	1426.499	2232.122	1048.388	1198.644	2212.993	1082.639	1046.110	2160.216	883.349	1026.458	2057.527	1202.869	1022.364	2101.013	907.446	607.363	1947.947	1101.092	633.532	2251.962	925.273	487.079	2143.464	1041.794	486.933	2011.330	1200.670	504.059	2048.544	1040.547	497.732	2179.549	926.656	386.727	1948.310	1128.649	436.995	2356.120	1078.782	57.137	2086.076	1123.456	31.195	2350.491	989.721	85.691	2022.027	1184.241	57.976	2212.568	906.608	34.965	1859.012	1092.229	34.659	2259.838	892.408	27.889	1858.158	1145.244	23.202	1640.807	819.637	1614.959	1631.418	1147.769	1626.644	1665.185	882.804	1553.609	1617.480	1116.814	1548.100	1614.597	811.682	1502.161	1604.694	1209.929	1573.422	1975.607	821.554	1309.700	1924.530	1280.113	1375.290	1823.997	896.474	1328.940	1793.149	1186.505	1369.119	1843.634	792.823	1370.269	1790.646	1276.255	1450.518
1818	18.17000	00:58:24:12	2012.818	1003.637	1714.868	2123.626	920.946	1600.468	2116.255	1108.147	1624.088	1986.835	1017.858	1330.597	2068.507	895.351	1014.788	1993.030	1120.364	1024.076	2113.532	906.470	1445.915	2082.965	1140.376	1462.654	2211.329	1040.230	1427.840	2231.062	1048.784	1199.937	2211.275	1083.357	1047.440	2160.268	883.675	1027.558	2054.925	1202.364	1023.264	2103.561	908.097	608.653	1952.088	1101.665	632.562	2255.064	927.103	489.411	2146.107	1043.212	488.949	2015.462	1202.030	503.898	2053.769	1041.237	498.021	2182.711	928.082	389.374	1953.923	1128.248	437.629	2357.120	1077.458	58.835	2085.863	1123.327	32.157	2351.354	988.491	86.731	2021.926	1184.137	58.723	2212.880	906.709	34.721	1858.684	1092.132	34.524	2259.820	891.982	27.772	1858.022	1145.209	23.173	1644.226	809.618	1617.828	1634.820	1150.108	1631.600	1668.883	871.764	1555.548	1619.981	1119.148	1552.552	1618.008	800.815	1504.849	1606.679	1211.991	1579.216	1976.878	816.396	1310.443	1924.318	1283.012	1378.652	1823.458	888.024	1327.842	1791.171	1192.913	1371.167	1845.597	785.355	1370.889	1791.490	1279.449	1455.318
1819	18.18000	00:58:24:12	2008.588	1001.999	1714.667	2120.661	919.956	1601.032	2112.510	1107.108	1624.935	1985.569	1016.897	1330.432	2068.498	894.758	1015.573	1991.625	1119.186	1024.570	2112.923	905.631	1446.395	2081.510	1139.765	1463.910	2209.956	1040.258	1428.802	2230.050	1049.320	1200.505	2209.630	1084.150	1048.173	2160.256	883.904	1028.237	2052.483	1201.881	1023.686	2105.941	908.201	609.572	1955.675	1102.130	631.489	2258.026	928.698	491.242	2148.466	1044.614	490.442	2019.131	1203.254	503.953	2058.213	1042.136	498.230	2185.832	929.238	391.570	1957.999	1128.679	438.272	2357.992	1076.160	60.256	2085.644	1122.890	32.992	2352.132	987.319	87.479	2021.985	1183.836	59.283	2213.083	906.586	34.599	1858.373	1091.961	34.302	2259.886	891.634	27.665	1857.931	1145.130	23.163	1649.497	799.385	1617.745	1639.016	1150.441	1635.141	1673.098	862.553	1555.135	1623.249	1121.346	1555.439	1622.398	790.197	1505.515	1610.117	1213.471	1584.371	1978.863	811.065	1310.131	1924.251	1286.182	1381.277	1823.620	879.540	1324.973	1789.502	1199.646	1370.774	1847.740	777.922	1369.637	1791.883	1283.445	1458.399
1820	18.19000	00:58:24:13	2004.191	1000.473	1713.981	2117.547	919.005	1601.179	2108.592	1106.062	1625.247	1985.019	1016.232	1330.850	2068.456	894.282	1015.834	1990.280	1118.086	1024.597	2112.705	904.173	1446.187	2080.286	1139.456	1464.935	2208.572	1040.415	1429.410	2228.931	1050.013	1200.700	2208.343	1084.891	1048.200	2160.313	884.114	1028.567	2050.404	1201.527	1023.675	2108.000	907.839	610.042	1958.405	1102.453	630.406	2260.846	930.149	492.828	2150.222	1044.929	491.412	2022.156	1204.122	503.940	2061.901	1043.031	498.351	2188.735	930.024	393.195	1961.276	1129.136	438.476	2358.774	1075.073	61.190	2085.501	1122.228	33.508	2352.892	986.410	87.940	2022.123	1183.414	59.576	2212.268	905.603	35.227	1858.047	1091.832	34.083	2260.015	891.341	27.480	1857.808	1145.060	23.133	1656.568	789.649	1616.191	1643.980	1150.400	1637.362	1678.708	852.969	1553.259	1627.272	1123.516	1556.660	1627.543	780.361	1504.616	1614.430	1214.592	1588.505	1981.603	805.893	1308.665	1924.458	1289.635	1383.327	1824.925	871.202	1320.455	1788.285	1206.291	1370.551	1850.529	770.618	1366.629	1792.875	1287.837	1460.211
1821	18.20000	00:58:24:13	1999.503	998.975	1712.734	2114.205	918.051	1600.744	2104.549	1105.013	1625.128	1984.337	1015.186	1330.575	2068.447	893.897	1015.572	1989.173	1117.407	1024.194	2112.022	904.185	1446.080	2078.378	1139.094	1464.792	2207.143	1040.618	1429.843	2227.961	1050.752	1200.609	2207.440	1085.541	1047.723	2160.376	884.274	1028.355	2048.748	1201.262	1023.345	2109.853	907.184	610.058	1959.800	1102.634	629.641	2263.444	931.496	493.815	2151.896	1045.284	491.878	2024.430	1204.637	503.914	2064.499	1043.793	498.292	2191.563	930.571	394.480	1963.675	1129.578	438.237	2359.610	1074.199	61.715	2085.352	1121.462	33.766	2353.705	985.615	88.175	2022.333	1182.875	59.642	2212.487	905.423	35.108	1857.688	1091.726	33.942	2260.242	891.070	27.201	1857.694	1144.982	23.089	1664.945	780.681	1613.311	1649.616	1150.733	1638.492	1684.943	843.770	1549.629	1631.698	1125.545	1556.913	1633.558	770.555	1502.460	1618.919	1215.557	1591.414	1985.315	799.388	1306.791	1925.002	1293.229	1384.547	1826.885	862.977	1314.500	1787.892	1213.147	1370.233	1854.052	763.278	1361.723	1794.110	1292.526	1460.899
1822	18.21000	00:58:24:13	1994.667	997.474	1711.090	2110.749	917.145	1599.954	2100.363	1104.011	1624.703	1983.698	1014.200	1329.817	2068.469	893.649	1014.892	1988.231	1117.088	1023.401	2111.684	903.546	1445.595	2076.268	1138.656	1463.963	2205.753	1040.838	1430.089	2227.177	1051.465	1200.230	2206.895	1086.069	1046.863	2160.538	884.358	1027.777	2047.573	1201.039	1022.829	2111.526	906.642	609.750	1960.228	1102.820	628.851	2265.651	933.823	494.486	2153.311	1045.480	491.964	2026.115	1204.890	503.577	2065.895	1044.302	497.966	2194.153	930.889	395.207	1965.290	1130.120	437.621	2360.473	1073.472	61.768	2085.207	1120.547	33.804	2353.852	984.463	88.398	2022.511	1182.253	59.486	2212.689	905.366	35.019	1857.319	1091.586	33.748	2260.455	890.874	26.915	1857.528	1144.890	23.052	1673.805	772.360	1608.498	1655.576	1151.012	1638.888	1691.993	834.660	1544.664	1636.869	1127.282	1556.332	1640.359	760.773	1498.896	1623.494	1216.078	1593.285	1989.538	794.133	1303.174	1925.884	1296.961	1385.020	1827.826	855.089	1306.718	1787.672	1219.868	1368.987	1858.063	756.051	1355.304	1795.471	1297.436	1461.217
1823	18.22000	00:58:24:13	1989.685	996.014	1708.960	2107.137	916.318	1598.797	2096.471	1103.860	1624.260	1983.208	1013.363	1328.283	2068.558	893.378	1013.927	1987.548	1116.932	1022.380	2111.747	902.078	1445.094	2076.364	1139.108	1463.444	2204.470	1041.089	1430.124	2226.624	1052.069	1199.510	2206.639	1086.409	1045.774	2160.698	884.308	1026.703	2046.861	1200.861	1022.066	2113.133	906.044	609.149	1959.899	1103.173	628.062	2267.523	934.909	494.597	2154.465	1045.557	491.743	2027.203	1205.014	502.913	2066.145	1044.559	497.347	2196.394	931.114	395.288	1966.133	1130.720	436.820	2361.339	1073.031	61.495	2085.098	1119.666	33.500	2354.587	984.092	87.996	2022.722	1181.658	59.142	2212.995	905.394	34.919	1856.980	1091.433	33.599	2260.739	890.793	26.719	1857.375	1144.765	23.018	1683.310	762.947	1602.321	1661.377	1151.168	1638.622	1699.972	825.430	1538.640	1642.955	1128.297	1555.078	1647.474	751.825	1494.072	1627.926	1216.148	1594.253	1994.041	790.023	1298.132	1927.065	1301.551	1385.514	1830.113	847.148	1298.630	1787.921	1226.585	1367.666	1862.461	748.832	1347.805	1796.984	1302.328	1461.187
1824	18.23000	00:58:24:14	1984.361	994.568	1706.470	2103.376	915.493	1597.386	2091.884	1102.956	1623.313	1982.878	1012.842	1326.828	2068.887	893.209	1012.283	1987.118	1116.833	1021.115	2110.242	901.540	1443.091	2074.690	1138.757	1462.498	2203.308	1041.252	1429.974	2226.392	1052.555	1198.622	2206.678	1086.620	1044.357	2161.016	884.167	1025.298	2046.621	1200.747	1020.944	2114.491	905.729	608.232	1959.026	1103.754	627.056	2269.044	935.760	494.303	2155.302	1045.593	490.953	2027.666	1205.014	502.026	2065.455	1044.486	496.621	2198.096	931.179	395.141	1966.262	1131.318	435.917	2362.186	1072.740	60.903	2085.055	1118.974	32.836	2355.389	983.916	87.326	2022.876	1181.077	58.751	2213.261	905.512	34.924	1856.704	1091.258	33.462	2260.871	890.792	26.540	1857.213	1144.616	22.969	1692.633	753.077	1595.276	1666.895	1151.317	1637.591	1708.002	816.010	1531.699	1648.830	1129.838	1553.157	1655.290	742.435	1488.160	1631.969	1215.906	1594.238	1998.204	787.766	1292.591	1928.348	1305.012	1384.861	1834.226	838.027	1289.161	1788.218	1233.199	1365.919	1867.194	741.643	1339.335	1798.646	1307.068	1460.957
1825	18.24000	00:58:24:14	1978.782	993.166	1703.687	2099.454	914.748	1595.873	2087.077	1102.070	1622.113	1982.532	1012.472	1324.896	2069.364	893.049	1010.546	1987.053	1116.785	1019.609	2109.345	900.394	1441.656	2073.215	1138.413	1461.305	2202.170	1041.294	1429.650	2226.462	1052.992	1197.713	2206.989	1086.758	1042.611	2161.616	883.960	1023.742	2046.740	1200.729	1019.706	2115.681	905.633	607.228	1957.774	1104.607	626.027	2270.172	936.286	493.587	2155.941	1045.532	489.909	2027.559	1204.910	500.777	2064.189	1044.142	495.909	2199.199	931.219	394.394	1965.834	1131.616	434.862	2362.915	1072.633	60.031	2085.051	1118.435	32.028	2356.023	983.758	86.625	2022.942	1180.527	58.249	2213.466	905.639	34.870	1856.421	1091.027	33.317	2261.037	890.887	26.373	1857.087	1144.443	22.933	1702.761	743.681	1587.931	1672.111	1150.952	1635.410	1717.242	806.640	1523.701	1654.646	1130.497	1550.254	1663.712	733.016	1481.196	1635.622	1215.337	1593.189	2002.882	784.903	1286.937	1930.204	1307.995	1384.227	1837.931	829.887	1279.330	1789.008	1239.651	1363.624	1872.474	734.652	1330.030	1800.633	1311.529	1460.599
1826	18.25000	00:58:24:14	1972.972	991.850	1700.582	2095.368	913.962	1594.179	2082.218	1101.154	1620.712	1982.366	1012.158	1323.079	2070.197	892.924	1008.652	1987.285	1116.720	1018.035	2108.446	898.942	1439.940	2071.960	1138.041	1460.079	2201.045	1041.195	1429.292	2226.712	1053.424	1196.762	2207.711	1086.863	1040.823	2162.462	883.726	1021.936	2047.272	1200.797	1018.355	2116.494	905.672	606.011	1956.347	1105.520	625.095	2270.869	936.313	492.503	2156.540	1045.521	488.670	2026.866	1204.721	499.750	2062.548	1043.732	495.011	2199.737	931.231	393.372	1965.094	1131.465	433.604	2363.532	1072.716	58.874	2085.124	1117.936	31.080	2356.615	983.738	85.561	2022.882	1179.942	57.694	2213.606	905.800	34.810	1856.256	1090.793	33.158	2261.102	890.955	26.215	1857.006	1144.198	22.971	1712.879	734.465	1580.022	1677.066	1149.933	1632.038	1726.593	797.300	1514.896	1659.839	1130.883	1546.462	1672.579	723.463	1473.463	1639.265	1214.477	1591.166	2007.484	782.790	1280.433	1931.951	1310.858	1383.622	1842.941	821.650	1267.673	1789.979	1245.618	1361.091	1878.476	727.800	1319.828	1802.638	1315.474	1460.117
1827	18.26000	00:58:24:14	1967.149	990.447	1697.444	2091.231	913.131	1592.398	2077.439	1100.069	1619.313	1982.192	1011.782	1320.799	2071.336	892.884	1006.737	1987.879	1116.736	1016.325	2107.653	897.295	1437.749	2070.989	1137.642	1458.679	2200.004	1040.890	1428.949	2227.112	1053.889	1195.817	2208.776	1086.968	1038.914	2163.567	883.570	1020.088	2048.231	1200.919	1016.848	2116.853	905.768	604.634	1954.677	1106.317	624.258	2271.054	935.902	490.895	2156.880	1045.457	487.212	2025.690	1204.492	498.759	2060.873	1043.145	494.254	2199.863	931.349	391.755	1964.021	1130.854	432.491	2364.116	1072.893	57.217	2085.247	1117.448	29.800	2357.139	983.890	84.435	2022.938	1179.270	57.089	2213.701	905.988	34.743	1856.140	1090.515	33.020	2261.142	891.039	26.104	1856.966	1143.923	22.998	1722.823	725.563	1571.545	1681.775	1148.943	1627.865	1735.787	788.081	1505.307	1664.216	1131.353	1542.010	1681.872	713.725	1464.578	1642.956	1213.635	1588.629	2012.693	780.085	1273.798	1933.923	1313.430	1383.279	1847.908	813.560	1256.592	1790.876	1250.548	1359.456	1885.293	720.496	1309.108	1804.670	1318.859	1459.466
1828	18.27000	00:58:24:15	1961.119	989.323	1693.580	2087.147	912.330	1590.506	2072.752	1099.125	1617.725	1983.235	1012.176	1317.373	2072.824	892.911	1005.042	1988.657	1116.746	1014.861	2107.182	895.621	1435.672	2070.423	1137.294	1457.293	2199.055	1040.473	1428.457	2227.587	1054.355	1194.823	2210.121	1087.215	1036.871	2164.969	883.559	1018.205	2049.418	1201.118	1015.519	2116.817	905.920	603.385	1953.097	1106.791	623.339	2270.913	935.300	489.278	2157.238	1045.386	485.626	2024.470	1203.960	497.450	2059.283	1042.404	493.549	2199.817	931.282	389.918	1962.964	1129.853	431.095	2364.630	1073.109	55.612	2085.406	1116.897	28.379	2357.611	984.031	83.075	2023.015	1178.554	56.485	2214.718	906.917	33.998	1856.029	1090.199	32.909	2261.231	891.078	25.969	1856.933	1143.627	23.023	1732.629	717.127	1562.253	1685.862	1147.940	1623.157	1745.148	779.193	1494.931	1667.483	1132.071	1536.923	1691.761	703.287	1455.236	1646.563	1213.151	1585.825	2018.205	777.388	1266.909	1935.888	1315.699	1382.986	1853.380	805.524	1245.275	1792.819	1255.273	1356.739	1892.743	713.196	1297.792	1806.623	1321.724	1458.429
