NO_OF_FRAMES	421
NO_OF_CAMERAS	13
NO_OF_MARKERS	62
FREQUENCY	95.8
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2016-03-21, 11:52:52.295	331924.95677212
DATA_INCLUDED	3D
MARKER_NAMES	ARIEL	LFHD	RFHD	C7	T5	T10	BWT	CLAV	STRN	LBSH	LSHO	LFUPA	LBUPA	LIEL	LELB	LOWR	LIWR	RSHO	RBSH	RFUPA	RBUPA	RFSH	RIEL	RELB	RFRM	ROWR	RIWR	LFWT	RFWT	LBWT	RBWT	LFTHI	LBTHI	LKNE	LKNI	LSHN	LANK	LHEL	LTOE	LMT1	LMT5	RFTHI	RBTHI	RKNE	RKNI	RSHN	RANK	RHEL	RTOE	RMT1	RMT5	RTHMB	RMID	RPNKY	LTHMB	LMID	LPNKY	LFRM	LFSH	RBHD	LBHD	LPLM
TRAJECTORY_TYPES	Measured	Measured	Measured	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Measured	Mixed	Mixed	Measured	Mixed	Measured	Measured	Mixed	Measured	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Measured	Mixed	Mixed	Measured	Measured	Mixed	Mixed	Measured	Mixed	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Mixed
Frame	Time	SMPTE	ARIEL X	ARIEL Y	ARIEL Z	LFHD X	LFHD Y	LFHD Z	RFHD X	RFHD Y	RFHD Z	C7 X	C7 Y	C7 Z	T5 X	T5 Y	T5 Z	T10 X	T10 Y	T10 Z	BWT X	BWT Y	BWT Z	CLAV X	CLAV Y	CLAV Z	STRN X	STRN Y	STRN Z	LBSH X	LBSH Y	LBSH Z	LSHO X	LSHO Y	LSHO Z	LFUPA X	LFUPA Y	LFUPA Z	LBUPA X	LBUPA Y	LBUPA Z	LIEL X	LIEL Y	LIEL Z	LELB X	LELB Y	LELB Z	LOWR X	LOWR Y	LOWR Z	LIWR X	LIWR Y	LIWR Z	RSHO X	RSHO Y	RSHO Z	RBSH X	RBSH Y	RBSH Z	RFUPA X	RFUPA Y	RFUPA Z	RBUPA X	RBUPA Y	RBUPA Z	RFSH X	RFSH Y	RFSH Z	RIEL X	RIEL Y	RIEL Z	RELB X	RELB Y	RELB Z	RFRM X	RFRM Y	RFRM Z	ROWR X	ROWR Y	ROWR Z	RIWR X	RIWR Y	RIWR Z	LFWT X	LFWT Y	LFWT Z	RFWT X	RFWT Y	RFWT Z	LBWT X	LBWT Y	LBWT Z	RBWT X	RBWT Y	RBWT Z	LFTHI X	LFTHI Y	LFTHI Z	LBTHI X	LBTHI Y	LBTHI Z	LKNE X	LKNE Y	LKNE Z	LKNI X	LKNI Y	LKNI Z	LSHN X	LSHN Y	LSHN Z	LANK X	LANK Y	LANK Z	LHEL X	LHEL Y	LHEL Z	LTOE X	LTOE Y	LTOE Z	LMT1 X	LMT1 Y	LMT1 Z	LMT5 X	LMT5 Y	LMT5 Z	RFTHI X	RFTHI Y	RFTHI Z	RBTHI X	RBTHI Y	RBTHI Z	RKNE X	RKNE Y	RKNE Z	RKNI X	RKNI Y	RKNI Z	RSHN X	RSHN Y	RSHN Z	RANK X	RANK Y	RANK Z	RHEL X	RHEL Y	RHEL Z	RTOE X	RTOE Y	RTOE Z	RMT1 X	RMT1 Y	RMT1 Z	RMT5 X	RMT5 Y	RMT5 Z	RTHMB X	RTHMB Y	RTHMB Z	RMID X	RMID Y	RMID Z	RPNKY X	RPNKY Y	RPNKY Z	LTHMB X	LTHMB Y	LTHMB Z	LMID X	LMID Y	LMID Z	LPNKY X	LPNKY Y	LPNKY Z	LFRM X	LFRM Y	LFRM Z	LFSH X	LFSH Y	LFSH Z	RBHD X	RBHD Y	RBHD Z	LBHD X	LBHD Y	LBHD Z	LPLM X	LPLM Y	LPLM Z	
1542	16.05208	00:00:00:00	754.832	1505.858	-516.988	675.228	1456.319	-534.577	788.673	1467.601	-587.307	720.704	1266.501	-444.162	691.794	1140.765	-334.299	698.975	1049.571	-288.640	706.685	956.849	-204.621	738.119	894.679	-488.933	775.511	1036.331	-548.612	624.311	1200.730	-443.736	658.706	1215.126	-631.724	655.976	1061.008	-613.677	547.030	1099.045	-573.194	555.181	900.864	-498.933	566.437	893.490	-599.416	570.940	676.680	-519.775	641.479	700.265	-473.937	930.132	1195.990	-431.384	778.082	1190.305	-346.371	922.391	1050.195	-448.250	914.874	1081.425	-329.789	867.665	1101.343	-498.025	897.121	861.268	-327.345	969.005	876.526	-375.434	939.326	867.997	-444.959	852.464	744.383	-546.946	811.279	821.269	-549.689	572.622	851.355	-379.486	844.048	850.082	-376.413	581.642	948.014	-241.143	831.691	931.738	-233.367	512.149	734.126	-314.313	517.256	835.470	-203.068	509.777	385.310	-323.322	615.833	383.634	-337.917	546.789	278.348	-313.414	572.649	68.981	-192.359	642.039	14.533	-121.683	546.173	-15.061	-340.009	567.111	16.364	-303.939	523.530	6.107	-254.314	885.951	637.142	-332.239	877.930	816.365	-216.373	908.363	405.813	-332.022	811.613	385.509	-325.250	890.670	304.326	-370.217	962.863	86.830	-416.079	925.785	3.976	-373.351	939.375	-12.739	-614.569	936.453	16.608	-563.329	1004.758	1.080	-540.197	720.158	776.487	-592.145	696.058	716.862	-590.996	725.343	692.738	-588.827	644.662	592.848	-419.118	597.117	533.254	-421.089	572.336	556.506	-436.060	617.224	839.287	-575.117	708.671	1102.735	-589.788	850.150	1357.206	-507.510	725.730	1357.633	-433.378	646.293	588.853	-473.814
1543	16.06250	00:00:00:00	750.943	1508.874	-514.077	670.460	1459.779	-528.881	781.945	1470.845	-585.775	718.303	1269.189	-441.357	692.563	1142.718	-331.418	700.887	1051.247	-286.582	710.142	958.764	-202.549	733.005	897.206	-487.565	768.421	1039.568	-549.179	621.698	1203.831	-437.857	649.291	1219.396	-626.801	645.001	1065.508	-609.457	538.908	1103.850	-564.190	548.790	905.370	-490.904	556.403	898.398	-591.845	562.985	681.087	-513.768	635.045	703.999	-468.946	927.883	1198.066	-436.416	779.777	1191.023	-347.885	919.767	1052.157	-452.639	915.589	1083.474	-334.515	862.886	1103.860	-501.434	897.212	863.477	-331.184	967.857	877.889	-379.051	937.148	869.644	-449.441	848.706	744.975	-550.001	806.975	821.341	-551.299	571.576	853.781	-373.988	842.444	851.855	-378.805	584.242	950.054	-236.347	834.607	932.894	-235.965	512.428	736.158	-308.383	520.651	837.464	-196.992	510.126	387.592	-317.425	615.770	385.527	-333.820	546.700	280.357	-309.430	572.936	69.193	-191.643	642.203	14.287	-121.708	546.119	-15.076	-339.886	566.857	16.305	-303.701	523.349	6.050	-254.134	886.376	638.015	-335.198	880.861	817.529	-220.328	909.712	406.639	-333.774	813.060	386.243	-325.555	891.724	304.893	-371.115	963.524	87.191	-416.698	926.458	4.299	-373.332	939.268	-12.714	-614.582	936.578	16.427	-563.552	1004.855	0.901	-540.529	716.568	775.284	-590.372	691.545	716.457	-589.916	720.986	692.302	-587.529	641.393	596.736	-415.695	594.650	537.652	-415.577	567.588	560.816	-430.341	607.282	843.644	-568.708	700.374	1106.508	-587.564	845.834	1359.740	-508.987	724.667	1360.581	-430.238	639.909	593.024	-470.627
1544	16.07292	00:00:00:00	747.021	1511.868	-511.077	665.790	1463.214	-522.955	775.011	1474.157	-584.082	715.974	1272.033	-438.231	693.230	1144.666	-328.505	702.843	1052.871	-284.596	713.928	960.224	-201.561	727.393	900.017	-487.048	761.072	1042.813	-549.521	619.203	1206.891	-431.746	639.787	1223.798	-621.564	635.097	1069.893	-604.475	531.041	1108.667	-555.026	542.569	909.993	-482.566	546.276	903.339	-583.823	553.943	685.353	-506.897	627.755	708.371	-466.389	925.269	1200.241	-441.516	780.748	1192.508	-348.101	916.602	1054.336	-456.955	916.019	1085.548	-339.361	857.050	1106.704	-504.567	897.196	865.790	-335.117	966.752	880.025	-384.280	934.841	871.263	-453.889	844.903	745.079	-550.319	802.749	821.430	-552.860	569.978	856.324	-369.142	841.034	857.229	-387.395	587.037	952.057	-231.344	836.683	932.946	-240.245	512.725	738.202	-302.153	523.790	839.515	-191.137	510.731	389.797	-311.255	615.786	387.312	-329.413	546.787	282.464	-305.297	573.250	69.405	-190.885	642.341	14.098	-121.685	546.036	-15.035	-339.777	566.640	16.198	-303.456	523.179	5.950	-253.899	886.691	638.900	-338.314	882.383	818.652	-224.026	911.104	407.443	-335.594	814.602	386.940	-325.895	892.742	305.480	-372.113	964.376	87.613	-417.347	927.372	4.865	-373.160	939.168	-12.648	-614.589	936.567	16.406	-563.527	1004.970	0.872	-540.728	711.928	774.428	-589.598	686.929	715.988	-588.600	716.665	691.692	-586.059	640.963	600.320	-415.526	590.534	541.817	-410.347	563.048	564.935	-423.789	597.637	848.139	-563.152	691.878	1110.364	-584.945	841.366	1362.317	-510.408	723.261	1363.277	-427.089	633.347	597.264	-467.037
1545	16.08333	00:00:00:00	743.098	1514.912	-507.963	661.204	1466.638	-516.938	767.832	1477.551	-582.350	713.535	1274.774	-435.235	694.762	1146.542	-325.782	704.733	1054.547	-282.713	717.635	961.921	-199.553	721.776	902.776	-486.715	753.494	1046.129	-549.598	616.787	1210.026	-425.564	629.753	1228.618	-616.315	625.094	1074.329	-599.106	523.346	1113.488	-545.459	536.292	914.644	-473.495	536.122	908.305	-575.326	546.231	690.472	-498.932	621.909	712.817	-464.305	922.322	1202.435	-446.536	781.262	1194.214	-348.317	913.122	1056.465	-461.713	916.191	1087.696	-344.268	851.812	1109.295	-507.788	897.298	868.083	-339.001	965.468	882.531	-389.759	932.205	872.875	-458.388	840.807	745.329	-552.227	798.301	821.486	-554.226	568.123	859.248	-363.270	838.872	858.718	-390.464	590.000	954.119	-226.276	839.196	934.043	-243.241	513.097	740.222	-295.618	527.879	841.503	-184.760	511.456	392.087	-304.873	616.344	389.142	-324.868	547.011	284.573	-301.006	573.614	69.783	-189.990	642.528	13.869	-121.665	545.932	-14.947	-339.560	566.431	16.070	-303.149	523.069	5.851	-253.561	886.747	639.718	-341.370	886.399	819.895	-229.057	912.406	408.462	-337.469	816.151	387.735	-326.282	893.925	306.206	-373.112	965.360	88.135	-417.959	928.492	5.543	-373.099	939.045	-12.617	-614.607	936.634	16.359	-563.519	1005.095	0.820	-540.958	707.020	773.575	-588.403	682.211	715.452	-587.033	713.329	690.921	-584.015	637.145	603.804	-412.772	586.474	546.040	-404.801	558.342	568.981	-416.674	588.002	852.628	-557.258	683.292	1114.196	-582.060	836.643	1364.916	-511.727	721.809	1365.985	-423.860	627.900	601.788	-462.514
1546	16.09375	00:00:00:00	739.121	1517.847	-504.764	656.728	1470.040	-510.721	760.647	1480.907	-580.310	711.626	1276.973	-432.925	695.483	1148.723	-322.927	706.590	1056.264	-280.897	721.638	963.306	-198.899	715.897	905.598	-486.185	745.745	1049.449	-549.362	614.575	1213.109	-419.424	620.479	1233.370	-610.247	614.624	1079.171	-592.712	515.810	1118.339	-535.546	530.597	919.347	-464.647	525.905	913.105	-566.157	538.560	695.136	-490.787	615.580	717.025	-459.575	919.000	1204.696	-451.543	781.633	1195.952	-348.565	909.447	1058.774	-466.405	915.756	1090.065	-349.176	845.942	1112.020	-511.053	897.793	870.234	-342.804	964.006	885.044	-395.146	930.091	874.180	-461.363	837.151	745.439	-553.781	793.601	821.496	-555.433	566.861	861.961	-358.218	835.795	855.595	-386.455	593.113	956.160	-221.273	841.209	935.380	-246.538	514.324	741.999	-288.051	531.930	843.641	-178.340	512.274	394.381	-298.226	616.955	391.043	-320.114	547.326	286.710	-296.532	574.177	70.236	-189.152	642.890	13.636	-121.694	545.765	-14.840	-339.303	566.042	16.016	-302.782	523.002	5.772	-253.208	885.484	640.049	-343.587	889.047	821.181	-233.770	913.821	409.424	-339.217	817.745	388.562	-326.718	895.435	307.217	-373.900	966.314	88.735	-418.713	929.631	6.320	-373.096	938.906	-12.597	-614.624	936.626	16.314	-563.505	1005.236	0.790	-541.203	701.977	771.955	-585.643	677.393	714.849	-585.199	708.855	689.976	-582.044	632.851	609.148	-407.916	582.307	550.507	-399.011	553.317	573.496	-409.273	578.070	857.350	-550.607	674.642	1118.302	-578.978	832.208	1367.564	-513.458	720.159	1368.751	-420.334	621.163	605.942	-458.366
1547	16.10417	00:00:00:00	735.305	1520.960	-501.496	652.301	1473.468	-504.450	753.375	1484.279	-578.111	709.106	1279.642	-429.834	696.272	1150.536	-319.989	708.394	1057.931	-279.122	721.785	965.400	-194.790	709.762	908.403	-485.420	737.809	1052.790	-548.858	612.401	1216.228	-413.086	611.352	1237.789	-603.834	604.706	1083.373	-586.942	508.294	1123.177	-525.218	523.923	924.070	-455.093	515.249	918.006	-556.390	530.898	699.903	-482.263	609.457	722.850	-457.507	915.351	1206.974	-456.470	781.820	1197.706	-348.807	905.427	1061.046	-471.044	915.380	1092.341	-354.109	839.768	1114.656	-514.012	896.991	873.051	-347.169	962.264	887.504	-399.875	926.959	876.043	-465.920	833.198	745.529	-555.518	788.666	821.548	-556.507	565.227	864.704	-352.674	833.174	860.792	-394.270	596.393	958.168	-216.221	843.406	936.492	-250.023	513.155	744.461	-282.518	536.117	845.734	-171.993	513.119	396.575	-291.365	617.600	392.900	-315.336	547.616	288.866	-291.846	574.640	70.786	-188.212	643.447	13.347	-121.778	545.048	-14.635	-338.739	565.474	15.966	-302.393	522.944	5.504	-252.590	885.974	642.157	-348.425	892.736	822.495	-240.000	915.120	410.570	-341.125	819.343	389.474	-327.119	896.509	307.704	-374.975	967.610	89.540	-419.370	930.892	7.283	-372.960	938.779	-12.546	-614.611	936.622	16.265	-563.468	1005.354	0.778	-541.492	696.847	772.073	-584.314	672.479	714.179	-583.083	702.022	688.494	-574.258	628.076	613.317	-403.730	578.762	554.318	-393.344	547.561	578.765	-400.072	568.286	861.844	-543.774	665.730	1122.193	-575.481	827.640	1370.379	-515.236	718.658	1371.686	-417.033	615.446	610.415	-452.883
1548	16.11458	00:00:00:00	731.300	1523.978	-498.183	647.967	1476.872	-498.055	746.108	1487.575	-575.668	706.444	1282.419	-426.486	698.076	1151.664	-319.065	710.103	1059.604	-277.309	728.412	966.251	-197.092	703.392	911.203	-484.443	729.506	1056.212	-548.102	609.717	1219.784	-405.272	602.128	1242.097	-596.997	594.771	1087.781	-580.370	501.135	1128.085	-514.548	517.796	928.827	-445.442	505.260	922.872	-546.306	523.305	704.639	-473.308	602.783	726.740	-451.720	911.476	1209.126	-461.121	781.833	1199.469	-349.067	901.214	1063.322	-475.511	914.598	1094.677	-359.047	833.124	1117.445	-516.594	895.695	875.250	-350.102	960.467	889.951	-406.117	923.540	877.919	-470.443	828.978	745.874	-557.121	783.518	821.589	-557.375	563.616	867.480	-346.989	829.571	858.393	-393.354	599.718	960.151	-211.241	845.431	937.766	-253.605	513.805	746.392	-275.341	540.547	847.807	-165.603	514.196	398.848	-284.177	618.247	394.800	-310.478	547.879	291.028	-286.942	574.978	71.405	-187.138	644.067	13.087	-122.023	543.998	-14.315	-338.118	564.321	16.013	-301.972	522.487	5.504	-251.982	885.661	643.536	-351.453	896.270	824.070	-245.976	916.400	411.762	-343.123	820.920	390.507	-327.501	897.597	308.607	-376.166	968.678	90.309	-420.142	932.403	8.268	-372.890	938.653	-12.520	-614.571	936.586	16.196	-563.398	1005.467	0.740	-541.766	691.450	771.031	-582.359	667.469	713.439	-580.667	697.249	687.342	-571.979	624.953	616.696	-401.003	574.428	558.180	-386.376	542.637	583.156	-392.170	558.246	866.554	-536.396	657.739	1125.329	-571.484	822.290	1373.066	-515.990	717.849	1374.091	-414.733	607.505	615.126	-448.096
1549	16.12500	00:00:00:00	727.063	1526.919	-494.857	643.707	1480.330	-491.612	739.689	1489.962	-571.935	703.770	1285.297	-422.657	698.766	1153.614	-316.406	711.762	1061.256	-275.619	732.240	967.636	-196.962	696.918	914.115	-483.783	721.268	1059.573	-546.965	608.121	1222.796	-399.369	592.978	1246.468	-589.957	584.848	1092.183	-573.401	494.245	1132.915	-503.640	514.077	933.209	-437.845	495.496	927.850	-536.039	515.773	709.379	-463.960	596.903	730.137	-444.647	907.164	1211.443	-465.781	781.650	1201.306	-349.310	896.579	1065.621	-479.914	913.484	1096.984	-363.956	826.273	1120.190	-518.961	894.510	878.511	-353.013	958.320	892.592	-411.269	919.124	879.868	-475.168	824.352	746.618	-559.352	778.139	821.614	-558.065	561.967	870.210	-341.234	826.575	859.821	-396.268	602.956	962.102	-206.299	848.000	939.052	-257.652	514.586	748.255	-268.048	545.103	849.835	-159.258	515.486	401.075	-276.776	618.978	396.557	-305.745	548.137	293.196	-281.883	575.314	72.051	-185.979	644.707	12.844	-122.316	540.676	-13.049	-336.934	563.123	16.112	-301.534	522.033	5.616	-251.367	885.164	644.578	-354.905	896.581	825.469	-248.994	917.616	412.949	-345.076	822.448	391.450	-327.932	898.681	309.567	-377.313	969.898	91.137	-420.937	934.179	9.551	-372.627	943.824	-13.203	-611.909	936.558	16.114	-563.270	1005.577	0.726	-542.066	687.535	769.931	-578.554	662.367	712.630	-577.935	696.182	686.383	-567.264	623.404	621.842	-397.912	569.974	562.634	-379.737	537.930	587.583	-384.033	548.702	871.160	-528.483	648.847	1129.205	-567.152	816.738	1375.687	-516.601	716.277	1376.830	-411.613	600.957	619.196	-442.682
1550	16.13542	00:00:00:00	722.962	1530.101	-491.440	639.501	1483.739	-485.090	732.445	1492.430	-568.605	701.071	1288.017	-419.257	699.399	1155.603	-313.729	713.109	1063.066	-273.922	735.805	968.933	-196.931	690.214	916.787	-481.636	712.933	1062.945	-545.511	605.791	1225.944	-392.879	583.915	1250.929	-582.636	575.032	1096.464	-566.289	487.777	1137.877	-492.325	508.874	937.740	-428.482	486.009	932.758	-525.381	508.356	714.157	-454.221	590.259	734.624	-438.091	902.532	1214.156	-470.769	781.327	1203.134	-349.527	891.649	1067.993	-484.162	912.048	1099.326	-368.883	819.463	1122.855	-520.909	895.808	882.588	-352.268	955.926	895.156	-416.901	915.110	881.778	-479.723	819.254	747.252	-561.997	772.542	821.556	-558.499	560.341	872.877	-335.396	822.742	861.555	-399.396	606.319	964.087	-201.452	850.071	940.223	-261.640	515.316	750.118	-260.779	549.704	851.874	-153.077	517.197	403.212	-269.400	619.941	398.316	-300.971	548.161	295.365	-277.047	575.663	72.593	-184.644	645.334	12.625	-122.465	538.906	-12.517	-335.954	561.742	16.283	-300.959	521.587	5.698	-250.683	884.884	645.383	-359.288	895.027	826.329	-253.914	918.701	414.132	-347.169	824.008	392.380	-328.256	899.688	310.501	-378.588	971.015	91.984	-421.800	936.808	11.201	-372.221	943.898	-13.090	-611.783	936.432	16.012	-563.073	1005.689	0.702	-542.396	681.935	768.620	-575.905	657.173	711.749	-574.872	690.395	685.022	-570.397	621.341	626.728	-396.385	565.352	566.820	-372.888	532.976	592.058	-375.917	538.998	876.217	-520.925	640.204	1133.086	-562.398	811.091	1378.502	-517.010	715.014	1379.507	-408.026	594.437	623.518	-437.617
1551	16.14583	00:00:00:00	718.775	1533.036	-487.955	635.242	1487.057	-478.621	724.650	1496.409	-566.178	699.117	1290.189	-417.118	699.827	1157.721	-311.169	714.398	1064.787	-271.825	739.919	969.888	-198.430	683.384	919.646	-479.912	704.429	1066.440	-543.910	603.887	1229.039	-386.312	575.070	1254.656	-574.674	565.436	1100.662	-558.425	481.550	1142.629	-481.056	503.559	942.457	-418.680	476.802	937.384	-513.768	501.119	718.809	-444.408	582.902	739.896	-432.774	897.503	1216.529	-475.062	780.750	1204.940	-349.722	886.404	1070.271	-488.211	910.268	1101.608	-373.750	812.215	1125.620	-522.649	894.470	882.793	-363.934	953.243	897.667	-422.652	910.849	883.674	-484.179	814.526	747.192	-561.244	766.832	820.851	-557.853	558.780	875.399	-329.521	818.858	863.251	-403.851	609.555	966.132	-196.726	850.607	941.598	-265.357	515.690	751.970	-253.558	554.386	853.723	-147.037	519.303	405.353	-262.166	621.241	400.029	-296.380	548.839	297.408	-272.005	576.273	73.233	-183.407	645.875	12.345	-122.548	537.177	-12.338	-335.115	560.273	16.595	-300.402	521.158	5.829	-249.979	883.763	646.513	-362.552	895.757	827.674	-259.174	919.657	415.333	-349.296	825.728	393.068	-328.128	900.548	311.436	-379.946	972.198	92.806	-422.688	939.305	12.712	-371.936	943.906	-13.042	-611.688	936.271	15.872	-562.835	1005.754	0.736	-542.760	676.216	767.214	-573.001	651.891	710.797	-571.462	683.405	684.469	-568.701	596.819	631.907	-377.892	560.841	571.223	-365.589	528.120	596.535	-366.999	529.722	880.342	-511.276	630.843	1137.130	-557.818	805.553	1380.658	-517.502	712.809	1382.499	-405.082	587.277	627.819	-431.508
1552	16.15625	00:00:00:00	714.477	1536.031	-484.331	631.090	1490.409	-471.925	717.447	1499.588	-562.718	696.375	1292.812	-413.607	700.337	1159.549	-308.503	715.643	1066.257	-270.294	743.052	971.169	-198.617	676.588	922.391	-478.030	695.821	1070.001	-542.129	601.982	1232.004	-379.551	566.317	1258.661	-566.704	556.052	1105.219	-549.600	476.300	1146.898	-470.115	498.606	946.951	-408.856	466.884	942.610	-503.039	493.789	723.600	-433.916	576.138	743.942	-425.257	892.138	1218.903	-479.081	780.077	1206.998	-349.329	880.845	1072.735	-492.083	907.949	1103.804	-378.412	804.725	1128.238	-523.707	893.781	885.023	-367.941	951.442	900.334	-430.009	906.350	885.500	-488.545	809.203	747.513	-561.728	760.785	820.706	-557.667	556.151	877.901	-322.601	813.964	862.954	-401.653	612.740	967.910	-192.117	851.200	942.756	-269.199	516.365	753.721	-246.458	559.154	855.438	-141.012	521.673	407.268	-255.120	622.568	401.679	-292.230	549.817	299.436	-267.135	576.700	73.844	-182.037	646.423	12.026	-122.649	538.156	-12.312	-337.312	558.489	16.924	-299.606	520.748	5.975	-249.311	882.235	647.527	-365.498	896.063	828.929	-264.469	920.183	416.542	-351.710	826.603	393.941	-329.354	901.341	312.290	-381.228	973.227	93.732	-423.696	941.254	13.812	-371.906	938.565	-12.280	-614.027	936.089	15.772	-562.653	1005.815	0.765	-543.131	670.384	765.833	-569.780	646.523	709.771	-567.688	678.280	683.096	-565.321	598.234	635.311	-376.606	556.070	575.693	-358.019	523.690	600.883	-358.157	520.493	884.924	-502.253	622.026	1141.127	-552.936	799.439	1383.174	-517.210	710.979	1385.208	-401.659	577.484	631.730	-424.312
1553	16.16667	00:00:00:00	710.045	1538.986	-480.565	626.945	1493.617	-465.132	710.007	1502.538	-558.988	693.564	1295.315	-409.943	700.607	1161.223	-305.824	716.606	1067.694	-268.813	745.988	972.311	-198.785	669.477	925.301	-475.715	687.574	1073.168	-539.535	599.823	1234.987	-372.317	557.619	1262.825	-557.559	546.880	1109.473	-541.096	470.444	1151.544	-458.538	494.291	951.342	-399.183	457.795	947.400	-490.743	486.735	728.069	-423.770	569.373	749.342	-419.017	886.425	1221.207	-482.802	778.674	1209.003	-349.487	874.856	1075.131	-495.522	905.470	1106.103	-383.073	796.620	1131.048	-524.917	892.360	887.521	-372.218	948.151	902.976	-435.953	901.536	887.205	-491.732	803.599	747.787	-562.080	754.782	820.536	-556.948	555.250	880.462	-317.676	809.389	864.712	-405.181	615.646	969.548	-187.512	851.506	943.858	-273.101	517.463	755.043	-239.224	563.777	857.061	-135.317	524.118	409.012	-248.397	624.274	403.198	-287.653	551.035	301.398	-262.423	577.281	74.389	-180.736	647.058	11.671	-122.748	535.781	-11.872	-335.775	556.833	17.302	-298.529	520.362	6.199	-248.624	880.512	648.560	-368.735	896.273	830.327	-269.772	920.735	417.758	-354.114	827.634	394.896	-329.986	901.778	313.210	-382.678	974.140	94.597	-424.743	942.868	14.897	-371.877	938.503	-12.203	-613.948	936.388	15.750	-562.308	1005.828	0.805	-543.521	664.362	764.383	-566.237	641.070	708.672	-563.535	694.067	682.838	-555.075	596.088	638.902	-372.601	551.206	579.945	-350.056	519.151	605.369	-349.267	511.518	889.442	-492.618	613.543	1144.832	-546.037	793.061	1385.786	-516.588	709.002	1387.968	-398.172	573.240	636.253	-417.973
1554	16.17708	00:00:00:00	705.481	1541.831	-476.623	622.817	1496.730	-458.210	702.893	1504.760	-554.308	690.715	1297.789	-406.086	700.734	1162.846	-303.147	717.520	1068.935	-267.126	748.455	973.602	-199.167	662.247	928.042	-473.246	679.335	1076.279	-535.214	598.352	1237.598	-365.669	548.374	1268.321	-549.587	537.912	1113.693	-532.203	464.532	1156.152	-447.255	489.882	955.450	-389.614	449.722	952.271	-478.670	480.002	732.674	-412.965	562.894	753.649	-412.171	880.188	1223.651	-486.462	777.399	1210.658	-349.350	868.884	1077.406	-498.134	902.684	1108.547	-387.086	788.562	1133.772	-525.669	890.694	888.210	-378.061	944.648	905.504	-440.148	896.251	889.019	-496.023	797.744	748.040	-562.323	748.183	820.328	-556.491	552.949	882.383	-312.158	804.889	867.610	-409.885	618.018	971.073	-182.937	852.308	945.422	-276.357	518.360	756.232	-232.578	568.323	858.534	-129.812	526.663	410.681	-241.982	626.073	404.602	-283.240	552.496	303.187	-257.793	577.899	74.894	-179.391	647.830	11.370	-122.811	532.608	-11.454	-334.000	554.820	17.525	-297.396	519.714	6.533	-247.409	878.453	649.512	-371.953	895.902	831.549	-275.013	921.130	418.934	-356.441	828.452	395.821	-330.583	902.150	314.061	-384.003	974.899	95.575	-425.829	944.615	16.275	-371.964	938.433	-12.124	-613.900	935.938	15.563	-562.253	1005.795	0.843	-543.914	659.170	763.993	-561.711	635.534	707.497	-558.986	688.488	681.611	-551.249	590.758	642.866	-366.060	546.484	584.255	-341.799	514.742	609.551	-340.034	502.673	893.932	-482.612	604.825	1148.568	-539.938	786.447	1388.628	-515.887	706.965	1390.626	-394.519	572.864	641.442	-413.926
1555	16.18750	00:00:00:00	700.869	1544.672	-472.470	618.716	1499.864	-451.227	695.545	1507.627	-549.875	687.749	1300.225	-402.049	700.664	1164.423	-300.339	718.203	1070.170	-265.457	750.864	974.590	-199.438	655.025	930.727	-470.445	670.501	1079.545	-531.945	596.499	1240.331	-358.542	540.078	1272.772	-540.557	529.037	1117.821	-523.040	459.177	1160.503	-435.227	485.090	959.954	-378.544	441.965	956.909	-466.454	473.420	737.005	-402.144	556.537	757.186	-404.352	873.757	1225.908	-489.605	775.978	1212.159	-349.137	862.264	1079.733	-501.274	899.548	1110.922	-390.823	780.376	1136.688	-526.715	888.724	891.597	-381.059	940.595	908.270	-445.327	891.341	890.425	-500.121	791.970	748.376	-561.801	741.556	820.067	-555.496	550.805	884.227	-306.597	799.736	869.471	-412.132	621.012	972.438	-178.802	852.039	946.547	-279.940	519.944	757.096	-225.634	572.729	859.777	-124.557	529.292	412.143	-235.770	627.917	405.848	-278.906	553.917	304.944	-253.182	578.503	75.436	-178.010	648.858	11.038	-123.283	527.328	-11.530	-330.395	551.614	17.271	-295.486	517.512	6.494	-244.550	876.118	650.474	-375.071	896.537	833.353	-280.409	921.132	420.214	-358.870	828.774	396.788	-331.391	901.699	314.979	-385.906	975.555	96.518	-426.952	946.190	17.699	-372.090	938.337	-12.123	-613.840	935.247	15.362	-562.398	1005.699	0.912	-544.389	653.046	762.382	-556.657	629.919	706.246	-554.025	683.168	680.232	-547.065	585.942	646.119	-359.289	541.740	588.368	-333.385	510.261	613.661	-330.590	494.076	898.272	-472.214	596.227	1152.305	-533.572	779.851	1391.259	-514.840	704.724	1393.299	-390.788	556.455	644.008	-401.876
