NO_OF_FRAMES	2852
NO_OF_CAMERAS	13
NO_OF_MARKERS	58
FREQUENCY	95.8
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2016-03-21, 11:48:57.717	331690.37858269
DATA_INCLUDED	3D
MARKER_NAMES	ARIEL	LFHD	RFHD	C7	T5	T10	BWT	CLAV	STRN	LBSH	LSHO	LFUPA	LBUPA	LIEL	LELB	LOWR	LIWR	RSHO	RBSH	RFUPA	RBUPA	RFSH	RIEL	RELB	RFRM	ROWR	RIWR	LFWT	RFWT	LBWT	RBWT	LFTHI	LBTHI	LKNE	LKNI	LSHN	LANK	LHEL	LTOE	LMT1	LMT5	RBTHI	RKNE	RKNI	RSHN	RANK	RHEL	RTOE	RMT1	RMT5	RMID	LFRM	LFSH	RBHD	LBHD	LPLM	RPLM	RFTHI
TRAJECTORY_TYPES	Measured	Measured	Measured	Mixed	Mixed	Measured	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Mixed	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Measured	Mixed	Mixed	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Mixed	Measured	Mixed	Measured	Measured	Mixed	Measured	Mixed
Frame	Time	SMPTE	ARIEL X	ARIEL Y	ARIEL Z	LFHD X	LFHD Y	LFHD Z	RFHD X	RFHD Y	RFHD Z	C7 X	C7 Y	C7 Z	T5 X	T5 Y	T5 Z	T10 X	T10 Y	T10 Z	BWT X	BWT Y	BWT Z	CLAV X	CLAV Y	CLAV Z	STRN X	STRN Y	STRN Z	LBSH X	LBSH Y	LBSH Z	LSHO X	LSHO Y	LSHO Z	LFUPA X	LFUPA Y	LFUPA Z	LBUPA X	LBUPA Y	LBUPA Z	LIEL X	LIEL Y	LIEL Z	LELB X	LELB Y	LELB Z	LOWR X	LOWR Y	LOWR Z	LIWR X	LIWR Y	LIWR Z	RSHO X	RSHO Y	RSHO Z	RBSH X	RBSH Y	RBSH Z	RFUPA X	RFUPA Y	RFUPA Z	RBUPA X	RBUPA Y	RBUPA Z	RFSH X	RFSH Y	RFSH Z	RIEL X	RIEL Y	RIEL Z	RELB X	RELB Y	RELB Z	RFRM X	RFRM Y	RFRM Z	ROWR X	ROWR Y	ROWR Z	RIWR X	RIWR Y	RIWR Z	LFWT X	LFWT Y	LFWT Z	RFWT X	RFWT Y	RFWT Z	LBWT X	LBWT Y	LBWT Z	RBWT X	RBWT Y	RBWT Z	LFTHI X	LFTHI Y	LFTHI Z	LBTHI X	LBTHI Y	LBTHI Z	LKNE X	LKNE Y	LKNE Z	LKNI X	LKNI Y	LKNI Z	LSHN X	LSHN Y	LSHN Z	LANK X	LANK Y	LANK Z	LHEL X	LHEL Y	LHEL Z	LTOE X	LTOE Y	LTOE Z	LMT1 X	LMT1 Y	LMT1 Z	LMT5 X	LMT5 Y	LMT5 Z	RBTHI X	RBTHI Y	RBTHI Z	RKNE X	RKNE Y	RKNE Z	RKNI X	RKNI Y	RKNI Z	RSHN X	RSHN Y	RSHN Z	RANK X	RANK Y	RANK Z	RHEL X	RHEL Y	RHEL Z	RTOE X	RTOE Y	RTOE Z	RMT1 X	RMT1 Y	RMT1 Z	RMT5 X	RMT5 Y	RMT5 Z	RMID X	RMID Y	RMID Z	LFRM X	LFRM Y	LFRM Z	LFSH X	LFSH Y	LFSH Z	RBHD X	RBHD Y	RBHD Z	LBHD X	LBHD Y	LBHD Z	LPLM X	LPLM Y	LPLM Z	RPLM X	RPLM Y	RPLM Z	RFTHI X	RFTHI Y	RFTHI Z	
6366	66.30208	00:35:42:08	866.762	1621.049	-202.871	793.265	1575.082	-160.955	861.791	1562.128	-264.948	989.329	1320.616	-140.991	1019.832	1138.731	-156.086	1004.894	1044.084	-174.049	1017.975	953.558	-192.143	749.198	1031.565	-189.524	777.960	1191.974	-176.594	1014.635	1222.234	-65.383	879.438	1292.302	19.102	842.980	1136.997	16.513	966.140	1143.688	36.700	926.171	940.965	6.234	897.124	972.125	94.754	858.881	747.771	94.561	802.550	763.710	30.638	936.892	1316.493	-347.755	1024.771	1232.894	-228.003	888.420	1175.048	-373.212	1008.747	1178.743	-340.066	832.493	1246.755	-280.145	977.891	971.694	-345.046	975.935	1000.351	-421.816	922.311	954.729	-450.778	930.307	769.235	-478.102	853.684	789.205	-441.012	813.523	922.920	-50.220	821.009	944.517	-324.667	983.377	950.261	-63.556	980.431	952.401	-316.288	841.797	754.391	-4.934	965.109	840.122	-24.578	933.049	420.223	7.820	941.351	401.624	-97.775	924.050	317.190	-11.353	957.509	80.769	23.299	1029.269	11.450	-15.401	792.672	-13.510	-0.573	831.137	17.156	-7.783	861.549	6.928	50.494	883.012	833.051	-372.120	923.938	418.973	-352.148	933.956	414.506	-255.298	927.058	310.420	-319.601	965.635	84.150	-355.861	1033.252	4.652	-318.091	795.250	-14.581	-313.944	842.280	18.343	-307.375	858.537	0.341	-375.745	865.015	617.434	-445.156	845.075	921.336	77.564	806.593	1232.072	-79.512	963.768	1472.806	-206.210	897.181	1502.306	-81.516	768.154	666.512	74.804	835.111	673.604	-430.188	850.927	660.498	-359.707
6367	66.31250	00:35:42:08	867.039	1621.054	-202.888	793.543	1575.089	-160.978	862.071	1562.104	-264.944	989.535	1320.639	-140.979	1020.091	1138.784	-156.034	1005.171	1044.103	-173.960	1018.255	953.526	-192.128	749.431	1031.636	-189.405	778.151	1192.012	-176.511	1014.903	1222.316	-65.295	879.663	1292.367	19.119	843.247	1137.062	16.630	966.387	1143.798	36.866	927.023	941.099	6.573	897.435	972.231	94.905	859.305	747.844	94.818	802.896	763.757	30.828	937.091	1316.530	-347.726	1024.971	1232.898	-227.961	888.612	1175.101	-373.199	1008.913	1178.746	-340.101	832.652	1246.783	-280.078	978.022	971.704	-345.092	975.998	1000.387	-421.850	922.340	954.762	-450.792	930.289	769.296	-478.138	853.719	789.263	-440.985	813.792	922.984	-50.148	821.230	944.558	-324.589	983.622	950.240	-63.494	980.680	952.360	-316.242	842.019	754.451	-4.861	965.346	840.105	-24.510	933.199	420.203	7.871	941.442	401.628	-97.720	924.153	317.182	-11.304	957.550	80.770	23.333	1029.292	11.430	-15.350	792.708	-13.500	-0.564	831.167	17.158	-7.764	861.564	6.920	50.486	883.163	833.071	-372.091	923.994	418.967	-352.064	934.001	414.501	-255.252	927.086	310.404	-319.560	965.462	84.302	-356.063	1033.253	4.639	-318.049	795.255	-14.591	-313.951	842.286	18.348	-307.372	858.547	0.343	-375.733	864.985	617.477	-445.183	845.387	921.406	77.749	806.791	1232.132	-79.412	964.024	1472.778	-206.178	897.454	1502.350	-81.506	768.568	666.549	75.101	835.124	673.656	-430.164	851.079	660.526	-359.622
6368	66.32292	00:35:42:09	867.313	1621.040	-202.885	793.810	1575.145	-160.961	862.337	1562.088	-264.927	989.755	1320.676	-140.931	1020.333	1138.816	-155.998	1005.433	1044.140	-173.880	1018.497	953.485	-192.082	749.616	1031.694	-189.316	778.301	1192.050	-176.416	1015.124	1222.310	-65.269	879.863	1292.437	19.189	843.493	1137.111	16.744	966.597	1143.861	36.989	927.860	941.238	6.919	897.754	972.330	95.095	859.744	747.904	95.101	803.255	763.812	31.060	937.272	1316.566	-347.677	1025.117	1232.927	-227.716	888.711	1175.106	-373.128	1009.112	1178.778	-340.114	832.816	1246.802	-279.991	978.135	971.736	-345.129	976.062	1000.441	-421.887	922.369	954.821	-450.777	930.280	769.328	-478.134	853.713	789.320	-440.932	814.052	923.021	-50.070	821.468	944.602	-324.494	983.984	950.179	-63.602	980.967	952.369	-316.190	842.211	754.480	-4.835	965.589	840.098	-24.463	933.307	420.204	7.946	941.545	401.620	-97.652	924.264	317.199	-11.232	957.593	80.741	23.400	1029.311	11.387	-15.300	792.730	-13.496	-0.571	831.200	17.152	-7.763	861.569	6.928	50.500	883.332	833.082	-372.037	924.021	418.969	-351.994	934.016	414.502	-255.158	927.092	310.362	-319.487	965.261	84.358	-356.141	1033.260	4.617	-318.020	795.243	-14.577	-313.954	842.284	18.350	-307.357	858.559	0.341	-375.707	865.032	617.540	-445.146	845.702	921.491	77.931	806.953	1232.189	-79.325	964.256	1472.751	-206.175	897.714	1502.388	-81.497	769.019	666.597	75.460	835.138	673.701	-430.098	851.222	660.562	-359.529
6369	66.33333	00:35:42:09	867.562	1621.046	-202.868	794.053	1575.157	-160.927	862.571	1562.067	-264.899	989.973	1320.702	-140.889	1020.585	1138.854	-155.903	1005.697	1044.127	-173.795	1018.716	953.471	-192.027	749.814	1031.742	-189.179	778.638	1191.681	-175.336	1015.321	1222.405	-65.139	880.060	1292.488	19.248	843.716	1137.162	16.845	966.811	1143.941	37.106	928.681	941.380	7.271	898.027	972.430	95.299	860.230	748.035	95.466	803.634	763.895	31.370	937.420	1316.601	-347.608	1025.375	1232.956	-227.793	888.782	1175.148	-372.984	1009.242	1178.799	-340.153	832.964	1246.832	-279.886	978.272	971.769	-345.147	976.105	1000.459	-421.890	922.407	954.856	-450.746	930.281	769.368	-478.121	853.752	789.359	-440.808	814.275	923.057	-50.023	821.678	944.635	-324.420	984.233	950.163	-63.559	981.132	952.370	-316.128	842.421	754.462	-4.763	965.872	840.097	-24.424	933.434	420.217	8.016	941.700	401.592	-97.571	924.355	317.189	-11.162	957.639	80.742	23.448	1029.343	11.366	-15.243	792.753	-13.500	-0.575	831.222	17.168	-7.733	861.570	6.915	50.513	883.520	833.103	-371.987	924.046	418.983	-351.922	933.988	414.484	-255.082	927.094	310.344	-319.442	965.753	84.087	-355.691	1033.254	4.620	-317.994	795.239	-14.568	-313.966	842.280	18.366	-307.352	858.549	0.352	-375.702	865.080	617.571	-445.044	845.997	921.538	78.140	807.113	1232.239	-79.216	964.506	1472.718	-206.135	897.944	1502.391	-81.416	769.505	666.635	75.895	835.203	673.734	-429.980	851.358	660.598	-359.430
6370	66.34375	00:35:42:09	867.799	1621.046	-202.845	794.304	1575.191	-160.878	862.810	1562.062	-264.849	990.150	1320.709	-140.816	1020.824	1138.884	-155.847	1005.916	1044.149	-173.689	1018.957	953.415	-191.972	750.000	1031.763	-189.070	778.791	1191.695	-175.218	1015.507	1222.395	-65.025	880.257	1292.548	19.339	843.917	1137.194	16.974	966.993	1144.066	37.261	929.481	941.527	7.627	898.282	972.531	95.493	860.712	748.177	95.906	804.021	763.903	31.755	937.532	1316.632	-347.542	1025.556	1232.960	-227.760	888.928	1175.209	-372.933	1009.393	1178.849	-340.146	833.132	1246.855	-279.784	978.375	971.803	-345.146	976.194	1000.503	-421.878	922.454	954.894	-450.673	930.318	769.402	-478.051	853.818	789.386	-440.685	814.511	923.074	-49.935	821.904	944.701	-324.342	984.531	950.141	-63.519	981.359	952.359	-316.070	842.604	754.501	-4.705	966.112	840.103	-24.361	933.547	420.219	8.085	941.821	401.579	-97.477	924.481	317.193	-11.098	957.683	80.719	23.505	1029.354	11.361	-15.187	792.809	-13.504	-0.556	831.253	17.155	-7.699	861.573	6.912	50.530	883.683	833.125	-371.945	924.057	418.981	-351.848	933.979	414.462	-254.990	927.078	310.328	-319.362	965.558	84.244	-355.872	1033.250	4.593	-317.965	795.246	-14.576	-313.963	842.268	18.373	-307.354	858.572	0.367	-375.679	865.157	617.587	-444.925	846.290	921.624	78.348	807.296	1232.270	-79.076	964.723	1472.692	-206.050	898.155	1502.445	-81.381	770.084	666.608	76.345	835.281	673.762	-429.830	851.424	660.638	-359.367
6371	66.35417	00:35:42:09	868.019	1621.025	-202.770	794.516	1575.219	-160.817	863.023	1562.017	-264.790	990.351	1320.720	-140.712	1021.037	1138.902	-155.757	1006.165	1044.164	-173.624	1019.177	953.407	-191.927	750.178	1031.765	-188.935	778.960	1191.712	-175.081	1015.692	1222.469	-64.956	880.462	1292.598	19.437	844.134	1137.259	17.104	967.168	1144.175	37.469	930.259	941.677	7.985	898.524	972.623	95.704	861.192	748.277	96.407	804.400	763.938	32.225	937.641	1316.641	-347.430	1025.714	1233.005	-227.720	889.019	1175.196	-372.767	1009.549	1178.860	-340.123	833.272	1246.876	-279.669	978.600	971.827	-345.087	976.278	1000.524	-421.836	922.552	954.903	-450.581	930.364	769.421	-477.961	853.882	789.425	-440.538	814.736	923.126	-49.835	822.107	944.736	-324.247	984.784	950.093	-63.485	981.569	952.346	-316.003	842.800	754.536	-4.654	965.833	840.502	-25.685	933.691	420.224	8.170	941.952	401.574	-97.405	924.566	317.201	-11.031	957.749	80.710	23.565	1029.385	11.344	-15.132	792.836	-13.498	-0.555	831.280	17.177	-7.708	861.581	6.921	50.544	883.872	833.123	-371.878	924.065	418.969	-351.782	933.976	414.450	-254.967	927.083	310.303	-319.308	965.565	83.925	-355.565	1033.244	4.578	-317.953	795.248	-14.558	-313.970	842.280	18.363	-307.343	858.568	0.369	-375.661	864.770	617.974	-445.110	846.579	921.724	78.597	807.465	1232.307	-78.974	964.919	1472.669	-205.963	898.367	1502.413	-81.286	770.653	666.504	76.693	835.385	673.787	-429.644	851.545	660.635	-359.284
6372	66.36458	00:35:42:10	868.253	1621.019	-202.677	794.700	1575.236	-160.743	863.235	1562.002	-264.714	990.510	1320.744	-140.598	1021.232	1138.938	-155.671	1006.381	1044.191	-173.485	1019.397	953.364	-191.866	750.361	1031.788	-188.837	779.109	1191.764	-174.963	1015.876	1222.490	-64.846	880.671	1292.649	19.551	844.358	1137.297	17.285	967.361	1144.151	37.548	931.010	941.830	8.343	898.752	972.710	95.918	861.583	748.365	97.010	804.694	764.002	32.765	937.743	1316.641	-347.338	1025.852	1233.025	-227.551	889.106	1175.222	-372.595	1009.664	1178.896	-340.089	833.392	1246.890	-279.571	978.791	971.844	-345.008	976.375	1000.542	-421.750	922.650	954.923	-450.451	930.434	769.436	-477.851	853.963	789.441	-440.388	814.959	923.128	-49.736	822.360	944.779	-324.146	985.007	950.088	-63.345	981.781	952.318	-315.935	843.027	754.536	-4.528	965.934	840.524	-25.864	933.828	420.211	8.265	942.076	401.579	-97.319	924.669	317.197	-10.978	957.782	80.697	23.606	1029.410	11.306	-15.076	792.863	-13.478	-0.555	831.294	17.185	-7.682	861.611	6.926	50.555	884.031	833.133	-371.777	924.089	418.954	-351.749	934.011	414.426	-254.917	927.101	310.272	-319.290	965.461	84.214	-355.901	1033.267	4.537	-317.925	795.257	-14.558	-313.959	842.281	18.399	-307.359	858.580	0.365	-375.665	865.402	617.642	-444.614	846.862	921.795	78.910	807.630	1232.323	-78.828	965.099	1472.609	-205.854	898.522	1502.425	-81.174	771.282	666.276	76.994	835.499	673.848	-429.350	851.637	660.644	-359.214
6373	66.37500	00:35:42:10	868.458	1621.020	-202.592	794.875	1575.264	-160.667	863.451	1561.970	-264.591	990.686	1320.744	-140.499	1021.405	1138.942	-155.579	1006.613	1044.174	-173.371	1019.614	953.363	-191.790	750.555	1031.798	-188.734	779.256	1191.773	-174.840	1016.031	1222.517	-64.649	880.850	1292.662	19.665	844.586	1137.320	17.439	967.586	1144.160	37.676	931.732	941.988	8.699	899.014	972.794	96.191	861.997	748.438	97.645	804.858	764.054	33.493	937.841	1316.664	-347.214	1026.029	1233.046	-227.374	887.265	1174.046	-370.849	1009.772	1178.937	-340.033	833.454	1246.942	-279.502	979.012	971.890	-344.884	976.468	1000.552	-421.646	922.753	954.918	-450.311	930.560	769.447	-477.667	854.097	789.431	-440.197	815.172	923.159	-49.635	822.516	944.786	-324.060	985.233	950.069	-63.297	981.954	952.313	-315.845	843.262	754.559	-4.430	966.127	840.366	-25.840	933.920	420.209	8.337	942.210	401.605	-97.248	924.745	317.193	-10.904	957.822	80.681	23.655	1029.429	11.284	-15.031	792.904	-13.479	-0.563	831.325	17.185	-7.675	861.629	6.895	50.571	884.192	833.145	-371.698	924.116	418.957	-351.732	934.020	414.398	-254.907	927.102	310.260	-319.301	965.270	84.311	-356.103	1033.263	4.501	-317.937	795.287	-14.557	-313.955	842.299	18.391	-307.346	858.583	0.377	-375.662	864.981	617.973	-444.669	847.116	921.874	79.327	807.797	1232.333	-78.688	965.262	1472.609	-205.735	898.708	1502.435	-81.066	771.984	665.958	77.139	835.596	673.926	-428.977	851.715	660.670	-359.164
6374	66.38542	00:35:42:10	868.650	1621.029	-202.486	795.043	1575.256	-160.558	863.621	1561.975	-264.462	990.859	1320.748	-140.366	1021.555	1138.946	-155.474	1006.777	1044.195	-173.296	1019.812	953.336	-191.709	750.753	1031.801	-188.605	779.357	1191.785	-174.690	1016.181	1222.571	-64.522	881.040	1292.651	19.802	844.761	1137.306	17.673	967.774	1144.185	37.770	932.423	942.148	9.052	899.331	972.852	96.524	862.313	748.486	98.315	804.917	764.196	34.224	937.925	1316.680	-347.107	1026.198	1233.082	-227.401	887.130	1173.699	-370.239	1009.916	1178.973	-339.973	833.536	1246.942	-279.378	979.129	971.935	-344.762	976.561	1000.565	-421.537	922.865	954.907	-450.158	930.745	769.466	-477.470	854.259	789.426	-440.026	815.370	923.186	-49.500	822.667	944.799	-323.983	985.430	950.073	-63.163	982.076	952.310	-315.789	843.490	754.547	-4.294	966.298	840.267	-25.736	934.028	420.213	8.415	942.287	401.612	-97.168	924.802	317.177	-10.829	957.882	80.659	23.698	1029.460	11.266	-14.985	792.953	-13.490	-0.549	831.374	17.200	-7.655	861.636	6.917	50.585	884.327	833.141	-371.604	924.153	418.958	-351.716	934.019	414.357	-254.908	927.117	310.246	-319.308	965.760	84.192	-355.891	1033.286	4.472	-317.980	795.318	-14.567	-313.950	842.328	18.411	-307.381	858.575	0.387	-375.655	865.339	617.625	-443.951	847.322	921.962	79.793	807.963	1232.327	-78.533	965.427	1472.556	-205.559	898.858	1502.420	-80.935	772.783	665.515	77.127	835.659	674.191	-428.405	851.404	660.820	-358.896
6375	66.39583	00:35:42:10	868.811	1621.031	-202.346	795.192	1575.278	-160.422	863.766	1561.965	-264.332	991.007	1320.748	-140.266	1021.745	1138.946	-155.368	1006.970	1044.188	-173.222	1020.008	953.346	-191.639	750.939	1031.791	-188.479	779.435	1191.775	-174.502	1016.364	1222.561	-64.441	881.201	1292.640	19.929	844.952	1137.289	17.885	967.961	1144.217	37.901	933.078	942.312	9.401	899.605	972.942	96.885	862.631	748.598	99.107	804.914	764.329	35.056	937.964	1316.660	-347.017	1026.364	1233.093	-227.290	889.371	1175.194	-372.200	1010.022	1179.003	-339.911	833.656	1246.929	-279.221	979.291	971.965	-344.634	976.657	1000.579	-421.387	922.964	954.907	-449.986	931.047	769.487	-477.266	854.479	789.410	-439.914	815.526	923.208	-49.375	822.799	944.811	-323.895	985.590	950.082	-63.072	982.207	952.286	-315.705	843.583	754.578	-4.246	966.507	840.147	-25.608	934.119	420.174	8.513	942.350	401.578	-97.079	924.885	317.154	-10.745	957.915	80.656	23.760	1029.494	11.204	-14.919	792.987	-13.476	-0.560	831.385	17.205	-7.617	861.646	6.919	50.588	884.455	833.147	-371.485	924.123	418.961	-351.733	934.007	414.334	-254.915	927.117	310.214	-319.335	965.693	83.928	-355.783	1033.325	4.422	-318.041	795.366	-14.575	-313.938	842.369	18.428	-307.399	858.594	0.390	-375.673	865.251	617.602	-443.512	847.505	922.109	80.333	808.093	1232.311	-78.384	965.550	1472.550	-205.413	898.948	1502.441	-80.784	773.642	664.905	76.981	835.689	674.721	-427.523	851.450	660.851	-358.833
6376	66.40625	00:35:42:11	868.917	1621.028	-202.204	795.324	1575.283	-160.274	863.887	1561.964	-264.177	991.138	1320.744	-140.153	1021.899	1138.981	-155.285	1007.120	1044.203	-173.148	1020.139	953.326	-191.554	751.128	1031.764	-188.360	779.524	1191.779	-174.413	1016.548	1222.564	-64.363	881.361	1292.630	20.045	845.168	1137.274	18.131	968.135	1144.295	38.090	933.696	942.480	9.742	899.933	972.995	97.215	862.810	748.677	99.919	804.856	764.418	35.937	938.039	1316.648	-346.880	1026.482	1233.137	-227.258	889.426	1175.184	-372.064	1010.081	1179.036	-339.801	833.723	1246.939	-279.099	979.463	971.965	-344.478	976.691	1000.569	-421.245	923.046	954.920	-449.804	931.376	769.519	-477.093	854.722	789.431	-439.919	815.680	923.215	-49.244	822.909	944.806	-323.828	985.775	950.091	-62.996	982.339	952.273	-315.622	843.737	754.571	-4.140	966.702	840.088	-25.383	934.175	420.166	8.616	942.378	401.562	-96.990	924.929	317.142	-10.650	957.982	80.625	23.808	1029.519	11.153	-14.866	793.049	-13.492	-0.544	831.436	17.211	-7.608	861.660	6.915	50.591	884.581	833.117	-371.410	924.093	418.950	-351.778	933.967	414.277	-254.961	927.096	310.175	-319.361	965.836	83.983	-355.866	1033.345	4.353	-318.091	795.412	-14.574	-313.938	842.412	18.438	-307.455	858.606	0.393	-375.685	864.795	617.592	-442.782	847.686	922.250	80.902	808.233	1232.306	-78.217	965.675	1472.542	-205.240	899.071	1502.440	-80.623	774.600	664.218	76.663	835.563	675.572	-426.252	851.490	660.890	-358.799
6377	66.41667	00:35:42:11	869.036	1621.023	-202.031	795.438	1575.288	-160.095	864.002	1562.000	-264.004	991.271	1320.737	-140.040	1022.010	1138.964	-155.200	1007.285	1044.186	-173.076	1020.292	953.303	-191.489	751.351	1031.759	-188.241	779.606	1191.776	-174.230	1016.694	1222.565	-64.228	881.530	1292.596	20.172	845.365	1137.256	18.405	968.313	1144.311	38.212	934.272	942.650	10.076	900.215	973.039	97.559	863.049	748.809	100.855	804.859	764.588	36.836	938.091	1316.633	-346.753	1026.620	1233.158	-227.090	889.483	1175.180	-371.936	1010.177	1179.064	-339.694	833.778	1246.919	-278.932	979.512	971.975	-344.314	976.738	1000.580	-421.060	923.071	954.947	-449.623	931.835	769.576	-476.986	855.008	789.453	-440.107	815.840	923.223	-49.085	823.001	944.812	-323.745	985.843	950.148	-62.769	982.427	952.256	-315.545	843.852	754.582	-4.045	966.893	840.086	-25.188	934.205	420.183	8.723	942.383	401.579	-96.895	924.972	317.121	-10.551	957.991	80.613	23.871	1029.557	11.110	-14.790	793.099	-13.481	-0.534	831.486	17.180	-7.622	861.682	6.945	50.598	884.645	833.144	-371.302	924.022	418.920	-351.803	933.878	414.228	-255.018	927.035	310.125	-319.391	965.833	84.010	-356.041	1033.385	4.300	-318.157	795.468	-14.562	-313.935	842.444	18.441	-307.499	858.612	0.390	-375.694	864.022	617.550	-441.658	847.850	922.350	81.458	808.355	1232.273	-78.072	965.787	1472.542	-205.071	899.176	1502.432	-80.450	775.682	663.492	76.138	835.218	676.975	-424.598	851.580	660.912	-358.742
6378	66.42708	00:35:42:11	869.102	1621.031	-201.842	795.506	1575.298	-159.885	864.074	1562.003	-263.814	991.379	1320.732	-139.952	1022.137	1138.967	-155.088	1007.436	1044.168	-173.009	1020.423	953.299	-191.428	751.629	1031.755	-188.109	779.634	1191.691	-173.991	1016.321	1221.812	-64.604	881.676	1292.583	20.293	845.523	1137.204	18.655	968.516	1144.248	38.257	934.805	942.824	10.399	900.409	973.079	97.839	863.224	748.907	101.859	804.788	764.777	37.999	938.091	1316.621	-346.611	1026.698	1233.134	-226.935	887.507	1173.830	-369.932	1010.238	1179.047	-339.568	833.801	1246.943	-278.850	979.536	971.940	-344.101	976.798	1000.599	-420.856	923.164	955.003	-449.472	932.347	769.633	-476.985	855.370	789.524	-440.614	815.954	923.231	-48.919	823.070	944.784	-323.676	985.988	950.151	-62.646	982.593	952.246	-315.483	843.941	754.629	-3.904	967.063	840.034	-24.978	934.201	420.180	8.839	942.395	401.586	-96.777	924.978	317.109	-10.456	958.025	80.609	23.935	1029.617	11.036	-14.719	793.144	-13.473	-0.538	831.521	17.202	-7.613	861.709	6.921	50.581	884.746	833.119	-371.225	923.875	418.926	-351.851	933.691	414.298	-255.154	926.949	310.095	-319.445	965.786	84.012	-356.166	1033.424	4.224	-318.214	795.530	-14.568	-313.948	842.486	18.476	-307.541	858.620	0.381	-375.714	861.219	617.253	-438.741	847.995	922.469	81.974	808.479	1232.246	-77.887	965.881	1472.580	-204.913	899.287	1502.461	-80.280	777.104	662.663	75.540	834.615	679.029	-422.432	851.605	660.967	-358.701
6379	66.43750	00:35:42:11	869.149	1621.041	-201.656	795.572	1575.302	-159.676	864.126	1562.046	-263.608	991.498	1320.737	-139.873	1022.231	1138.977	-155.020	1007.544	1044.125	-172.925	1020.489	953.299	-191.337	751.936	1031.801	-187.985	779.664	1191.669	-173.882	1016.431	1221.772	-64.447	881.838	1292.549	20.410	845.669	1137.179	18.848	968.275	1144.396	38.921	935.292	943.001	10.710	900.617	973.170	98.089	863.497	748.991	102.957	804.602	764.965	39.298	938.096	1316.595	-346.485	1026.776	1233.177	-226.911	889.531	1175.089	-371.579	1010.257	1179.048	-339.459	833.869	1246.895	-278.652	979.550	971.916	-343.915	976.869	1000.613	-420.628	923.316	955.097	-449.397	933.060	769.694	-477.066	855.796	789.706	-441.537	816.064	923.219	-48.746	823.107	944.789	-323.624	986.136	950.147	-62.643	982.659	952.277	-315.395	844.116	754.635	-3.709	967.278	840.063	-24.625	934.189	420.178	8.960	942.361	401.591	-96.675	924.944	317.087	-10.369	958.058	80.582	23.987	1029.658	10.986	-14.617	793.217	-13.461	-0.511	831.578	17.187	-7.628	861.718	6.921	50.577	884.779	833.149	-371.154	923.723	418.951	-351.887	933.500	414.262	-255.219	926.826	310.034	-319.502	966.000	83.901	-356.097	1033.461	4.194	-318.299	795.576	-14.557	-313.946	842.541	18.495	-307.624	858.619	0.401	-375.739	860.422	616.848	-436.836	848.127	922.597	82.537	808.596	1232.204	-77.732	965.964	1472.627	-204.704	899.369	1502.479	-80.147	778.482	661.997	74.755	833.499	681.945	-419.936	851.628	661.038	-358.682
6380	66.44792	00:35:42:12	869.171	1621.085	-201.447	795.626	1575.316	-159.433	864.138	1562.116	-263.405	991.577	1320.738	-139.770	1022.280	1138.957	-154.934	1007.622	1044.052	-172.815	1020.557	953.329	-191.245	752.246	1031.835	-187.854	779.715	1191.647	-173.697	1016.514	1221.738	-64.301	881.965	1292.526	20.543	845.816	1137.156	19.040	968.404	1144.386	39.088	935.728	943.181	11.008	900.931	973.281	98.347	864.002	749.063	103.898	802.667	765.078	45.727	938.070	1316.567	-346.350	1026.846	1233.188	-226.826	889.530	1175.025	-371.413	1010.260	1179.037	-339.282	833.910	1246.862	-278.488	979.565	971.865	-343.663	976.975	1000.586	-420.368	923.601	955.228	-449.468	933.850	769.745	-477.225	856.189	789.980	-442.848	816.133	923.207	-48.579	823.140	944.791	-323.565	986.172	950.162	-62.492	982.684	952.283	-315.313	845.097	754.405	-2.664	967.418	840.037	-24.355	934.122	420.161	9.096	942.354	401.587	-96.532	924.912	317.056	-10.246	958.079	80.548	24.040	1029.722	10.951	-14.537	793.297	-13.462	-0.508	831.619	17.199	-7.627	861.742	6.925	50.575	884.831	833.180	-371.052	923.539	418.968	-351.931	933.282	414.241	-255.252	926.663	309.997	-319.545	965.758	84.189	-356.545	1033.529	4.118	-318.403	795.654	-14.560	-313.946	842.605	18.518	-307.688	858.640	0.393	-375.748	860.127	616.139	-434.706	848.363	922.734	83.234	808.758	1232.143	-77.556	965.998	1472.652	-204.538	899.437	1502.480	-79.975	779.957	661.337	74.016	832.986	686.128	-417.232	851.769	660.992	-358.836
