NO_OF_FRAMES	344
NO_OF_CAMERAS	16
NO_OF_MARKERS	35
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-07-08, 12:03:12.336	11520.91516330
DATA_INCLUDED	3D
MARKER_NAMES	RKneeIn	RKneeOut	HeadFront	LKneeIn	HeadL	HeadR	Chest	WaistLFront	WaistRFront	LShoulderTop	RShoulderTop	SpineThoracic2	SpineThoracic12	WaistL	WaistR	WaistBack	LHeelBack	RHeelBack	LAnkleOut	RAnkleOut	LForefoot2	RForefoot2	LForefoot5	RForefoot5	LHand2	RHand2	LWristIn	RWristIn	LWristOut	RWristOut	LElbowIn	RElbowIn	LElbowOut	RElbowOut	LKneeOut
TRAJECTORY_TYPES	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	SMPTE	RKneeIn X	RKneeIn Y	RKneeIn Z	RKneeOut X	RKneeOut Y	RKneeOut Z	HeadFront X	HeadFront Y	HeadFront Z	LKneeIn X	LKneeIn Y	LKneeIn Z	HeadL X	HeadL Y	HeadL Z	HeadR X	HeadR Y	HeadR Z	Chest X	Chest Y	Chest Z	WaistLFront X	WaistLFront Y	WaistLFront Z	WaistRFront X	WaistRFront Y	WaistRFront Z	LShoulderTop X	LShoulderTop Y	LShoulderTop Z	RShoulderTop X	RShoulderTop Y	RShoulderTop Z	SpineThoracic2 X	SpineThoracic2 Y	SpineThoracic2 Z	SpineThoracic12 X	SpineThoracic12 Y	SpineThoracic12 Z	WaistL X	WaistL Y	WaistL Z	WaistR X	WaistR Y	WaistR Z	WaistBack X	WaistBack Y	WaistBack Z	LHeelBack X	LHeelBack Y	LHeelBack Z	RHeelBack X	RHeelBack Y	RHeelBack Z	LAnkleOut X	LAnkleOut Y	LAnkleOut Z	RAnkleOut X	RAnkleOut Y	RAnkleOut Z	LForefoot2 X	LForefoot2 Y	LForefoot2 Z	RForefoot2 X	RForefoot2 Y	RForefoot2 Z	LForefoot5 X	LForefoot5 Y	LForefoot5 Z	RForefoot5 X	RForefoot5 Y	RForefoot5 Z	LHand2 X	LHand2 Y	LHand2 Z	RHand2 X	RHand2 Y	RHand2 Z	LWristIn X	LWristIn Y	LWristIn Z	RWristIn X	RWristIn Y	RWristIn Z	LWristOut X	LWristOut Y	LWristOut Z	RWristOut X	RWristOut Y	RWristOut Z	LElbowIn X	LElbowIn Y	LElbowIn Z	RElbowIn X	RElbowIn Y	RElbowIn Z	LElbowOut X	LElbowOut Y	LElbowOut Z	RElbowOut X	RElbowOut Y	RElbowOut Z	LKneeOut X	LKneeOut Y	LKneeOut Z	
3054	30.53000	01:20:38:08	306.732	1441.962	411.577	176.426	1499.249	422.607	390.089	1397.430	1567.775	355.875	1467.596	441.568	471.195	1507.434	1519.450	264.285	1467.140	1503.756	352.590	1381.986	1221.606	440.628	1370.955	863.040	206.837	1410.478	884.109	498.914	1465.941	1286.268	188.138	1474.823	1284.196	355.412	1614.365	1304.511	354.925	1635.292	1182.689	501.522	1539.399	928.846	204.842	1551.894	952.667	350.957	1615.840	1034.622	429.681	1605.149	25.378	272.484	1594.419	19.646	479.645	1536.693	71.209	207.073	1532.915	58.971	447.466	1371.813	32.006	190.221	1388.240	32.715	487.894	1405.558	28.538	146.025	1429.520	22.071	571.402	1397.930	754.147	89.879	1420.843	720.656	513.417	1412.459	809.460	161.565	1418.355	771.519	577.020	1466.403	764.220	87.003	1486.934	758.549	504.276	1489.966	971.418	195.396	1495.443	961.123	598.684	1539.672	967.178	103.357	1546.885	986.055	491.537	1462.646	441.462
3055	30.54000	01:20:38:08	306.589	1441.955	411.606	176.203	1499.112	422.555	389.674	1397.132	1567.542	355.610	1467.655	441.552	470.709	1507.455	1519.596	263.857	1466.688	1503.399	352.177	1382.035	1221.663	440.073	1370.789	862.966	206.325	1410.263	884.151	498.555	1466.032	1286.186	187.754	1474.920	1284.263	355.033	1614.470	1304.422	354.483	1635.335	1182.612	500.969	1539.240	928.843	204.325	1551.724	952.640	350.506	1615.737	1034.550	429.637	1605.123	25.425	272.490	1594.399	19.686	479.618	1536.678	71.206	207.061	1532.874	58.974	447.517	1371.662	31.835	190.207	1388.218	32.697	487.866	1405.493	28.442	146.014	1429.509	22.059	570.962	1397.961	754.040	89.453	1420.958	720.643	513.039	1412.373	809.419	161.158	1418.387	771.481	576.428	1466.445	764.096	86.657	1487.016	758.534	503.701	1489.911	971.372	195.019	1495.347	961.139	597.986	1539.860	967.053	103.046	1546.862	986.060	491.218	1462.769	441.556
3056	30.55000	01:20:38:09	306.429	1441.851	411.654	175.986	1499.011	422.534	389.303	1396.819	1567.352	355.348	1467.711	441.503	470.129	1507.450	1519.679	263.428	1466.229	1503.114	351.842	1382.099	1221.732	439.526	1370.624	862.986	205.803	1410.066	884.201	498.248	1466.166	1286.162	187.400	1475.008	1284.333	354.672	1614.556	1304.350	354.105	1635.353	1182.525	500.406	1539.065	928.802	203.823	1551.530	952.630	350.026	1615.637	1034.482	429.595	1605.073	25.482	272.495	1594.372	19.732	479.577	1536.676	71.225	207.045	1532.851	58.984	447.902	1371.027	31.790	190.182	1388.200	32.666	487.801	1405.417	28.396	145.994	1429.486	22.057	570.598	1397.991	753.960	89.054	1421.081	720.650	512.675	1412.270	809.354	160.781	1418.372	771.477	575.904	1466.485	764.028	86.339	1487.117	758.539	503.152	1489.846	971.446	194.665	1495.296	961.143	597.261	1539.998	966.889	102.565	1546.787	985.955	490.935	1462.873	441.642
3057	30.56000	01:20:38:09	306.255	1441.865	411.688	175.778	1498.920	422.501	388.937	1396.514	1567.148	355.072	1467.809	441.463	469.580	1507.391	1519.764	263.009	1465.743	1502.788	351.490	1382.148	1221.839	439.044	1370.492	862.992	205.320	1409.836	884.248	497.916	1466.242	1286.130	187.031	1475.080	1284.400	354.346	1614.635	1304.297	353.727	1635.370	1182.503	499.921	1538.861	928.720	203.337	1551.285	952.617	349.519	1615.548	1034.458	429.573	1605.043	25.514	272.518	1594.363	19.768	479.534	1536.671	71.251	207.068	1532.807	59.000	447.885	1370.795	31.646	190.165	1388.174	32.644	487.751	1405.354	28.327	146.000	1429.487	22.030	570.201	1398.002	753.853	88.711	1421.194	720.676	512.265	1412.156	809.271	160.384	1418.399	771.457	575.371	1466.496	763.934	86.074	1487.222	758.554	502.561	1489.825	971.384	194.264	1495.180	961.094	596.582	1540.058	966.755	102.278	1546.824	985.964	490.725	1462.976	441.667
3058	30.57000	01:20:38:09	306.142	1441.815	411.727	175.573	1498.817	422.494	388.611	1396.213	1566.962	354.806	1467.846	441.436	469.097	1507.355	1519.909	262.650	1465.267	1502.524	351.160	1382.175	1221.929	438.526	1370.357	863.007	204.859	1409.579	884.328	497.622	1466.328	1286.112	186.645	1475.188	1284.523	354.033	1614.680	1304.264	353.351	1635.365	1182.436	499.436	1538.717	928.663	202.784	1551.085	952.674	349.076	1615.386	1034.372	429.517	1605.027	25.555	272.511	1594.343	19.816	479.480	1536.694	71.263	207.090	1532.761	58.994	447.999	1370.591	31.580	190.160	1388.149	32.633	487.676	1405.303	28.264	146.000	1429.480	22.025	569.773	1397.993	753.761	88.382	1421.358	720.661	511.863	1412.037	809.181	160.026	1418.461	771.521	574.850	1466.487	763.859	85.813	1487.364	758.581	502.010	1489.764	971.297	193.870	1495.080	961.111	595.916	1540.104	966.608	102.126	1546.934	986.147	490.416	1463.111	441.678
3059	30.58000	01:20:38:09	306.023	1441.838	411.724	175.353	1498.724	422.435	388.306	1395.890	1566.753	354.497	1467.938	441.400	468.631	1507.297	1520.059	262.271	1464.785	1502.270	350.851	1382.188	1222.036	437.949	1370.180	862.963	204.418	1409.334	884.403	497.345	1466.396	1286.107	186.325	1475.225	1284.598	353.734	1614.724	1304.226	352.966	1635.347	1182.371	498.929	1538.666	928.664	202.258	1550.847	952.692	348.618	1615.238	1034.320	429.482	1604.988	25.589	272.542	1594.330	19.840	479.431	1536.713	71.289	207.101	1532.718	59.011	448.015	1370.349	31.458	190.169	1388.118	32.606	487.630	1405.270	28.217	145.997	1429.477	22.042	569.354	1397.961	753.611	88.080	1421.509	720.689	511.433	1411.931	809.108	159.707	1418.504	771.568	574.339	1466.470	763.752	85.583	1487.491	758.603	501.453	1489.596	971.085	193.513	1495.009	961.141	595.253	1540.156	966.481	101.844	1547.002	986.231	490.114	1463.279	441.691
3060	30.59000	01:20:38:10	305.916	1441.807	411.821	175.301	1498.677	422.312	388.020	1395.595	1566.579	354.221	1468.033	441.352	468.179	1507.236	1520.183	261.918	1464.328	1501.995	350.567	1382.179	1222.149	437.425	1370.030	862.878	204.012	1409.072	884.446	497.081	1466.455	1286.099	185.985	1475.252	1284.692	353.448	1614.746	1304.196	352.608	1635.294	1182.330	498.378	1538.643	928.708	201.753	1550.629	952.724	348.092	1615.137	1034.343	429.450	1604.966	25.624	272.561	1594.314	19.873	479.392	1536.731	71.291	207.116	1532.668	59.028	448.009	1370.271	31.393	190.183	1388.090	32.599	487.588	1405.238	28.192	146.006	1429.455	22.044	568.918	1397.907	753.498	87.798	1421.644	720.743	511.017	1411.818	809.069	159.442	1418.547	771.655	573.833	1466.432	763.672	85.394	1487.643	758.639	500.349	1490.164	971.150	193.174	1494.977	961.206	594.671	1540.208	966.401	101.928	1547.325	986.247	489.826	1463.449	441.749
3061	30.60000	01:20:38:10	305.808	1441.865	411.835	175.103	1498.559	422.275	387.724	1395.261	1566.381	353.959	1468.114	441.327	467.768	1507.183	1520.307	261.586	1463.878	1501.740	350.276	1382.172	1222.257	436.977	1369.921	862.859	203.591	1408.797	884.499	496.819	1466.474	1286.076	185.688	1475.241	1284.781	353.189	1614.731	1304.171	352.279	1635.240	1182.291	497.937	1538.638	928.727	201.256	1550.405	952.779	347.620	1614.961	1034.287	429.408	1604.947	25.615	272.561	1594.305	19.896	479.342	1536.756	71.319	207.098	1532.634	59.056	448.007	1370.179	31.310	190.171	1388.056	32.598	487.567	1405.202	28.141	146.012	1429.447	22.062	568.472	1397.871	753.394	87.560	1421.782	720.843	510.570	1411.731	808.960	159.181	1418.609	771.735	573.343	1466.413	763.608	85.218	1487.782	758.690	499.865	1490.037	971.122	192.788	1495.004	961.266	594.118	1540.237	966.331	101.659	1547.450	986.315	489.543	1463.646	441.761
3062	30.61000	01:20:38:10	305.671	1441.817	411.856	174.889	1498.436	422.244	387.472	1394.972	1566.255	353.702	1468.173	441.297	467.356	1507.063	1520.409	261.297	1463.441	1501.484	350.015	1382.122	1222.344	436.373	1369.789	862.711	203.162	1408.521	884.526	496.593	1466.476	1286.069	185.410	1475.219	1284.903	352.916	1614.710	1304.159	351.928	1635.181	1182.271	497.439	1538.536	928.768	200.757	1550.215	952.841	347.091	1614.783	1034.280	429.408	1604.943	25.647	272.583	1594.289	19.929	479.317	1536.783	71.309	207.110	1532.623	59.076	448.051	1370.041	31.253	190.160	1388.042	32.585	487.534	1405.180	28.130	146.016	1429.410	22.042	568.060	1397.852	753.327	87.349	1421.850	720.935	510.170	1411.632	808.897	158.981	1418.682	771.843	572.907	1466.396	763.542	85.041	1487.898	758.752	499.399	1489.950	971.052	192.407	1495.040	961.334	593.597	1540.242	966.208	101.352	1547.513	986.437	489.278	1463.850	441.807
3063	30.62000	01:20:38:10	305.557	1441.919	411.878	174.663	1498.331	422.221	387.222	1394.699	1566.144	353.466	1468.270	441.254	466.996	1507.054	1520.503	261.011	1462.991	1501.266	349.777	1382.078	1222.424	436.004	1369.727	862.714	202.778	1408.273	884.587	496.388	1466.482	1286.044	185.179	1475.157	1285.003	352.647	1614.659	1304.138	351.599	1635.138	1182.249	496.979	1538.409	928.734	200.265	1550.038	952.905	346.723	1614.612	1034.221	429.393	1604.911	25.664	272.569	1594.295	19.931	479.282	1536.813	71.319	207.095	1532.580	59.060	448.075	1369.951	31.191	190.155	1388.023	32.566	487.505	1405.146	28.077	146.013	1429.410	22.029	567.632	1397.831	753.245	87.168	1421.931	721.029	509.788	1411.574	808.837	158.763	1418.778	772.012	572.428	1466.381	763.462	84.885	1487.973	758.788	498.908	1489.878	971.010	192.088	1495.081	961.480	593.083	1540.256	966.145	101.050	1547.601	986.539	489.049	1464.025	441.854
3064	30.63000	01:20:38:11	305.338	1441.849	411.943	174.435	1498.229	422.191	386.997	1394.433	1566.051	353.227	1468.341	441.212	466.586	1506.906	1520.642	260.737	1462.562	1501.091	349.537	1382.000	1222.528	435.634	1369.653	862.662	202.403	1408.033	884.645	496.164	1466.477	1286.032	184.911	1475.060	1285.144	352.399	1614.596	1304.140	351.266	1635.068	1182.243	496.519	1538.302	928.707	199.803	1549.798	952.900	346.191	1614.480	1034.258	429.343	1604.901	25.678	272.562	1594.298	19.960	479.243	1536.855	71.333	207.074	1532.581	59.076	448.078	1369.897	31.160	190.145	1388.019	32.567	487.461	1405.129	28.082	146.005	1429.413	22.025	567.252	1397.791	753.184	86.986	1421.984	721.134	509.421	1411.518	808.763	158.549	1418.868	772.130	572.021	1466.366	763.375	84.701	1488.200	758.843	498.508	1489.791	970.959	191.768	1495.204	961.584	592.618	1540.228	966.027	100.769	1547.659	986.623	488.850	1464.220	441.877
3065	30.64000	01:20:38:11	305.188	1441.842	412.002	174.208	1498.173	422.179	386.751	1394.176	1565.968	353.027	1468.449	441.158	466.226	1506.867	1520.727	260.463	1462.171	1500.906	349.325	1381.913	1222.604	435.271	1369.595	862.606	202.013	1407.809	884.675	495.972	1466.441	1286.000	184.694	1474.946	1285.259	352.127	1614.533	1304.141	350.940	1634.997	1182.252	496.065	1538.239	928.713	199.327	1549.691	952.982	345.167	1613.290	1034.463	429.337	1604.897	25.698	272.580	1594.291	19.979	479.217	1536.902	71.309	207.063	1532.560	59.046	448.092	1369.821	31.073	190.136	1388.009	32.567	487.463	1405.103	28.057	145.980	1429.410	22.030	566.859	1397.795	753.098	86.771	1421.990	721.322	509.043	1411.477	808.694	158.367	1418.942	772.277	571.619	1466.345	763.289	84.539	1488.266	758.927	498.117	1489.702	970.897	191.421	1495.236	961.697	592.203	1540.215	965.887	100.070	1547.508	986.806	488.633	1464.408	441.941
3066	30.65000	01:20:38:11	305.006	1441.959	412.019	173.986	1498.141	422.152	386.516	1393.957	1565.900	352.815	1468.509	441.103	465.870	1506.752	1520.821	260.211	1461.813	1500.747	349.108	1381.807	1222.671	434.893	1369.558	862.571	201.628	1407.626	884.713	495.775	1466.388	1285.988	184.436	1474.822	1285.403	351.908	1614.460	1304.133	350.617	1634.938	1182.257	495.622	1538.222	928.691	198.877	1549.535	953.054	344.746	1613.120	1034.492	429.300	1604.897	25.694	272.562	1594.308	20.000	479.218	1536.985	71.377	207.036	1532.551	59.051	448.088	1369.787	31.014	190.100	1388.007	32.556	487.456	1405.093	28.052	145.961	1429.422	22.033	566.500	1397.784	753.001	86.615	1422.026	721.513	508.698	1411.474	808.616	158.156	1419.011	772.478	571.239	1466.337	763.215	84.334	1488.326	759.018	497.779	1489.684	970.835	191.095	1495.325	961.870	591.833	1540.193	965.815	99.679	1547.529	986.975	488.437	1464.611	441.956
3067	30.66000	01:20:38:11	304.825	1441.988	412.039	173.687	1498.298	422.129	386.281	1393.748	1565.844	352.617	1468.627	441.076	465.503	1506.698	1520.928	259.955	1461.478	1500.594	348.909	1381.690	1222.748	434.592	1369.533	862.580	201.244	1407.388	884.755	495.561	1466.329	1285.938	184.245	1474.665	1285.532	351.662	1614.374	1304.155	350.303	1634.846	1182.270	495.216	1538.259	928.728	198.428	1549.384	953.117	344.312	1612.997	1034.511	429.293	1604.880	25.682	272.535	1594.315	20.005	479.166	1537.005	71.322	207.021	1532.567	59.061	448.103	1369.708	30.977	190.099	1388.005	32.555	487.438	1405.092	28.025	145.970	1429.400	22.000	566.187	1397.805	752.915	86.391	1422.048	721.682	508.397	1411.459	808.555	157.995	1419.087	772.601	570.938	1466.369	763.168	84.141	1488.359	759.123	498.039	1489.032	970.829	190.668	1495.275	962.069	591.512	1540.165	965.794	99.303	1547.521	987.126	488.247	1464.773	442.012
3068	30.67000	01:20:38:12	304.680	1442.055	412.085	173.473	1498.282	422.106	386.046	1393.557	1565.808	352.416	1468.691	441.040	465.166	1506.630	1521.014	259.715	1461.156	1500.454	348.692	1381.557	1222.812	434.257	1369.519	862.554	200.893	1407.198	884.749	495.378	1466.273	1285.914	184.025	1474.505	1285.663	351.428	1614.280	1304.185	349.964	1634.760	1182.265	494.822	1538.309	928.752	198.036	1549.255	953.184	343.907	1612.835	1034.530	429.272	1604.888	25.697	272.534	1594.313	20.012	479.173	1537.048	71.342	207.001	1532.554	59.030	448.100	1369.707	30.935	190.090	1388.004	32.544	487.432	1405.086	28.029	145.948	1429.410	22.017	565.904	1397.834	752.821	86.192	1422.058	721.842	508.108	1411.477	808.496	157.801	1419.153	772.773	570.639	1466.387	763.111	83.918	1488.365	759.245	497.709	1488.931	970.664	190.311	1495.274	962.206	591.229	1540.112	965.696	98.912	1547.503	987.356	488.064	1464.938	442.055
3069	30.68000	01:20:38:12	304.545	1442.126	412.088	173.383	1498.082	422.085	385.838	1393.384	1565.787	352.233	1468.718	441.013	464.883	1506.603	1521.128	259.494	1460.825	1500.320	348.496	1381.418	1222.888	433.937	1369.509	862.551	200.541	1407.051	884.799	495.189	1466.211	1285.886	183.846	1474.358	1285.788	351.198	1614.170	1304.209	349.635	1634.671	1182.294	494.438	1538.331	928.809	197.628	1549.157	953.260	343.491	1612.713	1034.555	429.255	1604.884	25.721	272.521	1594.331	20.004	479.133	1537.091	71.337	206.962	1532.572	59.033	448.108	1369.667	30.910	190.090	1388.001	32.544	487.417	1405.073	28.034	145.952	1429.411	22.004	565.624	1397.901	752.711	85.988	1422.041	722.042	507.864	1411.481	808.421	157.607	1419.193	772.957	570.397	1466.433	763.056	83.657	1488.367	759.372	497.434	1488.825	970.636	189.979	1495.316	962.373	590.974	1540.087	965.682	98.530	1547.465	987.545	487.896	1465.065	442.089
3070	30.69000	01:20:38:12	304.348	1442.177	412.126	173.209	1498.095	422.063	385.631	1393.210	1565.786	352.049	1468.741	440.979	464.550	1506.553	1521.189	259.292	1460.514	1500.175	348.286	1381.282	1222.946	433.608	1369.500	862.536	200.211	1406.928	884.839	495.004	1466.124	1285.856	183.639	1474.184	1285.929	350.951	1614.064	1304.231	349.307	1634.569	1182.323	494.059	1538.383	928.846	197.224	1549.008	953.324	343.117	1612.576	1034.627	429.226	1604.890	25.707	272.513	1594.323	20.012	479.148	1537.138	71.332	206.937	1532.556	59.034	448.161	1369.613	30.906	190.072	1388.004	32.552	487.397	1405.069	28.013	145.940	1429.398	21.979	565.392	1397.948	752.607	85.791	1422.030	722.169	507.648	1411.468	808.325	157.392	1419.206	773.138	570.158	1466.480	762.987	83.386	1488.309	759.518	496.569	1489.437	970.696	189.646	1495.342	962.557	590.700	1540.071	965.643	97.941	1547.324	987.580	487.734	1465.179	442.121
3071	30.70000	01:20:38:12	304.182	1442.235	412.144	173.028	1498.118	422.035	385.405	1393.070	1565.779	351.884	1468.789	440.973	464.276	1506.494	1521.303	259.060	1460.212	1500.082	348.100	1381.140	1223.012	433.288	1369.486	862.551	199.894	1406.824	884.837	494.796	1466.045	1285.841	183.403	1474.013	1286.102	350.697	1613.934	1304.271	348.995	1634.477	1182.347	493.728	1538.386	928.885	196.851	1548.906	953.395	342.744	1612.463	1034.675	429.237	1604.891	25.696	272.522	1594.322	20.019	479.110	1537.181	71.331	206.930	1532.587	59.037	448.102	1369.630	30.848	190.074	1388.009	32.559	487.416	1405.071	28.032	145.933	1429.394	22.006	565.184	1398.020	752.491	85.628	1421.991	722.290	507.439	1411.488	808.265	157.170	1419.235	773.314	569.947	1466.545	762.953	83.106	1488.239	759.659	496.313	1489.376	970.643	189.309	1495.348	962.725	590.460	1540.039	965.616	97.702	1547.292	987.913	487.576	1465.276	442.143
3072	30.71000	01:20:38:13	304.033	1442.333	412.171	172.863	1498.147	422.018	385.213	1392.916	1565.787	351.700	1468.799	440.901	464.000	1506.440	1521.400	258.843	1459.905	1499.962	347.894	1380.995	1223.082	432.963	1369.452	862.530	199.621	1406.734	884.823	494.597	1465.961	1285.816	183.177	1473.857	1286.255	350.451	1613.823	1304.282	348.675	1634.372	1182.375	493.366	1538.324	928.903	196.491	1548.777	953.421	342.379	1612.355	1034.740	429.202	1604.881	25.688	272.497	1594.342	20.011	479.095	1537.192	71.347	206.903	1532.572	59.043	448.089	1369.622	30.828	190.074	1388.007	32.549	487.395	1405.068	28.006	145.944	1429.405	21.978	565.001	1398.086	752.407	85.462	1421.926	722.448	507.252	1411.507	808.197	156.972	1419.266	773.464	569.732	1466.600	762.895	82.809	1488.151	759.819	496.722	1488.611	970.538	188.939	1495.401	962.862	590.205	1540.017	965.614	97.251	1547.158	988.156	487.418	1465.342	442.183
3073	30.72000	01:20:38:13	303.911	1442.416	412.197	172.718	1498.171	422.019	385.027	1392.784	1565.796	351.542	1468.789	440.873	463.702	1506.405	1521.523	258.628	1459.654	1499.911	347.658	1380.838	1223.141	432.632	1369.424	862.484	199.337	1406.670	884.793	494.392	1465.844	1285.811	182.927	1473.676	1286.435	350.183	1613.677	1304.322	348.377	1634.266	1182.403	493.046	1538.322	928.955	196.147	1548.683	953.430	342.002	1612.229	1034.806	429.208	1604.893	25.694	272.507	1594.340	20.004	479.072	1537.229	71.323	206.899	1532.568	59.019	448.118	1369.582	30.836	190.086	1388.018	32.540	487.410	1405.060	27.997	145.932	1429.392	22.003	564.854	1398.171	752.328	85.288	1421.840	722.560	507.110	1411.518	808.143	156.772	1419.294	773.638	569.538	1466.671	762.852	82.493	1488.036	759.968	496.506	1488.576	970.550	188.557	1495.332	963.050	589.950	1540.023	965.603	96.800	1546.982	988.373	487.248	1465.403	442.186
3074	30.73000	01:20:38:13	303.766	1442.503	412.256	172.543	1498.206	422.002	384.845	1392.651	1565.817	351.393	1468.780	440.780	463.409	1506.362	1521.598	258.413	1459.373	1499.852	347.441	1380.689	1223.225	432.332	1369.402	862.446	199.049	1406.617	884.779	494.193	1465.741	1285.830	182.667	1473.517	1286.613	349.943	1613.545	1304.336	348.070	1634.153	1182.422	492.712	1538.246	928.975	195.824	1548.622	953.489	341.664	1612.137	1034.845	429.187	1604.876	25.698	272.501	1594.347	19.993	479.069	1537.258	71.326	206.862	1532.606	59.028	448.121	1369.613	30.828	190.071	1388.016	32.549	487.376	1405.053	28.007	145.936	1429.410	22.001	564.684	1398.250	752.238	85.452	1421.772	722.555	506.961	1411.530	808.095	156.550	1419.297	773.775	569.338	1466.762	762.857	82.173	1487.770	760.199	496.273	1488.495	970.517	188.226	1495.320	963.210	589.727	1539.998	965.632	96.333	1546.790	988.633	487.087	1465.471	442.236
3075	30.74000	01:20:38:13	303.638	1442.568	412.308	172.396	1498.267	421.973	384.668	1392.506	1565.851	351.228	1468.780	440.753	463.113	1506.317	1521.643	258.205	1459.106	1499.813	347.224	1380.528	1223.290	432.017	1369.390	862.449	198.750	1406.575	884.762	493.946	1465.563	1285.839	182.467	1473.327	1286.719	349.694	1613.410	1304.361	347.765	1634.039	1182.458	492.423	1538.194	929.035	195.528	1548.495	953.475	341.343	1612.042	1034.902	429.197	1604.884	25.672	272.485	1594.370	19.990	479.065	1537.278	71.332	206.854	1532.605	59.006	448.152	1369.560	30.823	190.048	1388.010	32.563	487.371	1405.058	28.005	145.936	1429.420	21.968	564.513	1398.327	752.158	85.270	1421.643	722.730	506.811	1411.535	808.061	156.347	1419.314	773.896	569.137	1466.833	762.828	81.799	1487.586	760.414	496.071	1488.483	970.660	187.915	1495.352	963.317	589.480	1539.966	965.653	95.879	1546.596	988.796	486.939	1465.536	442.247
3076	30.75000	01:20:38:14	303.485	1442.631	412.362	172.242	1498.310	421.959	384.497	1392.379	1565.869	351.059	1468.815	440.723	462.828	1506.284	1521.704	257.989	1458.828	1499.757	346.958	1380.373	1223.332	431.725	1369.383	862.418	198.442	1406.566	884.728	493.729	1465.424	1285.856	182.210	1473.156	1286.858	349.444	1613.275	1304.395	347.484	1633.940	1182.473	492.147	1538.076	929.067	195.235	1548.408	953.499	341.075	1611.945	1034.970	429.176	1604.882	25.688	272.446	1594.354	19.965	479.053	1537.294	71.346	206.841	1532.623	58.988	448.145	1369.559	30.829	190.048	1388.031	32.533	487.372	1405.035	28.016	145.915	1429.403	21.972	564.398	1398.410	752.125	84.382	1421.661	722.871	506.645	1411.530	808.049	156.142	1419.320	774.035	568.916	1466.906	762.836	81.475	1487.371	760.610	495.842	1488.409	970.721	187.560	1495.337	963.461	589.232	1539.976	965.691	95.445	1546.405	988.963	486.747	1465.560	442.274
3077	30.76000	01:20:38:14	303.357	1442.683	412.367	171.998	1498.567	421.933	384.309	1392.240	1565.900	350.885	1468.829	440.709	462.544	1506.287	1521.757	257.775	1458.547	1499.711	346.692	1380.199	1223.392	431.436	1369.351	862.401	198.136	1406.551	884.729	493.501	1465.275	1285.897	181.972	1472.987	1287.013	349.202	1613.143	1304.444	347.229	1633.844	1182.527	491.853	1537.983	929.095	194.980	1548.323	953.489	340.797	1611.855	1035.046	429.169	1604.890	25.672	272.474	1594.355	19.959	479.021	1537.329	71.335	206.828	1532.634	58.984	448.112	1369.573	30.775	190.043	1388.030	32.550	487.358	1405.061	28.021	145.932	1429.416	21.968	564.236	1398.463	752.081	84.186	1421.484	722.975	506.532	1411.526	808.033	155.937	1419.294	774.141	568.733	1466.979	762.870	81.096	1487.291	760.737	495.644	1488.300	970.758	187.174	1495.274	963.624	588.960	1539.968	965.706	94.934	1546.156	989.153	486.618	1465.626	442.311
