NO_OF_FRAMES	1592
NO_OF_CAMERAS	13
NO_OF_MARKERS	58
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2016-05-26, 16:01:39.212	1310851.58625936
DATA_INCLUDED	3D
MARKER_NAMES	ARIEL	LFHD	RFHD	C7	T5	T10	BWT	FWT	CLAV	STRN	LBSH	LSHO	LFUPA	LBUPA	LIEL	LELB	LOWR	LIWR	RSHO	RBSH	RFUPA	RBUPA	RIEL	RELB	RFRM	ROWR	RIWR	LFWT	RFWT	LBWT	RBWT	LFTHI	LBTHI	LKNE	LKNI	LSHN	LANK	LHEL	LMT5	RFTHI	RBTHI	RKNE	RKNI	RSHN	RANK	RHEL	RMT5	RTHMB	RINDX	RPNKY	LTHMB	LINDX	LPNKY	LFRM	RBHD	LBHD	RPLM	LPLM
TRAJECTORY_TYPES	Measured	Mixed	Measured	Measured	Measured	Mixed	Measured	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Measured	Mixed	Mixed	Measured	Measured	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Mixed	Measured	Mixed	Mixed	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured
Frame	Time	SMPTE	ARIEL X	ARIEL Y	ARIEL Z	LFHD X	LFHD Y	LFHD Z	RFHD X	RFHD Y	RFHD Z	C7 X	C7 Y	C7 Z	T5 X	T5 Y	T5 Z	T10 X	T10 Y	T10 Z	BWT X	BWT Y	BWT Z	FWT X	FWT Y	FWT Z	CLAV X	CLAV Y	CLAV Z	STRN X	STRN Y	STRN Z	LBSH X	LBSH Y	LBSH Z	LSHO X	LSHO Y	LSHO Z	LFUPA X	LFUPA Y	LFUPA Z	LBUPA X	LBUPA Y	LBUPA Z	LIEL X	LIEL Y	LIEL Z	LELB X	LELB Y	LELB Z	LOWR X	LOWR Y	LOWR Z	LIWR X	LIWR Y	LIWR Z	RSHO X	RSHO Y	RSHO Z	RBSH X	RBSH Y	RBSH Z	RFUPA X	RFUPA Y	RFUPA Z	RBUPA X	RBUPA Y	RBUPA Z	RIEL X	RIEL Y	RIEL Z	RELB X	RELB Y	RELB Z	RFRM X	RFRM Y	RFRM Z	ROWR X	ROWR Y	ROWR Z	RIWR X	RIWR Y	RIWR Z	LFWT X	LFWT Y	LFWT Z	RFWT X	RFWT Y	RFWT Z	LBWT X	LBWT Y	LBWT Z	RBWT X	RBWT Y	RBWT Z	LFTHI X	LFTHI Y	LFTHI Z	LBTHI X	LBTHI Y	LBTHI Z	LKNE X	LKNE Y	LKNE Z	LKNI X	LKNI Y	LKNI Z	LSHN X	LSHN Y	LSHN Z	LANK X	LANK Y	LANK Z	LHEL X	LHEL Y	LHEL Z	LMT5 X	LMT5 Y	LMT5 Z	RFTHI X	RFTHI Y	RFTHI Z	RBTHI X	RBTHI Y	RBTHI Z	RKNE X	RKNE Y	RKNE Z	RKNI X	RKNI Y	RKNI Z	RSHN X	RSHN Y	RSHN Z	RANK X	RANK Y	RANK Z	RHEL X	RHEL Y	RHEL Z	RMT5 X	RMT5 Y	RMT5 Z	RTHMB X	RTHMB Y	RTHMB Z	RINDX X	RINDX Y	RINDX Z	RPNKY X	RPNKY Y	RPNKY Z	LTHMB X	LTHMB Y	LTHMB Z	LINDX X	LINDX Y	LINDX Z	LPNKY X	LPNKY Y	LPNKY Z	LFRM X	LFRM Y	LFRM Z	RBHD X	RBHD Y	RBHD Z	LBHD X	LBHD Y	LBHD Z	RPLM X	RPLM Y	RPLM Z	LPLM X	LPLM Y	LPLM Z	
1133	11.32000	06:36:10:04	1359.119	1338.997	-1441.299	1433.632	1239.920	-1542.882	1475.302	1241.602	-1422.423	1226.343	1179.977	-1311.279	1064.718	1093.858	-1181.004	974.864	907.494	-1106.610	924.267	739.199	-1081.135	1163.495	745.446	-1240.345	1160.174	792.082	-1234.447	1250.246	890.295	-1303.849	1068.378	1112.850	-1309.660	1189.486	1124.060	-1481.359	1271.289	978.425	-1501.191	1154.281	938.573	-1492.238	1366.494	827.517	-1583.507	1280.523	833.527	-1595.415	1352.690	639.806	-1665.938	1414.919	641.853	-1599.187	1382.706	1136.249	-1242.649	1184.986	1143.950	-1159.155	1410.453	996.381	-1294.615	1405.794	954.171	-1177.616	1541.388	847.039	-1348.927	1539.836	845.919	-1270.498	1458.246	802.020	-1259.151	1625.232	663.328	-1335.110	1590.376	681.538	-1418.048	1059.410	762.354	-1313.004	1185.597	767.982	-1095.757	887.886	733.576	-1208.668	1000.673	764.250	-1004.178	1108.584	655.231	-1385.380	932.498	650.638	-1313.061	1264.933	351.683	-1481.624	1326.971	360.835	-1402.333	1219.552	205.434	-1396.445	1058.853	48.786	-1262.487	1040.109	21.939	-1188.152	1098.945	10.499	-1355.910	1314.075	687.881	-1103.616	1121.986	641.106	-991.723	1523.278	566.189	-1206.747	1481.445	566.994	-1310.154	1529.055	369.243	-1240.466	1431.103	116.943	-1222.735	1385.306	105.619	-1272.923	1541.166	22.419	-1207.723	1600.185	616.567	-1484.688	1742.272	610.396	-1458.940	1726.096	576.943	-1385.432	1465.618	590.168	-1587.635	1505.687	617.096	-1708.630	1431.178	590.201	-1738.459	1249.164	797.419	-1537.373	1318.115	1230.429	-1348.433	1278.662	1222.974	-1483.682	1690.513	617.406	-1390.853	1422.398	607.369	-1705.177
1134	11.33000	06:36:10:04	1357.701	1340.125	-1439.403	1432.341	1241.122	-1540.929	1473.847	1242.750	-1420.391	1224.785	1181.336	-1309.608	1062.829	1095.612	-1179.509	972.417	909.495	-1104.982	921.396	741.245	-1079.210	1159.597	746.999	-1240.340	1156.779	793.712	-1233.754	1249.094	891.140	-1302.687	1066.585	1114.366	-1308.454	1188.052	1125.680	-1479.802	1269.920	979.924	-1498.940	1152.885	940.161	-1490.047	1366.080	828.757	-1580.075	1279.743	834.619	-1592.181	1352.202	640.517	-1661.590	1414.318	643.048	-1594.646	1381.148	1137.122	-1240.875	1183.683	1145.250	-1157.700	1408.620	996.949	-1292.692	1404.122	954.896	-1175.481	1539.309	847.442	-1346.793	1538.000	846.541	-1268.334	1456.159	802.949	-1256.085	1623.275	663.811	-1332.831	1588.229	681.673	-1415.976	1055.006	764.337	-1312.274	1182.651	769.295	-1095.845	884.302	735.802	-1206.426	998.627	765.845	-1002.641	1103.578	657.159	-1385.007	928.086	652.825	-1311.289	1260.527	354.165	-1481.322	1323.065	363.514	-1402.632	1217.186	206.925	-1396.354	1058.322	48.619	-1262.606	1039.949	21.710	-1188.179	1098.561	10.399	-1356.046	1310.220	688.551	-1109.007	1120.086	642.503	-992.032	1516.014	565.656	-1216.751	1471.820	564.644	-1318.941	1523.136	368.643	-1247.215	1429.558	115.508	-1224.031	1383.476	102.731	-1273.459	1541.348	22.525	-1208.311	1597.923	616.823	-1482.151	1740.077	611.105	-1456.566	1724.125	577.657	-1382.971	1465.943	591.592	-1583.120	1505.330	617.854	-1703.787	1431.148	590.640	-1733.635	1248.121	798.737	-1534.197	1316.540	1231.528	-1346.591	1277.203	1224.190	-1481.873	1688.337	617.903	-1388.423	1422.142	607.914	-1700.407
1135	11.34000	06:36:10:04	1356.301	1341.314	-1437.509	1430.883	1242.245	-1539.086	1472.318	1243.797	-1418.524	1223.356	1182.713	-1308.049	1061.023	1097.369	-1178.048	969.924	911.624	-1103.510	918.310	743.519	-1077.415	1155.784	748.465	-1240.091	1153.585	795.050	-1232.937	1247.768	892.179	-1301.606	1064.970	1116.146	-1307.140	1186.723	1127.338	-1478.359	1268.533	981.389	-1497.328	1151.543	941.765	-1488.039	1365.272	830.161	-1576.887	1278.694	835.663	-1589.129	1351.697	641.286	-1657.406	1412.867	643.671	-1588.851	1379.551	1138.112	-1239.181	1182.024	1146.600	-1156.235	1406.778	997.803	-1290.890	1402.287	955.911	-1173.404	1537.273	847.811	-1344.647	1533.477	847.253	-1262.366	1454.086	803.741	-1253.689	1621.038	664.210	-1330.293	1586.058	681.961	-1413.616	1050.905	766.405	-1311.545	1179.521	770.612	-1095.793	880.898	738.315	-1204.486	996.370	767.623	-1001.172	1098.842	659.248	-1384.487	923.797	655.309	-1309.687	1256.001	356.569	-1480.945	1318.727	366.237	-1402.080	1214.709	208.603	-1396.520	1057.798	48.447	-1262.662	1039.671	21.584	-1188.304	1098.131	10.278	-1356.198	1306.133	689.326	-1113.723	1117.889	643.928	-992.250	1508.369	565.072	-1225.659	1461.947	562.455	-1326.695	1517.293	368.228	-1252.774	1427.976	114.423	-1224.052	1381.020	100.412	-1272.330	1541.587	22.709	-1208.448	1595.654	617.144	-1479.590	1737.767	611.580	-1453.982	1721.711	578.554	-1379.558	1465.200	592.996	-1578.288	1504.933	618.591	-1698.904	1430.880	591.158	-1728.881	1246.849	800.209	-1531.140	1315.009	1232.691	-1344.802	1275.748	1225.516	-1480.159	1686.123	618.270	-1385.820	1421.782	608.590	-1695.765
1136	11.35000	06:36:10:04	1354.986	1342.499	-1435.718	1429.491	1243.392	-1537.309	1470.970	1244.860	-1416.755	1221.784	1184.153	-1306.556	1059.293	1099.206	-1176.645	967.306	913.835	-1102.166	915.123	745.984	-1075.921	1152.073	749.780	-1239.689	1150.844	796.438	-1232.065	1246.179	893.397	-1300.624	1063.392	1117.975	-1305.902	1185.405	1129.005	-1476.924	1267.054	982.999	-1494.789	1150.081	943.381	-1486.175	1364.391	831.572	-1573.911	1277.632	836.811	-1586.306	1351.070	642.070	-1653.381	1411.737	644.751	-1584.367	1377.792	1139.007	-1237.620	1180.266	1148.035	-1154.852	1404.823	998.514	-1289.153	1400.422	956.907	-1171.516	1535.226	848.328	-1342.451	1533.881	847.758	-1263.873	1452.012	804.413	-1251.924	1618.660	664.572	-1327.857	1584.063	682.526	-1411.665	1047.070	768.514	-1310.774	1176.383	772.040	-1095.405	877.667	741.131	-1202.760	993.679	769.555	-999.857	1094.368	661.453	-1383.901	919.709	658.019	-1308.442	1251.857	358.716	-1481.735	1314.588	368.792	-1402.245	1212.013	210.235	-1396.006	1057.254	48.265	-1262.750	1039.502	21.455	-1188.330	1097.734	10.164	-1356.349	1301.776	690.251	-1118.040	1115.070	645.608	-992.282	1500.584	565.331	-1233.594	1452.717	559.596	-1333.405	1511.553	368.106	-1257.192	1427.020	113.463	-1223.282	1379.302	98.151	-1270.503	1541.997	22.857	-1208.121	1593.373	617.434	-1476.980	1735.496	611.913	-1451.237	1719.277	578.875	-1376.713	1462.647	594.363	-1573.215	1504.534	619.337	-1694.061	1431.463	591.799	-1724.046	1245.697	801.614	-1528.295	1313.623	1233.875	-1343.067	1274.256	1226.799	-1478.363	1683.705	618.514	-1383.174	1421.396	609.296	-1691.320
1137	11.36000	06:36:10:05	1353.747	1343.682	-1433.987	1427.985	1244.544	-1535.677	1469.525	1245.897	-1415.150	1220.408	1185.555	-1305.177	1057.511	1101.086	-1175.350	964.714	916.188	-1100.948	911.908	748.564	-1074.746	1148.597	751.134	-1239.014	1148.370	797.866	-1231.536	1244.363	894.613	-1299.649	1061.747	1119.927	-1304.705	1184.098	1130.605	-1475.616	1277.101	988.970	-1495.655	1148.694	945.088	-1484.517	1363.405	832.892	-1570.911	1276.738	837.915	-1583.689	1350.345	642.884	-1649.517	1410.758	645.712	-1580.117	1376.099	1139.986	-1235.990	1178.558	1149.489	-1153.502	1402.974	999.293	-1287.505	1398.467	957.924	-1169.675	1533.237	848.857	-1340.402	1531.604	848.447	-1261.730	1449.874	804.896	-1250.694	1616.171	664.844	-1325.143	1582.418	683.367	-1410.196	1043.531	770.679	-1309.908	1173.292	773.494	-1094.554	874.257	744.123	-1201.575	990.709	771.725	-998.674	1090.250	663.877	-1383.240	915.726	660.879	-1307.418	1247.565	360.974	-1481.736	1310.442	371.248	-1402.325	1209.643	212.220	-1397.153	1056.694	48.119	-1262.822	1039.271	21.264	-1188.425	1097.356	10.056	-1356.446	1297.072	691.399	-1121.858	1111.844	647.383	-992.198	1492.807	565.302	-1240.635	1442.754	557.848	-1339.267	1505.825	368.089	-1260.797	1426.085	112.752	-1221.598	1377.778	96.070	-1267.606	1542.405	23.021	-1207.389	1591.121	617.719	-1474.318	1733.150	612.048	-1448.162	1716.699	578.922	-1373.760	1462.768	595.438	-1569.422	1504.039	620.072	-1689.382	1430.345	592.248	-1719.807	1244.390	803.089	-1525.514	1312.262	1235.037	-1341.425	1272.904	1228.069	-1476.759	1681.262	618.675	-1380.300	1420.965	609.944	-1687.040
1138	11.37000	06:36:10:05	1352.495	1344.823	-1432.295	1426.660	1245.667	-1534.081	1468.268	1246.873	-1413.610	1218.980	1187.010	-1303.762	1055.752	1103.065	-1174.088	962.015	918.687	-1099.851	908.297	751.408	-1073.937	1145.258	752.522	-1238.036	1145.647	799.296	-1230.584	1242.353	895.838	-1298.663	1060.133	1121.937	-1303.580	1182.851	1132.228	-1474.286	1284.398	993.851	-1495.965	1147.224	946.762	-1482.902	1362.223	834.059	-1568.016	1275.575	838.988	-1581.076	1349.524	643.662	-1645.797	1409.693	646.877	-1576.167	1374.412	1141.033	-1234.450	1176.980	1151.022	-1152.164	1401.227	1000.403	-1285.901	1396.262	959.037	-1167.993	1531.172	849.315	-1338.277	1529.563	848.976	-1259.867	1447.387	805.981	-1248.490	1613.969	664.960	-1325.252	1578.234	683.629	-1404.629	1040.597	772.630	-1309.198	1170.292	775.170	-1093.296	870.783	747.255	-1200.753	987.357	774.037	-997.751	1086.486	666.370	-1382.533	911.989	663.880	-1306.648	1243.197	363.254	-1481.628	1306.315	373.704	-1402.440	1207.120	213.929	-1397.467	1056.207	47.976	-1262.901	1039.122	21.108	-1188.390	1096.988	9.963	-1356.591	1292.104	692.665	-1125.311	1107.921	649.281	-992.150	1484.964	565.417	-1246.647	1433.530	555.976	-1344.861	1500.128	368.264	-1263.674	1425.395	112.452	-1218.892	1376.338	94.674	-1263.777	1542.861	23.207	-1206.352	1588.780	617.947	-1471.645	1730.676	611.816	-1444.306	1714.090	578.968	-1370.801	1461.800	596.537	-1565.277	1503.448	620.811	-1685.017	1429.610	592.851	-1715.637	1243.083	804.467	-1522.885	1310.987	1236.186	-1339.781	1271.510	1229.381	-1475.063	1678.673	618.810	-1377.325	1420.227	610.623	-1682.943
1139	11.38000	06:36:10:05	1351.415	1345.917	-1430.761	1425.251	1246.807	-1532.605	1466.954	1247.901	-1412.139	1217.751	1188.490	-1302.465	1054.121	1105.096	-1172.958	959.250	921.265	-1098.992	904.652	754.170	-1073.393	1142.033	754.016	-1236.824	1142.709	800.815	-1229.675	1240.158	897.129	-1297.578	1058.715	1123.983	-1302.532	1181.803	1133.798	-1473.026	1274.669	992.188	-1491.760	1145.762	948.390	-1481.376	1361.115	835.282	-1565.288	1274.448	840.115	-1578.599	1348.603	644.434	-1642.228	1408.558	647.818	-1572.400	1372.756	1141.978	-1232.864	1175.301	1152.573	-1150.859	1399.368	1001.213	-1284.244	1394.085	960.056	-1166.474	1529.089	849.729	-1336.266	1527.041	849.734	-1257.738	1445.041	807.105	-1247.161	1611.188	665.275	-1322.492	1575.537	684.005	-1403.256	1037.791	774.797	-1308.265	1167.607	777.188	-1091.610	867.326	750.426	-1200.313	983.650	776.444	-997.052	1082.703	668.915	-1381.775	908.285	667.118	-1305.996	1238.777	365.512	-1481.423	1302.118	376.081	-1402.438	1204.555	215.571	-1397.700	1055.645	47.745	-1263.050	1038.784	20.989	-1188.524	1096.576	9.803	-1356.772	1287.037	694.603	-1128.171	1104.369	651.365	-991.564	1477.246	565.413	-1252.130	1423.509	553.256	-1348.553	1494.616	368.455	-1265.909	1424.804	112.350	-1215.437	1374.933	93.498	-1258.877	1543.278	23.438	-1205.569	1586.463	618.173	-1468.909	1728.279	611.886	-1441.055	1709.986	578.546	-1373.367	1459.359	597.749	-1560.509	1502.625	621.472	-1680.916	1428.909	593.291	-1711.674	1241.709	805.799	-1520.324	1309.763	1237.332	-1338.194	1270.130	1230.619	-1473.463	1676.054	618.890	-1374.335	1419.306	611.259	-1679.037
1140	11.39000	06:36:10:05	1350.284	1347.027	-1429.171	1424.025	1247.894	-1531.187	1465.807	1248.783	-1410.740	1216.510	1190.066	-1301.020	1052.318	1107.098	-1171.884	956.490	923.806	-1098.303	900.930	757.058	-1073.072	1138.849	755.631	-1235.508	1139.881	802.310	-1228.413	1237.805	898.447	-1296.458	1057.329	1126.024	-1301.539	1180.912	1135.294	-1471.811	1267.073	991.333	-1486.768	1144.298	949.980	-1479.831	1359.842	836.266	-1562.632	1273.287	841.063	-1576.214	1347.576	645.094	-1638.820	1407.365	648.928	-1568.852	1370.962	1142.765	-1231.109	1173.640	1154.141	-1149.626	1397.534	1002.060	-1282.621	1391.748	961.050	-1164.890	1526.953	850.209	-1334.156	1524.888	850.241	-1255.865	1442.468	808.040	-1245.284	1607.954	665.571	-1317.860	1572.966	683.541	-1396.339	1035.008	776.804	-1307.300	1164.516	779.043	-1089.893	863.991	753.594	-1200.134	979.634	778.988	-996.428	1079.347	671.409	-1380.935	904.981	670.048	-1305.606	1234.613	367.719	-1481.112	1297.974	378.382	-1402.325	1201.956	217.239	-1397.806	1055.129	47.576	-1263.191	1038.481	20.806	-1188.688	1096.159	9.671	-1356.987	1282.154	696.375	-1130.299	1100.213	653.586	-991.011	1469.591	565.608	-1255.013	1415.552	550.859	-1351.057	1489.234	368.723	-1267.524	1424.670	112.264	-1211.091	1373.309	92.338	-1252.732	1544.684	23.821	-1205.454	1584.019	618.372	-1466.167	1725.784	612.016	-1437.801	1707.186	578.611	-1369.989	1458.098	598.766	-1556.673	1501.691	622.089	-1677.159	1427.955	593.753	-1707.918	1240.324	807.101	-1517.827	1308.619	1238.472	-1336.582	1269.292	1231.666	-1471.915	1673.359	618.990	-1371.382	1418.290	611.816	-1675.388
1141	11.40000	06:36:10:06	1349.304	1348.180	-1427.687	1422.646	1248.828	-1529.731	1464.661	1249.798	-1409.373	1215.187	1191.820	-1299.514	1050.616	1109.183	-1170.911	953.738	926.277	-1097.756	897.249	759.934	-1072.819	1134.500	756.742	-1235.136	1137.039	804.031	-1227.336	1235.497	899.800	-1295.072	1056.071	1128.040	-1300.591	1180.039	1136.771	-1470.561	1261.343	991.174	-1481.214	1142.962	951.495	-1478.284	1358.564	837.300	-1560.056	1271.938	842.076	-1573.871	1346.395	645.774	-1635.573	1406.068	649.737	-1565.506	1369.351	1143.754	-1229.502	1171.965	1155.697	-1148.346	1395.654	1003.172	-1280.970	1389.296	962.018	-1163.379	1524.799	850.645	-1332.058	1522.376	850.840	-1253.812	1439.952	808.622	-1242.875	1605.612	665.729	-1317.005	1570.482	683.726	-1393.424	1032.164	778.784	-1306.322	1161.340	780.957	-1088.332	860.568	756.817	-1200.053	975.774	781.580	-995.949	1076.022	673.841	-1379.982	901.665	673.044	-1305.213	1230.426	369.897	-1480.683	1293.986	380.731	-1402.091	1199.338	218.909	-1397.782	1054.579	47.402	-1263.274	1038.179	20.649	-1188.783	1095.774	9.553	-1357.153	1276.595	698.285	-1132.977	1096.021	655.767	-990.444	1462.584	565.130	-1260.440	1406.604	548.722	-1353.804	1483.556	368.642	-1268.870	1423.318	112.316	-1206.608	1371.190	90.898	-1246.264	1544.747	23.705	-1204.836	1581.583	618.583	-1463.453	1723.285	612.097	-1434.487	1704.433	578.475	-1366.690	1456.782	599.704	-1553.032	1500.463	622.689	-1673.629	1426.724	594.179	-1704.348	1238.948	808.282	-1515.459	1307.621	1239.674	-1334.988	1268.019	1232.877	-1470.276	1670.622	618.997	-1368.350	1417.208	612.317	-1671.911
1142	11.41000	06:36:10:06	1348.322	1349.257	-1426.107	1421.449	1249.793	-1528.273	1463.609	1250.788	-1408.087	1214.211	1193.534	-1298.274	1048.875	1111.168	-1170.055	951.039	928.713	-1097.296	893.640	762.792	-1072.644	1131.436	758.500	-1233.926	1134.216	805.660	-1226.195	1233.199	901.140	-1293.514	1054.830	1130.059	-1299.808	1179.272	1138.226	-1469.415	1257.210	991.595	-1475.324	1141.615	953.040	-1476.725	1357.654	838.708	-1557.417	1270.822	843.039	-1571.660	1345.105	646.438	-1632.513	1404.645	650.682	-1562.374	1367.763	1144.642	-1227.831	1170.301	1157.244	-1147.127	1393.664	1003.894	-1279.287	1386.817	962.877	-1161.846	1522.597	851.057	-1329.941	1519.884	851.318	-1251.741	1437.243	809.495	-1240.935	1602.676	665.906	-1314.303	1568.005	683.896	-1390.835	1029.324	780.599	-1305.468	1157.430	782.705	-1087.567	857.219	759.876	-1199.910	971.849	784.167	-995.486	1072.395	676.196	-1379.092	898.395	675.877	-1304.745	1226.323	371.958	-1480.157	1289.989	382.917	-1401.761	1196.775	220.537	-1397.501	1054.110	47.221	-1263.329	1037.984	20.458	-1188.817	1095.460	9.486	-1357.285	1271.157	699.850	-1135.031	1091.748	658.063	-989.857	1455.800	564.555	-1263.315	1398.555	546.814	-1355.659	1477.846	367.785	-1270.256	1420.673	111.779	-1201.637	1367.782	88.652	-1239.537	1544.103	23.721	-1204.738	1579.164	618.837	-1460.797	1720.733	612.068	-1431.240	1702.034	578.283	-1361.457	1455.333	600.429	-1549.619	1499.261	623.068	-1670.388	1425.456	594.472	-1700.986	1237.516	809.477	-1513.161	1306.645	1240.853	-1333.395	1266.894	1233.984	-1468.660	1667.843	619.007	-1365.270	1415.894	612.769	-1668.620
1143	11.42000	06:36:10:06	1347.325	1350.260	-1424.504	1420.164	1250.762	-1526.875	1462.611	1251.592	-1406.632	1213.029	1195.011	-1296.992	1047.022	1113.172	-1169.227	948.263	931.249	-1096.918	890.163	765.614	-1072.353	1128.594	760.304	-1232.736	1131.506	807.327	-1224.964	1230.940	902.611	-1291.844	1053.447	1132.018	-1299.027	1178.429	1139.706	-1468.233	1254.407	992.483	-1469.323	1140.399	954.502	-1475.275	1356.529	839.636	-1555.053	1269.503	843.944	-1569.426	1343.761	647.042	-1629.544	1403.175	651.459	-1559.363	1366.164	1145.640	-1226.124	1168.570	1158.807	-1145.980	1391.702	1004.682	-1277.515	1384.297	963.690	-1160.214	1519.432	850.294	-1326.686	1517.405	851.790	-1249.721	1434.247	809.965	-1238.726	1599.740	665.979	-1311.629	1565.467	684.100	-1388.241	1026.458	782.502	-1304.629	1154.224	784.689	-1086.532	853.903	762.825	-1199.731	968.210	786.735	-995.005	1068.459	678.515	-1378.730	894.876	678.601	-1304.074	1222.327	374.039	-1479.570	1286.077	385.275	-1401.309	1194.332	222.118	-1397.250	1053.640	47.059	-1263.377	1037.838	20.361	-1188.841	1095.197	9.377	-1357.397	1265.907	700.971	-1136.734	1087.777	660.411	-989.299	1449.433	563.392	-1265.209	1391.142	544.125	-1356.676	1471.882	366.250	-1269.501	1416.622	110.202	-1196.377	1362.839	85.124	-1231.855	1541.672	24.033	-1205.589	1576.683	619.073	-1458.132	1718.078	611.779	-1427.916	1698.984	578.081	-1358.424	1453.617	600.985	-1546.250	1497.818	623.282	-1667.179	1424.185	594.703	-1697.763	1236.662	810.623	-1511.268	1305.750	1241.909	-1331.788	1265.735	1235.207	-1466.948	1664.852	618.837	-1362.277	1414.454	613.173	-1665.440
1144	11.43000	06:36:10:07	1346.460	1351.297	-1422.909	1419.135	1251.804	-1525.376	1461.602	1252.525	-1405.247	1211.875	1196.424	-1295.720	1045.270	1115.104	-1168.569	945.619	933.605	-1096.580	886.985	768.233	-1071.944	1125.842	762.028	-1231.668	1129.021	809.006	-1223.934	1228.750	904.019	-1290.218	1051.629	1134.318	-1298.123	1177.748	1141.093	-1467.159	1252.666	993.725	-1463.437	1139.216	955.991	-1473.980	1355.350	840.394	-1552.756	1268.570	844.925	-1567.462	1342.330	647.659	-1626.856	1401.611	652.124	-1556.500	1364.612	1146.556	-1224.457	1166.725	1160.381	-1144.914	1389.746	1005.657	-1275.740	1381.781	964.475	-1158.497	1517.272	850.614	-1324.324	1514.873	852.244	-1247.557	1431.469	810.403	-1236.805	1596.736	666.060	-1308.968	1562.885	684.246	-1385.595	1023.778	784.463	-1303.912	1151.160	786.727	-1085.664	850.720	765.558	-1199.311	964.945	789.182	-994.460	1064.667	680.591	-1378.679	891.605	681.059	-1303.272	1218.527	375.949	-1478.943	1282.437	387.343	-1400.903	1192.071	223.592	-1397.033	1053.187	46.912	-1263.431	1037.550	20.157	-1188.988	1094.935	9.264	-1357.536	1261.402	701.681	-1138.051	1083.994	662.646	-988.690	1444.961	561.506	-1266.718	1384.768	541.163	-1356.911	1465.290	363.882	-1267.940	1411.149	108.267	-1191.004	1356.786	80.873	-1223.851	1538.221	25.477	-1206.074	1574.198	619.280	-1455.597	1715.464	611.294	-1424.708	1695.730	577.460	-1355.437	1451.948	601.409	-1543.295	1496.400	623.415	-1664.111	1422.748	594.959	-1694.751	1235.256	811.794	-1509.327	1304.837	1242.883	-1330.164	1264.693	1236.363	-1465.334	1661.959	618.590	-1359.360	1413.050	613.514	-1662.508
1145	11.44000	06:36:10:07	1345.694	1352.304	-1421.337	1418.128	1252.783	-1523.940	1460.659	1253.386	-1403.777	1210.766	1197.708	-1294.662	1043.457	1116.994	-1167.942	943.137	935.949	-1096.112	884.038	770.836	-1071.119	1123.184	763.778	-1230.797	1126.345	810.478	-1223.114	1226.563	905.376	-1288.694	1050.292	1136.196	-1297.460	1177.188	1142.462	-1466.168	1251.719	995.204	-1457.893	1138.056	957.445	-1472.784	1354.210	841.134	-1550.562	1267.406	845.869	-1565.519	1340.845	648.312	-1624.341	1399.966	652.773	-1553.806	1363.093	1147.364	-1222.750	1164.950	1161.983	-1143.937	1387.869	1006.381	-1273.907	1379.240	965.289	-1156.672	1515.023	850.926	-1322.034	1512.509	852.525	-1245.518	1428.700	810.895	-1234.791	1593.730	666.084	-1306.327	1560.320	684.444	-1383.221	1020.951	786.332	-1303.318	1148.210	788.733	-1085.123	847.693	768.108	-1198.692	962.011	791.595	-993.838	1060.928	682.515	-1378.267	888.371	683.338	-1302.370	1214.854	377.786	-1478.311	1278.906	389.426	-1400.437	1189.806	225.075	-1396.872	1052.768	46.779	-1263.493	1037.430	19.985	-1189.009	1094.643	9.128	-1357.681	1257.335	701.837	-1138.767	1080.415	664.733	-988.038	1440.127	559.161	-1266.769	1379.249	538.073	-1356.521	1458.337	360.967	-1265.460	1404.059	105.735	-1185.689	1349.209	76.270	-1216.883	1533.005	27.412	-1205.643	1571.698	619.394	-1453.125	1712.782	610.685	-1421.590	1692.543	576.699	-1352.158	1450.193	601.859	-1540.361	1495.013	623.351	-1661.162	1421.330	595.176	-1691.912	1233.959	812.923	-1507.540	1303.943	1243.829	-1328.644	1263.730	1237.446	-1463.719	1659.009	618.321	-1356.454	1411.646	613.782	-1659.710
