NO_OF_FRAMES	276
NO_OF_CAMERAS	13
NO_OF_MARKERS	62
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2016-05-26, 15:45:55.236	1309907.60930455
DATA_INCLUDED	3D
MARKER_NAMES	ARIEL	LFHD	RFHD	C7	T5	T10	BWT	FWT	CLAV	STRN	LBSH	LSHO	LFUPA	LBUPA	LIEL	LELB	LOWR	LIWR	RSHO	RBSH	RFUPA	RBUPA	RFSH	RIEL	RELB	RFRM	ROWR	RIWR	LFWT	RFWT	LBWT	RBWT	LFTHI	LBTHI	LKNE	LKNI	LSHN	LANK	LHEL	LTOE	LMT1	LMT5	RFTHI	RBTHI	RKNE	RKNI	RSHN	RANK	RHEL	RTOE	RMT1	RMT5	RINDX	RPNKY	LINDX	LPNKY	LFRM	LFSH	RBHD	LBHD	RPLM	LPLM
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Measured	Measured	Mixed
Frame	Time	SMPTE	ARIEL X	ARIEL Y	ARIEL Z	LFHD X	LFHD Y	LFHD Z	RFHD X	RFHD Y	RFHD Z	C7 X	C7 Y	C7 Z	T5 X	T5 Y	T5 Z	T10 X	T10 Y	T10 Z	BWT X	BWT Y	BWT Z	FWT X	FWT Y	FWT Z	CLAV X	CLAV Y	CLAV Z	STRN X	STRN Y	STRN Z	LBSH X	LBSH Y	LBSH Z	LSHO X	LSHO Y	LSHO Z	LFUPA X	LFUPA Y	LFUPA Z	LBUPA X	LBUPA Y	LBUPA Z	LIEL X	LIEL Y	LIEL Z	LELB X	LELB Y	LELB Z	LOWR X	LOWR Y	LOWR Z	LIWR X	LIWR Y	LIWR Z	RSHO X	RSHO Y	RSHO Z	RBSH X	RBSH Y	RBSH Z	RFUPA X	RFUPA Y	RFUPA Z	RBUPA X	RBUPA Y	RBUPA Z	RFSH X	RFSH Y	RFSH Z	RIEL X	RIEL Y	RIEL Z	RELB X	RELB Y	RELB Z	RFRM X	RFRM Y	RFRM Z	ROWR X	ROWR Y	ROWR Z	RIWR X	RIWR Y	RIWR Z	LFWT X	LFWT Y	LFWT Z	RFWT X	RFWT Y	RFWT Z	LBWT X	LBWT Y	LBWT Z	RBWT X	RBWT Y	RBWT Z	LFTHI X	LFTHI Y	LFTHI Z	LBTHI X	LBTHI Y	LBTHI Z	LKNE X	LKNE Y	LKNE Z	LKNI X	LKNI Y	LKNI Z	LSHN X	LSHN Y	LSHN Z	LANK X	LANK Y	LANK Z	LHEL X	LHEL Y	LHEL Z	LTOE X	LTOE Y	LTOE Z	LMT1 X	LMT1 Y	LMT1 Z	LMT5 X	LMT5 Y	LMT5 Z	RFTHI X	RFTHI Y	RFTHI Z	RBTHI X	RBTHI Y	RBTHI Z	RKNE X	RKNE Y	RKNE Z	RKNI X	RKNI Y	RKNI Z	RSHN X	RSHN Y	RSHN Z	RANK X	RANK Y	RANK Z	RHEL X	RHEL Y	RHEL Z	RTOE X	RTOE Y	RTOE Z	RMT1 X	RMT1 Y	RMT1 Z	RMT5 X	RMT5 Y	RMT5 Z	RINDX X	RINDX Y	RINDX Z	RPNKY X	RPNKY Y	RPNKY Z	LINDX X	LINDX Y	LINDX Z	LPNKY X	LPNKY Y	LPNKY Z	LFRM X	LFRM Y	LFRM Z	LFSH X	LFSH Y	LFSH Z	RBHD X	RBHD Y	RBHD Z	LBHD X	LBHD Y	LBHD Z	RPLM X	RPLM Y	RPLM Z	LPLM X	LPLM Y	LPLM Z	
1127	11.26000	06:20:26:04	-277.149	1559.224	-251.355	-325.534	1473.922	-377.856	-199.847	1488.923	-359.982	-219.323	1311.866	-92.637	-174.465	1149.303	41.372	-166.962	974.031	116.128	-182.366	840.794	187.057	-183.363	781.834	-99.669	-207.994	894.303	-160.511	-221.305	1039.829	-218.470	-276.688	1192.575	16.433	-402.817	1246.449	-121.632	-456.536	1072.352	-175.771	-467.793	1074.920	-47.926	-541.596	910.886	-208.885	-580.309	948.818	-141.982	-647.376	737.260	-189.830	-561.649	727.192	-220.869	-89.998	1319.207	-223.974	-100.862	1224.493	-33.791	-79.489	1224.808	-358.380	34.422	1197.813	-309.378	-157.278	1171.129	-240.431	-29.094	1209.439	-509.936	55.819	1207.425	-511.612	62.937	1123.550	-474.867	-81.593	1087.929	-653.609	-144.223	1127.320	-597.900	-304.056	803.045	-62.648	-51.569	815.065	-45.071	-309.327	826.580	143.874	-72.370	859.855	158.827	-340.454	715.667	-109.453	-363.441	737.035	70.659	-409.707	412.653	-274.218	-308.456	394.402	-266.884	-417.883	252.356	-214.932	-473.212	58.904	-36.221	-442.239	26.059	27.301	-446.661	5.587	-210.129	-454.866	23.781	-174.627	-505.570	13.161	-142.349	25.561	678.246	-106.862	0.152	723.730	111.412	60.643	456.894	-258.784	-51.329	458.795	-282.498	-2.205	270.064	-187.374	-46.072	96.087	14.402	-108.353	79.915	55.829	-60.893	25.521	-169.405	-71.345	48.291	-152.283	-27.376	18.099	-99.264	-263.589	986.981	-643.707	-179.799	964.424	-665.677	-630.429	562.709	-272.068	-675.125	593.521	-207.628	-549.323	920.513	-79.902	-322.967	1134.357	-214.029	-205.976	1439.711	-195.494	-345.381	1432.021	-218.120	-169.342	1024.982	-683.383	-662.060	636.276	-219.711
1128	11.27000	06:20:26:04	-271.033	1576.100	-228.960	-319.451	1500.100	-361.168	-193.872	1514.076	-342.418	-213.755	1321.577	-89.106	-168.118	1155.808	38.886	-161.465	980.735	109.847	-177.736	848.100	180.082	-176.320	790.434	-106.495	-198.392	907.240	-166.029	-214.451	1054.401	-224.072	-270.636	1198.967	15.710	-396.658	1256.004	-120.617	-451.360	1082.007	-175.583	-460.031	1084.510	-47.343	-540.121	921.091	-205.358	-575.688	959.586	-137.162	-647.618	748.903	-180.363	-563.198	737.264	-214.575	-85.704	1335.957	-217.962	-94.728	1232.985	-33.501	-74.635	1253.380	-356.629	41.709	1226.576	-310.663	-150.559	1186.583	-242.267	-23.086	1257.777	-507.678	61.714	1254.219	-511.141	68.647	1167.599	-483.121	-81.305	1151.533	-660.442	-142.082	1188.748	-601.485	-297.398	809.713	-70.107	-45.389	823.845	-51.329	-304.634	833.663	136.223	-67.156	867.773	152.278	-335.754	719.110	-114.837	-357.824	743.595	63.914	-408.954	413.545	-274.023	-307.932	394.648	-266.507	-416.949	252.992	-213.792	-472.630	59.248	-36.177	-441.410	26.126	27.092	-446.703	5.568	-210.465	-454.914	23.907	-174.829	-505.543	13.434	-142.578	34.527	683.814	-110.267	5.296	732.108	106.746	76.305	460.106	-256.538	-36.218	459.012	-282.875	18.801	272.723	-182.509	-25.642	102.047	21.561	-89.926	83.777	60.495	-27.522	25.731	-160.638	-40.133	48.500	-144.619	2.777	22.939	-88.262	-262.894	1051.826	-649.406	-179.868	1030.377	-675.417	-637.842	572.067	-259.823	-677.666	605.064	-193.466	-544.858	931.443	-75.163	-317.866	1148.220	-217.081	-199.824	1453.017	-182.100	-339.221	1447.106	-204.952	-169.498	1091.613	-690.618	-664.775	647.355	-206.853
1129	11.28000	06:20:26:04	-264.855	1590.950	-207.429	-313.306	1524.104	-344.384	-187.073	1537.364	-324.633	-208.005	1330.934	-85.775	-160.817	1162.015	35.905	-155.651	987.092	102.839	-172.761	855.307	172.869	-169.880	799.031	-113.798	-189.483	919.880	-173.884	-207.166	1068.227	-229.312	-263.335	1205.297	14.824	-390.191	1265.482	-119.522	-446.435	1092.183	-175.375	-452.293	1094.091	-46.999	-537.368	930.629	-201.661	-570.465	970.290	-132.634	-647.338	760.722	-170.844	-564.401	747.531	-208.269	-81.066	1351.714	-211.907	-88.586	1241.223	-33.330	-70.840	1281.714	-354.271	48.660	1254.946	-310.639	-144.448	1201.786	-244.294	-16.380	1305.690	-502.343	68.236	1300.761	-507.684	75.063	1211.902	-488.439	-79.050	1215.642	-663.361	-136.642	1249.113	-600.071	-290.979	816.066	-76.755	-39.335	832.541	-58.241	-299.332	840.512	128.732	-62.191	875.539	145.484	-330.894	723.071	-121.861	-351.939	749.951	57.452	-407.704	414.219	-272.729	-307.155	394.828	-265.831	-416.086	253.924	-212.709	-471.972	59.499	-36.100	-440.553	26.080	26.904	-446.938	5.627	-210.629	-454.882	23.952	-174.994	-505.585	13.798	-142.757	43.285	689.288	-113.985	10.677	740.328	101.618	91.595	463.365	-254.520	-19.329	458.430	-281.711	40.383	275.660	-177.328	-3.777	107.159	28.208	-68.691	86.994	65.442	5.580	26.400	-151.317	-9.319	48.576	-136.289	33.318	27.912	-77.593	-261.037	1117.060	-651.884	-178.599	1097.111	-681.881	-642.746	581.727	-245.959	-679.054	616.902	-178.596	-535.957	941.132	-72.463	-310.600	1161.406	-219.658	-193.597	1464.897	-169.515	-332.963	1460.629	-192.262	-169.090	1159.799	-694.462	-666.711	658.671	-194.142
1130	11.29000	06:20:26:04	-258.513	1603.721	-186.789	-306.910	1546.082	-327.778	-180.360	1558.434	-307.184	-202.270	1339.545	-82.618	-153.668	1167.741	32.560	-149.435	993.071	95.140	-167.214	862.473	165.435	-163.760	807.129	-121.295	-181.175	931.761	-182.618	-200.178	1081.869	-234.607	-256.004	1211.124	13.614	-383.457	1274.694	-118.304	-440.093	1101.430	-175.176	-444.466	1103.589	-46.725	-534.575	940.557	-197.482	-565.003	981.032	-128.183	-646.460	772.616	-161.462	-565.154	757.774	-201.941	-76.667	1366.878	-206.173	-81.747	1248.484	-34.326	-65.296	1308.868	-351.171	54.979	1282.471	-309.395	-140.142	1217.342	-247.519	-8.759	1352.051	-493.855	75.804	1346.610	-500.918	81.657	1256.426	-491.543	-75.063	1279.775	-661.970	-130.179	1309.168	-594.913	-284.091	822.062	-84.229	-33.279	841.106	-65.630	-293.843	847.432	121.198	-57.505	883.267	138.620	-325.803	726.435	-127.726	-346.594	756.742	51.238	-406.366	414.820	-271.226	-306.233	395.458	-265.177	-415.169	254.765	-211.530	-471.222	59.881	-35.973	-439.790	26.071	26.720	-447.172	5.740	-210.712	-454.946	23.992	-175.162	-505.525	13.968	-142.815	51.518	694.762	-118.558	16.470	748.428	95.811	106.709	466.644	-252.788	-3.483	457.759	-280.750	61.754	278.850	-172.635	20.508	111.839	34.790	-44.779	89.923	71.150	38.651	26.699	-141.466	21.717	48.087	-127.657	64.130	32.683	-67.252	-257.236	1182.182	-650.988	-175.626	1163.526	-684.565	-646.746	591.361	-232.421	-679.540	629.022	-163.746	-528.999	951.553	-69.070	-303.842	1174.400	-222.295	-187.147	1475.929	-157.253	-326.447	1472.894	-180.054	-165.139	1227.236	-694.312	-667.846	670.182	-181.760
1131	11.30000	06:20:26:05	-251.875	1614.944	-167.415	-300.766	1566.208	-311.548	-173.767	1577.115	-290.398	-196.156	1347.647	-79.518	-146.319	1172.942	29.183	-142.837	998.756	86.926	-161.771	869.770	157.887	-157.740	815.203	-129.178	-174.726	943.454	-192.317	-193.378	1095.193	-240.038	-248.693	1216.419	12.084	-376.606	1283.643	-116.866	-433.930	1110.939	-174.952	-435.872	1112.554	-46.080	-531.413	950.390	-193.580	-559.285	991.535	-123.911	-645.029	784.504	-152.283	-565.382	767.968	-195.464	-72.512	1380.527	-200.725	-75.049	1255.590	-35.166	-56.816	1334.765	-347.690	62.340	1309.764	-307.118	-133.783	1231.701	-249.497	0.073	1396.328	-482.460	83.755	1390.949	-490.754	90.231	1300.231	-490.975	-69.145	1342.757	-656.078	-123.114	1367.405	-586.068	-277.816	828.086	-91.623	-27.435	849.486	-73.671	-287.802	854.248	113.770	-51.094	890.521	130.847	-320.556	729.443	-133.312	-340.201	763.079	44.729	-404.465	415.496	-267.233	-304.856	395.708	-264.566	-415.798	256.207	-212.009	-470.488	60.274	-35.809	-439.058	26.059	26.553	-447.346	5.760	-210.765	-454.873	24.013	-175.288	-505.459	14.121	-142.817	59.097	699.923	-123.635	22.585	756.493	89.430	121.511	469.960	-251.218	12.094	456.773	-279.313	82.885	282.037	-168.718	46.268	116.181	41.048	-18.607	92.669	76.910	72.653	26.247	-131.098	53.712	46.724	-118.700	95.774	36.904	-57.525	-252.607	1246.753	-646.736	-171.394	1229.169	-683.482	-649.760	601.251	-219.210	-679.443	641.009	-149.991	-522.028	961.858	-65.629	-297.419	1187.173	-224.802	-180.410	1485.653	-145.776	-319.423	1484.244	-168.507	-160.120	1293.629	-690.308	-668.319	681.650	-169.772
1132	11.31000	06:20:26:05	-244.845	1624.641	-149.250	-295.072	1584.319	-295.580	-166.951	1593.624	-274.788	-189.337	1355.199	-76.330	-138.702	1177.910	25.159	-135.498	1003.921	78.293	-155.348	876.779	150.252	-151.748	823.665	-137.407	-169.429	955.053	-202.335	-186.838	1108.054	-245.492	-240.781	1221.181	10.431	-369.593	1292.133	-115.284	-427.570	1120.243	-174.631	-427.934	1121.348	-45.380	-528.272	960.026	-189.740	-553.474	1001.615	-119.575	-643.185	796.167	-143.151	-565.140	778.125	-189.065	-69.125	1393.151	-195.541	-67.997	1262.103	-36.724	-50.766	1361.161	-342.774	69.879	1335.480	-303.253	-127.091	1245.544	-251.082	9.083	1438.563	-468.383	92.080	1433.857	-477.809	99.306	1343.395	-487.254	-62.155	1403.732	-646.000	-114.741	1423.092	-573.655	-271.461	834.308	-99.010	-21.518	857.687	-81.602	-281.528	860.996	106.655	-44.567	897.787	122.867	-315.386	732.760	-138.834	-333.689	769.298	38.626	-402.943	416.622	-267.962	-303.286	396.047	-263.570	-414.446	256.954	-210.595	-469.836	60.619	-35.591	-438.505	25.989	26.466	-447.428	5.760	-210.771	-454.888	24.058	-175.341	-505.375	14.191	-142.781	66.198	704.881	-129.234	29.086	764.483	82.606	136.268	473.012	-249.579	27.449	455.535	-277.423	104.013	285.116	-165.126	72.983	120.230	46.651	8.277	95.064	81.982	107.656	25.194	-120.908	86.827	44.526	-109.978	128.245	41.152	-48.034	-245.136	1308.115	-639.743	-164.945	1292.925	-678.852	-651.881	611.167	-206.664	-678.667	652.965	-136.876	-514.883	971.786	-62.115	-289.297	1198.959	-226.783	-173.637	1494.323	-135.082	-312.684	1494.453	-157.503	-154.684	1358.044	-682.424	-668.065	693.077	-158.258
1133	11.32000	06:20:26:05	-237.578	1633.174	-132.428	-288.466	1600.555	-280.407	-160.180	1608.567	-259.747	-182.615	1362.066	-73.235	-130.853	1182.531	20.745	-127.706	1008.809	69.300	-148.001	883.459	142.330	-145.711	832.973	-146.030	-163.961	966.255	-212.525	-180.564	1120.438	-250.951	-232.707	1225.603	8.673	-362.391	1300.203	-113.634	-421.717	1129.032	-173.770	-419.287	1129.600	-44.420	-524.708	968.895	-185.662	-547.541	1011.181	-115.190	-641.072	807.774	-133.963	-564.393	787.892	-182.751	-65.318	1404.993	-191.169	-60.845	1268.130	-38.667	-43.347	1385.642	-336.994	76.950	1359.667	-298.268	-119.470	1258.254	-252.929	18.412	1478.198	-451.949	101.245	1474.154	-462.139	107.473	1384.668	-481.306	-54.219	1462.365	-632.068	-105.389	1475.876	-557.968	-265.341	840.857	-106.574	-15.529	866.035	-90.557	-274.551	867.492	99.330	-37.600	905.023	114.407	-309.411	735.186	-144.018	-326.870	775.367	32.679	-400.738	417.343	-267.047	-301.011	396.207	-261.991	-412.835	257.901	-209.125	-469.373	60.987	-35.387	-438.127	25.987	26.391	-447.514	5.793	-210.784	-454.912	24.084	-175.411	-505.402	14.199	-142.801	73.446	709.388	-135.093	35.602	772.546	75.675	150.728	475.908	-247.558	43.077	454.246	-275.092	125.328	288.270	-161.825	100.013	123.966	51.920	35.845	96.987	86.478	143.731	24.610	-110.902	121.486	42.286	-101.749	162.571	46.874	-39.827	-236.550	1366.973	-630.778	-156.749	1354.535	-671.348	-653.135	620.881	-194.384	-677.282	664.541	-124.537	-507.167	981.422	-58.629	-282.082	1210.269	-228.749	-167.031	1501.853	-125.171	-306.339	1503.880	-147.183	-147.218	1420.353	-670.215	-667.212	704.236	-147.359
1134	11.33000	06:20:26:05	-230.137	1640.445	-116.805	-281.797	1615.025	-266.036	-153.480	1621.826	-245.604	-175.912	1368.478	-70.318	-122.877	1186.875	16.020	-119.729	1013.394	59.988	-140.413	890.067	134.239	-139.866	842.874	-155.302	-159.739	976.876	-222.361	-175.477	1132.569	-257.086	-224.347	1229.486	6.622	-355.144	1307.618	-111.696	-416.054	1137.892	-172.296	-410.768	1137.390	-43.255	-520.927	977.781	-181.651	-541.445	1020.524	-110.647	-638.095	818.554	-125.720	-564.243	797.317	-178.006	-59.342	1417.666	-185.585	-53.631	1273.478	-41.677	-35.883	1408.810	-330.402	84.327	1382.228	-292.285	-112.968	1271.089	-254.681	28.362	1514.977	-433.347	110.835	1511.150	-443.987	116.737	1423.750	-472.163	-43.946	1517.246	-614.117	-95.420	1524.897	-539.237	-259.271	847.457	-114.564	-9.266	874.308	-99.910	-267.642	874.010	91.816	-30.086	912.065	105.664	-303.429	737.919	-149.430	-319.662	781.354	26.823	-397.274	417.694	-262.597	-298.190	396.095	-259.404	-411.346	258.964	-207.593	-469.071	61.318	-35.114	-438.002	25.977	26.356	-447.559	5.811	-210.786	-455.008	24.061	-175.410	-505.458	14.037	-142.770	80.920	713.330	-141.111	42.754	780.519	67.795	164.984	478.782	-245.879	58.286	453.070	-272.377	146.613	291.383	-158.604	127.615	127.544	56.371	63.822	98.299	90.209	181.346	25.269	-101.472	158.261	42.369	-93.901	196.781	52.396	-31.622	-227.742	1423.157	-620.081	-146.867	1413.844	-661.369	-653.798	630.600	-182.999	-675.373	675.762	-112.960	-500.218	990.678	-55.205	-276.741	1221.801	-230.673	-160.025	1508.780	-116.025	-298.908	1512.098	-137.247	-137.811	1479.674	-655.314	-665.654	714.987	-137.069
1135	11.34000	06:20:26:06	-222.886	1646.786	-102.458	-276.281	1628.579	-252.395	-146.827	1633.566	-232.253	-169.093	1374.416	-67.766	-114.938	1190.856	10.819	-111.328	1017.839	50.821	-132.378	896.560	125.932	-133.799	852.592	-164.447	-155.260	986.740	-231.585	-169.491	1143.816	-262.504	-215.754	1232.942	4.467	-347.915	1314.402	-109.921	-410.662	1146.230	-170.187	-402.446	1144.678	-41.933	-517.141	985.883	-177.439	-535.091	1029.400	-106.424	-634.734	828.660	-117.897	-562.337	806.110	-172.056	-54.657	1428.289	-180.793	-46.062	1278.804	-44.461	-29.569	1431.907	-324.086	92.121	1402.761	-284.992	-106.334	1282.966	-256.397	38.379	1547.991	-413.055	120.347	1544.280	-423.628	126.131	1460.246	-460.223	-32.453	1569.215	-592.987	-84.395	1569.814	-518.052	-253.051	853.910	-122.713	-2.817	882.278	-109.704	-259.947	880.049	84.270	-22.282	919.067	96.660	-297.097	740.447	-154.743	-312.025	786.921	20.824	-394.004	418.242	-259.575	-295.488	396.172	-257.270	-409.367	259.960	-206.057	-468.843	61.693	-34.886	-437.961	25.938	26.320	-447.589	5.778	-210.776	-455.167	24.061	-175.414	-505.646	13.814	-142.795	88.678	716.776	-147.731	50.214	788.268	59.732	179.270	481.483	-243.921	73.622	451.813	-269.337	168.318	294.473	-155.409	155.565	130.690	60.244	92.343	98.860	93.348	220.371	28.689	-93.091	195.667	44.350	-86.710	230.601	58.788	-23.900	-216.914	1476.115	-607.238	-135.671	1470.179	-648.785	-653.534	639.946	-172.194	-672.728	686.442	-102.237	-492.792	999.134	-51.864	-270.689	1232.481	-232.348	-153.094	1515.105	-107.523	-291.984	1519.143	-126.760	-127.117	1534.719	-638.324	-663.600	725.237	-127.375
1136	11.35000	06:20:26:06	-215.826	1652.056	-89.217	-269.929	1639.820	-239.586	-140.630	1643.315	-219.962	-162.123	1379.896	-65.668	-106.525	1194.784	5.978	-102.931	1022.302	41.660	-123.678	902.922	117.336	-127.529	861.814	-174.043	-150.052	995.966	-240.449	-163.296	1154.493	-267.679	-206.666	1236.138	2.146	-340.370	1320.557	-107.917	-408.874	1154.249	-170.477	-394.273	1151.397	-40.525	-513.235	994.008	-173.301	-528.980	1037.648	-101.976	-630.919	838.250	-110.238	-560.336	814.940	-166.403	-49.953	1438.166	-176.110	-38.531	1283.769	-46.927	-21.742	1452.216	-317.114	100.118	1421.392	-276.806	-100.356	1294.677	-257.938	48.769	1577.540	-391.229	130.718	1574.254	-401.442	136.026	1493.486	-446.337	-20.481	1616.480	-568.769	-72.490	1610.433	-494.726	-246.362	860.507	-130.898	3.839	890.353	-120.254	-251.798	885.849	76.618	-14.150	925.741	87.333	-290.512	742.244	-159.165	-304.247	792.351	14.737	-391.031	419.060	-257.971	-292.527	396.221	-255.034	-407.427	261.007	-204.427	-468.705	62.179	-34.507	-438.021	25.872	26.292	-447.573	5.791	-210.771	-455.292	24.072	-175.408	-505.772	13.678	-142.765	97.238	719.956	-153.421	57.918	795.806	51.252	193.666	484.011	-242.463	89.039	450.446	-265.996	190.025	297.806	-152.093	183.541	133.368	63.654	121.269	98.633	95.962	259.858	34.915	-86.372	233.537	49.332	-80.954	264.726	66.487	-17.407	-205.486	1526.013	-592.443	-123.754	1522.878	-633.233	-652.622	648.893	-162.814	-669.336	696.192	-91.827	-485.459	1007.179	-48.577	-264.584	1242.455	-233.952	-145.870	1521.033	-99.865	-284.762	1525.218	-117.946	-114.917	1586.671	-617.649	-660.859	734.930	-118.106
1137	11.36000	06:20:26:06	-208.755	1656.240	-77.078	-263.450	1649.520	-227.622	-134.950	1652.788	-208.704	-155.005	1384.721	-63.986	-98.455	1198.256	1.156	-94.564	1026.602	32.414	-115.026	909.060	108.537	-120.810	870.156	-184.034	-143.081	1004.960	-249.051	-156.085	1164.413	-272.403	-197.898	1239.078	-0.484	-332.769	1325.826	-106.093	-405.509	1161.586	-168.406	-385.830	1157.554	-39.313	-509.062	1002.188	-169.292	-522.647	1045.326	-97.428	-626.432	846.942	-101.580	-557.632	823.015	-160.628	-44.807	1447.194	-171.142	-31.097	1288.285	-49.071	-13.579	1470.964	-308.502	108.205	1437.804	-267.668	-93.868	1305.415	-259.204	59.051	1603.240	-368.605	140.774	1600.109	-378.378	145.814	1523.513	-430.337	-8.017	1659.056	-542.711	-60.204	1647.535	-470.313	-239.330	866.807	-139.215	10.821	897.841	-130.445	-243.467	891.465	68.690	-5.819	932.285	77.829	-283.876	744.843	-165.354	-296.163	797.564	8.446	-387.637	420.040	-255.528	-289.405	396.290	-252.523	-405.517	262.130	-202.682	-468.564	62.543	-34.158	-438.198	25.833	26.344	-447.607	5.822	-210.682	-455.401	24.092	-175.353	-505.886	13.588	-142.752	106.012	722.360	-159.194	65.857	803.093	42.658	207.868	486.211	-240.132	104.568	449.135	-262.305	212.052	301.047	-148.612	211.635	135.745	66.490	150.784	97.805	97.923	298.131	42.611	-81.125	270.604	55.966	-76.284	298.904	75.523	-11.084	-193.563	1572.467	-575.518	-110.849	1571.497	-615.215	-651.029	657.535	-153.385	-665.439	705.488	-81.674	-476.208	1014.541	-44.657	-258.431	1251.738	-235.687	-138.654	1525.820	-92.835	-277.724	1530.543	-110.055	-101.920	1633.984	-594.786	-657.485	743.936	-109.141
1138	11.37000	06:20:26:06	-201.916	1659.089	-65.950	-256.890	1657.898	-216.529	-127.937	1660.125	-197.523	-148.361	1389.040	-63.072	-90.559	1201.381	-3.382	-86.002	1030.486	23.080	-106.277	914.906	99.451	-113.570	877.902	-193.846	-134.533	1014.029	-257.348	-149.058	1173.979	-277.307	-189.176	1241.641	-3.269	-325.430	1330.945	-104.041	-400.010	1168.202	-167.122	-376.399	1163.297	-38.282	-504.698	1009.421	-165.320	-515.918	1052.682	-92.850	-621.591	855.055	-94.100	-554.612	830.459	-153.666	-39.448	1455.425	-165.851	-23.805	1292.325	-50.874	-4.964	1486.421	-299.519	116.201	1452.301	-257.896	-87.060	1315.454	-260.297	68.715	1625.137	-346.133	150.443	1621.961	-354.965	155.809	1550.054	-412.946	4.956	1696.737	-515.224	-48.258	1680.186	-444.552	-231.844	872.750	-148.191	18.271	904.671	-140.634	-234.860	896.724	60.492	2.940	938.267	68.205	-276.612	746.714	-170.930	-287.763	802.434	1.822	-384.303	420.950	-252.830	-286.426	396.396	-250.102	-403.672	263.245	-200.859	-468.300	62.849	-33.910	-438.310	25.794	26.382	-447.539	5.813	-210.647	-455.368	24.110	-175.329	-505.899	13.595	-142.799	115.258	724.227	-164.871	73.979	810.026	33.945	221.938	488.050	-237.491	120.082	447.923	-258.437	234.132	304.261	-145.379	240.189	137.763	68.593	180.865	96.834	99.292	335.238	50.761	-77.255	306.490	62.716	-72.870	331.983	84.755	-6.806	-181.291	1615.165	-556.802	-97.420	1615.503	-594.805	-648.944	665.507	-144.792	-660.213	713.736	-72.257	-468.815	1021.508	-41.546	-251.894	1260.033	-237.456	-131.370	1529.916	-86.593	-270.321	1534.805	-102.941	-88.136	1676.511	-569.881	-653.443	752.324	-100.111
1139	11.38000	06:20:26:07	-194.637	1661.683	-55.841	-250.575	1665.311	-206.468	-120.740	1667.988	-187.407	-141.686	1392.626	-62.275	-82.835	1204.079	-7.509	-77.846	1034.236	13.845	-97.420	920.426	90.317	-105.904	885.000	-203.854	-124.417	1022.688	-265.193	-141.573	1183.021	-281.972	-180.733	1243.699	-6.102	-317.881	1335.188	-103.080	-394.385	1174.236	-166.364	-367.438	1168.614	-37.784	-499.794	1016.222	-161.337	-509.606	1059.773	-88.717	-616.158	862.454	-86.913	-551.411	837.860	-148.100	-32.990	1462.344	-159.565	-16.680	1295.815	-52.210	3.632	1501.227	-284.108	124.147	1464.895	-247.434	-79.779	1324.971	-260.923	79.088	1643.968	-323.174	160.677	1640.285	-331.269	165.819	1573.055	-394.595	19.237	1729.087	-486.727	-35.855	1708.794	-418.150	-223.937	878.170	-156.274	25.847	911.128	-150.686	-226.155	901.725	52.161	11.659	943.907	58.716	-269.284	748.149	-176.057	-279.226	807.142	-4.743	-380.801	421.810	-249.990	-283.664	396.576	-248.144	-401.510	264.302	-199.022	-467.894	63.145	-33.648	-438.214	25.714	26.462	-447.473	5.827	-210.617	-455.215	24.102	-175.297	-505.835	13.695	-142.830	124.733	725.508	-170.401	82.326	816.715	25.170	235.908	489.839	-234.487	135.512	446.795	-254.334	256.105	307.472	-142.496	269.021	139.494	69.966	211.382	96.114	100.176	371.403	58.293	-74.059	341.442	68.605	-70.600	364.229	93.588	-3.571	-168.637	1653.548	-535.724	-82.354	1654.310	-571.719	-646.317	673.204	-136.624	-654.063	721.146	-63.159	-460.846	1028.041	-38.578	-245.006	1267.853	-239.405	-124.006	1533.199	-80.974	-262.907	1538.306	-96.747	-75.808	1714.018	-543.309	-648.367	759.602	-92.108
